nonstereo_aromatic_smiles	accession	standard_type	organism	lower_pPot_lim	pPot_mean	upper_pPot_lim	chembl_cid	chembl_tid
Brc1cncc(-c2nnn[nH]2)c1	Q05397	Kd	Homo sapiens		4.022276394711152		CHEMBL2425111	CHEMBL2695
CCCCc1ccc(-c2cc3c(NCc4cccnc4N(C)S(C)(=O)=O)c(C#N)cnc3[nH]2)cc1	Q05397	Kd	Homo sapiens		6.366531544420412		CHEMBL2315582	CHEMBL2695
CCN(CC)CCNC(=O)c1c(C)[nH]c(C=C2C(=O)Nc3ccc(F)cc32)c1C	Q05397	Kd	Homo sapiens		6.2856087442515225		CHEMBL3109278_CHEMBL535	CHEMBL2695
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)C=CCN(C)C	Q05397	Kd	Homo sapiens		5.356547323513811	5.0	CHEMBL607707	CHEMBL2695
CCS(=O)(=O)Nc1ccc2c(c1)C(=C(Nc1ccc(CN3CCCCC3)cc1)c1ccccc1)C(=O)N2	Q05397	Kd	Homo sapiens		7.481486060122112		CHEMBL514409	CHEMBL2695
CN(C)CCN(Cc1ccc(Cl)cc1)c1ccc2ccccc2n1	Q05397	Kd	Homo sapiens		7.744727494896693		CHEMBL3265344	CHEMBL2695
CN(C)CCN(Cc1ccc(Cl)cc1)c1ccccn1	Q05397	Kd	Homo sapiens		6.2441251443275085		CHEMBL550011	CHEMBL2695
CN(c1ncccc1CNc1c(Br)cnc2[nH]c(-c3ccc(F)cc3)nc12)S(C)(=O)=O	Q05397	Kd	Homo sapiens		6.4749551929631535		CHEMBL2315561	CHEMBL2695
CN(c1ncccc1CNc1c(C#N)cnc2[nH]c(-c3ccc(F)cc3)cc12)S(C)(=O)=O	Q05397	Kd	Homo sapiens		6.219682687859849		CHEMBL2315580	CHEMBL2695
CN(c1ncccc1CNc1c(C#N)cnc2[nH]c(-c3ccccc3)cc12)S(C)(=O)=O	Q05397	Kd	Homo sapiens		7.356547323513813		CHEMBL2315579	CHEMBL2695
CN(c1ncccc1CNc1c(C#N)cnc2[nH]c(C3CCCCC3)cc12)S(C)(=O)=O	Q05397	Kd	Homo sapiens		6.616184634019568		CHEMBL2315581	CHEMBL2695
CN(c1ncccc1CNc1c(C#N)cnc2[nH]ccc12)S(C)(=O)=O	Q05397	Kd	Homo sapiens		6.832682665251824		CHEMBL2315578	CHEMBL2695
CN(c1ncccc1CNc1c(C(F)(F)F)cnc2[nH]c(-c3ccc(Br)cc3)nc12)S(C)(=O)=O	Q05397	Kd	Homo sapiens		6.723538195826754		CHEMBL2315573	CHEMBL2695
CN(c1ncccc1CNc1c(C(F)(F)F)cnc2[nH]c(-c3ccc(F)cc3)cc12)S(C)(=O)=O	Q05397	Kd	Homo sapiens		7.619788758288393		CHEMBL2315584	CHEMBL2695
CN(c1ncccc1CNc1c(C(F)(F)F)cnc2[nH]c(-c3ccc(F)cc3)nc12)S(C)(=O)=O	Q05397	Kd	Homo sapiens		7.481486060122112		CHEMBL2315572	CHEMBL2695
CN(c1ncccc1CNc1ccnc2[nH]c(-c3ccc(F)cc3)cc12)S(C)(=O)=O	Q05397	Kd	Homo sapiens		5.195179321278838		CHEMBL2315576	CHEMBL2695
CN(c1ncccc1CNc1ccnc2[nH]ccc12)S(C)(=O)=O	Q05397	Kd	Homo sapiens		5.3223930472795065		CHEMBL2315574	CHEMBL2695
CN(c1ncccc1CNc1ncnc2[nH]ccc12)S(C)(=O)=O	Q05397	Kd	Homo sapiens		5.508638306165726		CHEMBL2315559	CHEMBL2695
CN1Cc2cccc(Nc3c(C(F)(F)F)cnc4[nH]c(-c5ccc(F)cc5)cc34)c2C1=O	Q05397	Kd	Homo sapiens		6.623423042943487		CHEMBL2315569	CHEMBL2695
