nonstereo_aromatic_smiles	accession	standard_type	organism	lower_pPot_lim	pPot_mean	upper_pPot_lim	chembl_cid	chembl_tid
CC(C)(C)c1cnc(CSc2cnc(NC(=O)C3CCNCC3)s2)o1	P06493	Kd	Homo sapiens		6.318758762624412		CHEMBL296468	CHEMBL308
CCCC(=O)N1CCC(Nc2ncc(C(=O)c3ccccc3OC)c(N)n2)CC1	P06493	Kd	Homo sapiens		6.555955204081924		CHEMBL384356	CHEMBL308
CCNC(=O)N1CCC(Nc2ncc(C(=O)c3ccccc3OC)c(N)n2)CC1	P06493	Kd	Homo sapiens		5.815308569182402		CHEMBL385907	CHEMBL308
CCOC(=O)N1CCC(Nc2ncc(C(=O)c3ccccc3C)c(N)n2)CC1	P06493	Kd	Homo sapiens		5.955460239607589		CHEMBL214433	CHEMBL308
CCOC(=O)N1CCC(Nc2ncc(C(=O)c3ccccc3F)c(N)n2)CC1	P06493	Kd	Homo sapiens		5.7856861025756015		CHEMBL214025	CHEMBL308
CCOC(=O)N1CCC(Nc2ncc(C(=O)c3ccccc3OC)c(N)n2)CC1	P06493	Kd	Homo sapiens		6.609064892896622		CHEMBL217443	CHEMBL308
CCOc1ccccc1C(=O)c1cnc(NC2CCN(C(C)=O)CC2)nc1N	P06493	Kd	Homo sapiens		5.6020599913279625		CHEMBL216148	CHEMBL308
CCS(=O)(=O)N1CCC(Nc2ncc(C(=O)c3ccccc3OC)c(N)n2)CC1	P06493	Kd	Homo sapiens		7.366531544420412		CHEMBL385190	CHEMBL308
CN1CCC(c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)C(O)C1	P06493	Kd	Homo sapiens		7.27642098432889		CHEMBL428690	CHEMBL308
CN1CCN(Cc2ccc(NC(=O)Nc3ccc(Oc4ccnc(N)n4)cc3)cc2C(F)(F)F)CC1	P06493	Kd	Homo sapiens		7.278189384787455		CHEMBL4472486	CHEMBL308
COc1c(C(=O)c2cnc(NC3CCN(S(C)(=O)=O)CC3)nc2N)cc(F)c(F)c1F	P06493	Kd	Homo sapiens		5.778064400171995		CHEMBL214183	CHEMBL308
COc1cc(F)c(F)c(F)c1C(=O)c1cnc(NC2CCN(S(C)(=O)=O)CC2)nc1N	P06493	Kd	Homo sapiens		8.301029995663981		CHEMBL213713	CHEMBL308
COc1cc(F)c(F)cc1C(=O)c1cnc(NC2CCN(S(C)(=O)=O)CC2)nc1N	P06493	Kd	Homo sapiens		7.853871964321763		CHEMBL215086	CHEMBL308
COc1cc(F)ccc1C(=O)c1cnc(NC2CCN(S(C)(=O)=O)CC2)nc1N	P06493	Kd	Homo sapiens		6.714442690992227		CHEMBL277351	CHEMBL308
COc1ccc(Cl)cc1C(=O)c1cnc(NC2CCN(S(C)(=O)=O)CC2)nc1N	P06493	Kd	Homo sapiens		6.876148359032914		CHEMBL385373	CHEMBL308
COc1ccc(F)c(F)c1C(=O)c1cnc(NC2CCN(S(C)(=O)=O)CC2)nc1N	P06493	Kd	Homo sapiens		8.698970004336019		CHEMBL384304	CHEMBL308
COc1ccc(F)cc1C(=O)c1cnc(NC2CCN(S(C)(=O)=O)CC2)nc1N	P06493	Kd	Homo sapiens		7.853871964321763		CHEMBL268507	CHEMBL308
COc1cccc(F)c1C(=O)c1cnc(NC2CCN(S(C)(=O)=O)CC2)nc1N	P06493	Kd	Homo sapiens		7.769551078621726		CHEMBL385733	CHEMBL308
COc1ccccc1C(=O)c1cnc(NC2CCN(C(C)=O)CC2)nc1N	P06493	Kd	Homo sapiens		6.742321425130816		CHEMBL217537	CHEMBL308
COc1ccccc1C(=O)c1cnc(NC2CCN(C)CC2)nc1N	P06493	Kd	Homo sapiens		5.1794701514764805		CHEMBL214831	CHEMBL308
COc1ccccc1C(=O)c1cnc(NC2CCN(S(C)(=O)=O)CC2)nc1N	P06493	Kd	Homo sapiens		7.552841968657781		CHEMBL216126	CHEMBL308
COc1ccccc1C(=O)c1cnc(NC2CCNCC2)nc1N	P06493	Kd	Homo sapiens		5.2335127937603065		CHEMBL387448	CHEMBL308
CS(=O)(=O)N1CCC(Nc2ncc(C(=O)c3c(F)cccc3F)c(N)n2)CC1	P06493	Kd	Homo sapiens		7.420216403383191		CHEMBL265903	CHEMBL308
Cc1nc(N)sc1-c1ccnc(Nc2cccc([N+](=O)[O-])c2)n1	P06493	Kd	Homo sapiens		7.096910013008057		CHEMBL298445	CHEMBL308
O=C(Nc1n[nH]c2ccc(-c3cn(Cc4ccccc4)nn3)cc12)c1ccccc1	P06493	Kd	Homo sapiens		8.299988937677888		CHEMBL1999931	CHEMBL308
OC1CCC(Nc2nc(Cl)cc(-c3c[nH]c4ncccc34)n2)CC1	P06493	Kd	Homo sapiens		7.400007822415903		CHEMBL2062936	CHEMBL308
