nonstereo_aromatic_smiles	accession	standard_type	organism	lower_pPot_lim	pPot_mean	upper_pPot_lim	chembl_cid	chembl_tid
CC(=O)NCCCCCC(=O)N1CC(S)C(NS(=O)(=O)c2ccc(Oc3ccccc3)cc2)C1	P50281	Kd	Homo sapiens		8.397940008672037		CHEMBL2380402	CHEMBL3869
CC(=O)Nc1ccc(Oc2ccc(S(=O)(=O)CC3CS3)cc2)cc1	P50281	Kd	Homo sapiens		6.167491087293763		CHEMBL3618463_CHEMBL3618464_CHEMBL485492	CHEMBL3869
CC(C)CC1C(=O)NC(C(=O)NCC(=O)N2CCOCC2)CCCCNC(=O)OCCCC1C(=O)NO	P50281	Kd	Homo sapiens		6.853871964321763		CHEMBL91636	CHEMBL3869
CC(C)CS(=O)(=O)Oc1ccc(Oc2ccc(S(=O)(=O)CC3CS3)cc2)cc1	P50281	Kd	Homo sapiens		6.102372908709557		CHEMBL1651845	CHEMBL3869
CC(C)CS(=O)(=O)Oc1ccc(S(=O)(=O)CC2CS2)cc1	P50281	Kd	Homo sapiens		4.698970004336019		CHEMBL1651849	CHEMBL3869
CC(C)OC(=O)Nc1ccc(Oc2ccc(S(=O)(=O)CC3CS3)cc2)cc1	P50281	Kd	Homo sapiens		5.6020599913279625		CHEMBL2442888	CHEMBL3869
CC(C)OC(=O)Oc1ccc(Oc2ccc(S(=O)(=O)CC3CS3)cc2)cc1	P50281	Kd	Homo sapiens		5.522878745280337		CHEMBL2442892	CHEMBL3869
CC(C)Oc1ccc(Oc2ccc(S(=O)(=O)CC3CS3)cc2)cc1	P50281	Kd	Homo sapiens		6.552841968657781		CHEMBL2063275	CHEMBL3869
CC(NS(=O)(=O)c1ccccc1)C(=O)NC1=NN=C(c2ccc(Br)cc2)CS1	P50281	Kd	Homo sapiens		6.583745543646883		CHEMBL110750_CHEMBL110970	CHEMBL3869
CC(NS(=O)(=O)c1ccccc1)C(=O)NC1=NN=C(c2ccc(C#N)cc2)CS1	P50281	Kd	Homo sapiens		6.619788758288393		CHEMBL111450_CHEMBL422250	CHEMBL3869
CC(NS(=O)(=O)c1ccccc1)C(=O)NC1=NN=C(c2ccc(Cl)cc2)CS1	P50281	Kd	Homo sapiens		7.301029995663981		CHEMBL109353	CHEMBL3869
CCCC(C(=O)NO)C(CC(C)C)C(=O)NC1CCCCN(Cc2cccc(Oc3ccccc3)c2)C1=O	P50281	Kd	Homo sapiens		5.920818753952375		CHEMBL204357	CHEMBL3869
CCCNC(=O)Oc1ccc(Oc2ccc(S(=O)(=O)CC3CS3)cc2)cc1	P50281	Kd	Homo sapiens		4.568636235841012		CHEMBL2442879	CHEMBL3869
CCCOC(=O)Nc1ccc(Oc2ccc(S(=O)(=O)CC3CS3)cc2)cc1	P50281	Kd	Homo sapiens		5.6777807052660805		CHEMBL2442887	CHEMBL3869
CCCOC(=O)Oc1ccc(Oc2ccc(S(=O)(=O)CC3CS3)cc2)cc1	P50281	Kd	Homo sapiens		5.552841968657781		CHEMBL2442891	CHEMBL3869
CCCS(=O)(=O)Oc1ccc(Oc2ccc(S(=O)(=O)CC3CS3)cc2)cc1	P50281	Kd	Homo sapiens		6.619788758288393		CHEMBL1651844	CHEMBL3869
CCCS(=O)(=O)Oc1ccc(S(=O)(=O)CC2CS2)cc1	P50281	Kd	Homo sapiens		4.494850021680094		CHEMBL1651848	CHEMBL3869
