nonstereo_aromatic_smiles	accession	standard_type	organism	lower_pPot_lim	pPot_mean	upper_pPot_lim	chembl_cid	chembl_tid
C#CCn1c(=O)c2c(nc(C=Cc3cccc(OC)c3)n2C)n(CCCO)c1=O	P30542	Kd	Homo sapiens		5.6020599913279625		CHEMBL413079	CHEMBL226
CC(=O)CCc1nc(N)c2nc(-n3nccn3)n(C)c2n1	P30542	Kd	Homo sapiens		6.71669877129645		CHEMBL2398486	CHEMBL226
CC(=O)NCCNc1[nH]c(-c2ccccc2)nc2nc(C)c(C)c1-2	P30542	Kd	Homo sapiens		7.920818753952375		CHEMBL81616	CHEMBL226
CC(=O)NCCNc1nc(-c2ccccc2)nc2[nH]c(C(=O)N3CCN(CCCc4ccccc4)CC3)cc12	P30542	Kd	Homo sapiens		7.431798275933005		CHEMBL485862	CHEMBL226
CC(=O)Nc1cc(-n2cccn2)nc(-c2ccco2)n1	P30542	Kd	Homo sapiens		8.013806000446262		CHEMBL401321	CHEMBL226
CC(C)(C)c1cc(CCNc2ncnc3c2ncn3C2OC(CO)C(O)C2O)cc(C(C)(C)C)c1O	P30542	Kd	Homo sapiens		6.823908740944319		CHEMBL3856142	CHEMBL226
CC(C)(C)c1nc(-c2nccs2)c2sccc2n1	P30542	Kd	Homo sapiens		6.619788758288393		CHEMBL406049	CHEMBL226
CC(C)CC(CO)Nc1nc(SC(C)c2ccccc2)nc2nc(N)sc12	P30542	Kd	Homo sapiens		6.8794260687941495		CHEMBL2349310_CHEMBL2349311	CHEMBL226
CC(C)Cn1c(=O)n(C)c(=O)c2nc[nH]c21	P30542	Kd	Homo sapiens		5.229147988357855		CHEMBL275084	CHEMBL226
CC(C)N(C)c1nc2c(NC3CC4CC3CC4O)ncnc2n1C	P30542	Kd	Homo sapiens		8.769551078621726		CHEMBL363129	CHEMBL226
CC(C)c1nc(-c2nccs2)c2sccc2n1	P30542	Kd	Homo sapiens		6.682983159790161		CHEMBL407307	CHEMBL226
CC(Cc1ccccc1)Nc1ncnc2c1ncn2C1OC(CO)C(O)C1O	P30542	Kd	Homo sapiens		8.698970004336019		CHEMBL139000_CHEMBL420705	CHEMBL226
CC(NC(=O)n1cnc2c(-c3ccco3)nc(N)nc21)c1ccccc1	P30542	Kd	Homo sapiens		6.183905024112506		CHEMBL409682_CHEMBL410679	CHEMBL226
CC(O)CCc1nc(N)c2nc(-n3nccn3)n(C)c2n1	P30542	Kd	Homo sapiens		7.619788758288393		CHEMBL2398482_CHEMBL2398483_CHEMBL2398484	CHEMBL226
CC(Oc1ccc(-c2cc3c([nH]2)c(=O)n(C)c(=O)n3C)cc1)C(=O)Nc1ccccc1	P30542	Kd	Homo sapiens		8.110026361596004		CHEMBL199611	CHEMBL226
CC1(C)CC(NC2NC=Nc3c2ncn3C2OC(CO)C(O)C2O)CC(C)(C)N1	P30542	Kd	Homo sapiens		5.801342913045577		CHEMBL1098507	CHEMBL226
CC1(C)CCCN(c2nnc(N)nc2-c2ccccc2)C1	P30542	Kd	Homo sapiens		5.0		CHEMBL3260727	CHEMBL226
CC1(C)NC(C)(C)c2cc(NC3NC=Nc4c3ncn4C3OC(CO)C(O)C3O)ccc21	P30542	Kd	Homo sapiens		6.537602002101044		CHEMBL1098183	CHEMBL226
CC1CCCC(C)N1Cc1cc2c(N)nc(-c3ccco3)nc2s1	P30542	Kd	Homo sapiens		7.0		CHEMBL3222062	CHEMBL226
CC1CN(c2nnc(N)nc2-c2ccccc2)CC(C)O1	P30542	Kd	Homo sapiens		5.0		CHEMBL3260728	CHEMBL226
CCCCc1nc(N)c2nc(-n3nccn3)n(C)c2n1	P30542	Kd	Homo sapiens		7.101274818410508		CHEMBL197669	CHEMBL226
CCCCn1c(=O)[nH]c2[nH]c(-c3ccc(C(=O)O)cc3)nc2c1=O	P30542	Kd	Homo sapiens		5.927750102386486		CHEMBL35094	CHEMBL226
CCCCn1c(=O)[nH]c2[nH]c(-c3ccc(OCC(=O)N4CCN(Cc5ccccc5)CC4)cc3)nc2c1=O	P30542	Kd	Homo sapiens		6.9136401693252525		CHEMBL38304	CHEMBL226
CCCCn1c(=O)c2nc(C34CC5CC(CC3C5)C4)[nH]c2n(CCCC)c1=O	P30542	Kd	Homo sapiens		9.154901959985745		CHEMBL320872	CHEMBL226
CCCN1C(=O)N2CC(C(C)C)N=C2c2[nH]c(C34CCC(CCC(=O)O)(CC3)CC4)nc21	P30542	Kd	Homo sapiens		7.346787486224656		CHEMBL216200	CHEMBL226
CCCN1C(=O)N2CC(C(C)C)N=C2c2[nH]c(C34CCC(O)(CC3)CC4)nc21	P30542	Kd	Homo sapiens		7.455931955649724		CHEMBL216269	CHEMBL226
CCCN1C(=O)N2CC(C)N=C2c2[nH]c(C34CCC(O)(CC3)CC4)nc21	P30542	Kd	Homo sapiens		7.221848749616356		CHEMBL384279	CHEMBL226
CCCN1C(=O)N2CC(CC)N=C2c2[nH]c(C34CCC(CCC(=O)O)(CC3)CC4)nc21	P30542	Kd	Homo sapiens		7.455931955649724		CHEMBL217268	CHEMBL226
CCCN1C(=O)N2CC(CC)N=C2c2[nH]c(C34CCC(O)(CC3)CC4)nc21	P30542	Kd	Homo sapiens		7.657577319177793		CHEMBL218189_CHEMBL450341	CHEMBL226
CCCn1c(=O)[nH]c(=O)c2[nH]cnc21	P30542	Kd	Homo sapiens		4.356547323513812		CHEMBL279898	CHEMBL226
CCCn1c(=O)[nH]c2[nH]c(-c3ccc(OCC(=O)NCCO)cc3)nc2c1=O	P30542	Kd	Homo sapiens		7.167491087293763		CHEMBL416417	CHEMBL226
CCCn1c(=O)[nH]c2cc(-c3ccccc3)[nH]c2c1=O	P30542	Kd	Homo sapiens		7.346787486224656		CHEMBL35415	CHEMBL226
CCCn1c(=O)[nH]c2nc(-c3ccc(S(=O)(=O)N4CCN(Cc5ccccc5)CC4)cc3)[nH]c2c1=O	P30542	Kd	Homo sapiens		5.684659523372713		CHEMBL212625	CHEMBL226
CCCn1c(=O)c2[nH]c(-c3cc(OCC(=O)Nc4ccc5c(c4)OCO5)nn3C)nc2n(CCC)c1=O	P30542	Kd	Homo sapiens		6.698970004336019		CHEMBL260331	CHEMBL226
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)NCCO)cc3)cc2n(C)c1=O	P30542	Kd	Homo sapiens		7.167491087293763		CHEMBL490262	CHEMBL226
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc(-c5ccccc5)cc4)cc3)cc2n(C)c1=O	P30542	Kd	Homo sapiens		7.96018944585165		CHEMBL372148	CHEMBL226
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc(C#N)cc4)cc3)nc2n(CCC)c1=O	P30542	Kd	Homo sapiens		6.393521289433608		CHEMBL273807	CHEMBL226
CCCn1c(=O)c2[nH]c(-c3cnn(Cc4cccc(C(F)(F)F)c4)c3)nc2n(CC)c1=O	P30542	Kd	Homo sapiens		5.7121982700697735	5.0	CHEMBL260933	CHEMBL226
