nonstereo_aromatic_smiles	accession	standard_type	organism	lower_pPot_lim	pPot_mean	upper_pPot_lim	chembl_cid	chembl_tid
CC(C)(C)c1ccc(-n2cnc(CC(OCCN)C(=O)O)c2)cc1	Q96IY4	Kd	Homo sapiens		8.244125144327509		CHEMBL589646	CHEMBL3419
CC(C)Cn1cnc(CC(NCCN)C(=O)O)c1	Q96IY4	Kd	Homo sapiens		7.0		CHEMBL236362	CHEMBL3419
CC(C)n1cnc(CC(NCCN)C(=O)O)c1	Q96IY4	Kd	Homo sapiens		6.366531544420412		CHEMBL397625	CHEMBL3419
CC(CN)OC(Cc1cn(-c2ccccc2)cn1)C(=O)O	Q96IY4	Kd	Homo sapiens		8.1249387366083		CHEMBL601926	CHEMBL3419
CC(CN)OC(Cc1cn(-c2ccccn2)cn1)C(=O)O	Q96IY4	Kd	Homo sapiens		8.236572006437061		CHEMBL590857	CHEMBL3419
CCCCCn1cnc(CC(NCCN)C(=O)O)c1	Q96IY4	Kd	Homo sapiens		6.795880017344076		CHEMBL397157	CHEMBL3419
CCCCn1cnc(CC(NCCN)C(=O)O)c1	Q96IY4	Kd	Homo sapiens		7.154901959985742		CHEMBL236549	CHEMBL3419
CCCCn1cnc(CC(OCCN)C(=O)O)c1	Q96IY4	Kd	Homo sapiens		7.823908740944319		CHEMBL590859	CHEMBL3419
CCCn1cnc(CC(CCCN)C(=O)O)c1	Q96IY4	Kd	Homo sapiens		7.711040728554168	6.154901959985742	CHEMBL392205_CHEMBL395892_CHEMBL398110	CHEMBL3419
CCCn1cnc(CC(NCCN)C(=O)O)c1	Q96IY4	Kd	Homo sapiens		6.949814727441218		CHEMBL236547_CHEMBL3235131	CHEMBL3419
CCCn1cnc(CC(OCCN)C(=O)O)c1	Q96IY4	Kd	Homo sapiens		8.173925197299173	6.0	CHEMBL608688_CHEMBL609577	CHEMBL3419
CCCn1cnc(CC(OCCNC)C(=O)O)c1	Q96IY4	Kd	Homo sapiens		6.3904055907747805		CHEMBL590858	CHEMBL3419
CCn1cnc(CC(NCCN)C(=O)O)c1	Q96IY4	Kd	Homo sapiens		6.6020599913279625		CHEMBL235277	CHEMBL3419
Cc1ccccc1-n1cnc(CC(OCCN)C(=O)O)c1	Q96IY4	Kd	Homo sapiens		7.187086643357143		CHEMBL606237	CHEMBL3419
Cn1cnc(CC(NCCN)C(=O)O)c1	Q96IY4	Kd	Homo sapiens		6.628932137728263		CHEMBL235058	CHEMBL3419
N=C(N)NCCCC(CS)C(=O)O	Q96IY4	Kd	Homo sapiens		8.397940008672037		CHEMBL236822	CHEMBL3419
NCCCC(CS)C(=O)O	Q96IY4	Kd	Homo sapiens		6.522878745280337		CHEMBL237008	CHEMBL3419
NCCCC(Cc1c[nH]cn1)C(=O)O	Q96IY4	Kd	Homo sapiens		6.853871964321763		CHEMBL395436	CHEMBL3419
NCCNC(Cc1cn(CC2CCC2)cn1)C(=O)O	Q96IY4	Kd	Homo sapiens		6.906578314837764		CHEMBL395889	CHEMBL3419
NCCNC(Cc1cn(CCCO)cn1)C(=O)O	Q96IY4	Kd	Homo sapiens		6.954677021213343		CHEMBL413468	CHEMBL3419
NCCNC(Cc1cn(CCc2ccccc2)cn1)C(=O)O	Q96IY4	Kd	Homo sapiens		6.853871964321763		CHEMBL393395	CHEMBL3419
NCCNC(Cc1cn(Cc2ccccc2)cn1)C(=O)O	Q96IY4	Kd	Homo sapiens		6.570247719997593		CHEMBL236363	CHEMBL3419
NCCOC(Cc1cn(-c2ccccc2)cn1)C(=O)O	Q96IY4	Kd	Homo sapiens		8.455931955649724		CHEMBL589645	CHEMBL3419
NCCOC(Cc1cn(CCC2CCCCC2)cn1)C(=O)O	Q96IY4	Kd	Homo sapiens		8.086186147616283		CHEMBL594359	CHEMBL3419
