nonstereo_aromatic_smiles	accession	standard_type	organism	lower_pPot_lim	pPot_mean	upper_pPot_lim	chembl_cid	chembl_tid
CC(=O)N1c2ccc(-c3ccc(C(=O)O)cc3)cc2C(Nc2ccc(Cl)cc2)CC1C	Q92793	Kd	Homo sapiens		5.200659450546418		CHEMBL2177300	CHEMBL5747
CC(=O)n1c2c(c3ccccc31)CCCC2=O	Q92793	Kd	Homo sapiens		4.707743928643524		CHEMBL1236441	CHEMBL5747
CC(=O)n1cc(-c2c(C)[nH][nH]c2=O)c2ccccc21	Q92793	Kd	Homo sapiens		4.698970004336019		CHEMBL3810303	CHEMBL5747
CC(=O)n1cc(-c2c(C)n(C(=O)CCc3ccccc3)n(C(=O)CCc3ccccc3)c2=O)c2ccccc21	Q92793	Kd	Homo sapiens		4.769551078621727		CHEMBL3809575	CHEMBL5747
CC(=O)n1cc(-c2c(C)n(C(=O)N3CCOCC3)[nH]c2=O)c2ccccc21	Q92793	Kd	Homo sapiens		4.920818753952375		CHEMBL3808729	CHEMBL5747
CC(=O)n1cc(-c2c(C)n(S(C)(=O)=O)n(S(C)(=O)=O)c2=O)c2ccccc21	Q92793	Kd	Homo sapiens		5.180456064458131		CHEMBL3809158	CHEMBL5747
CC(=O)n1cc(-c2c(C)nn3c2OCC3)c2ccccc21	Q92793	Kd	Homo sapiens		5.207608310501746		CHEMBL3809834	CHEMBL5747
CC1CC(=O)Nc2cccc(-c3ccc4c(c3)c(-c3cnn(C)c3)nn4C)c2N1	Q92793	Kd	Homo sapiens		7.522878745280337		CHEMBL3814595_CHEMBL3814752	CHEMBL5747
CC1Nc2ccccc2NC1=O	Q92793	Kd	Homo sapiens		4.707743928643524		CHEMBL3818285_CHEMBL4211780	CHEMBL5747
CCC(=O)N1CCOc2c(cc(-c3ccc(OC)c(OC)c3)cc2OCC2CCCN(C)C2)C1	Q92793	Kd	Homo sapiens		6.82102305270683		CHEMBL3774655_CHEMBL3906203	CHEMBL5747
CCCOc1ccc(CCc2nc3cc(-c4c(C)noc4C)ccc3n2CCN2CCOCC2)cc1	Q92793	Kd	Homo sapiens		6.721246399047171		CHEMBL3963965	CHEMBL5747
CCCOc1ccc2c(c1)c(-c1c(C)n(C(=O)c3ccc(OC)cc3)[nH]c1=O)cn2C(C)=O	Q92793	Kd	Homo sapiens		5.008773924307505		CHEMBL3809636	CHEMBL5747
COc1ccc(C(=O)n2[nH]c(=O)c(-c3cn(C(C)=O)c4ccccc34)c2C)cc1	Q92793	Kd	Homo sapiens		5.031517051446063		CHEMBL3809876	CHEMBL5747
COc1ccc(CCc2cc3cc(-c4c(C)noc4C)ccc3n2CCN2CCOCC2)cc1F	Q92793	Kd	Homo sapiens		7.67778070526608		CHEMBL3752200	CHEMBL5747
COc1ccc(CCc2nc3cc(-c4c(C)noc4C)ccc3n2CC(C)N2CCOCC2)cc1Cl	Q92793	Kd	Homo sapiens		7.67778070526608		CHEMBL3622373	CHEMBL5747
COc1ccc(CCc2nc3cc(-c4c(C)noc4C)ccc3n2CCN2CCOCC2)cc1F	Q92793	Kd	Homo sapiens		7.657577319177793		CHEMBL3753048	CHEMBL5747
COc1ccc2c(c1)N(CCCNC(=O)c1cccc3c1NC(C)C(=O)N3)CCC2	Q92793	Kd	Homo sapiens		6.4089353929735005		CHEMBL3752296	CHEMBL5747
Cc1sc2c(c1C)C(c1ccc(Cl)cc1)=NC(CC(=O)OC(C)(C)C)c1nnc(C)n1-2	Q92793	Kd	Homo sapiens		5.017728766960432		CHEMBL1957266_CHEMBL2132936_CHEMBL3220211	CHEMBL5747
