nonstereo_aromatic_smiles	accession	standard_type	organism	lower_pPot_lim	pPot_mean	upper_pPot_lim	chembl_cid	chembl_tid
CC(C)(C)c1cnc(CSc2cnc(NC(=O)C3CCNCC3)s2)o1	P49759	Kd	Homo sapiens		6.3872161432802645		CHEMBL296468	CHEMBL4224
CCC(CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1	P49759	Kd	Homo sapiens		5.799299729609227		CHEMBL14762	CHEMBL4224
CCN(CC)CCNC(=O)c1c(C)[nH]c(C=C2C(=O)Nc3ccc(F)cc32)c1C	P49759	Kd	Homo sapiens		7.328788659588898		CHEMBL3109278_CHEMBL535	CHEMBL4224
CCN1CCN(Cc2ccc(NC(=O)Nc3ccc(Oc4cc(NC)ncn4)cc3)cc2C(F)(F)F)CC1	P49759	Kd	Homo sapiens		6.958607314841776		CHEMBL574738	CHEMBL4224
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)C=CCN(C)C	P49759	Kd	Homo sapiens		5.740743030061057		CHEMBL607707	CHEMBL4224
CN(C)CC1CCn2cc(c3ccccc32)C2=C(C(=O)NC2=O)c2cn(c3ccccc23)CCO1	P49759	Kd	Homo sapiens		6.040958607678906		CHEMBL432130_CHEMBL91829	CHEMBL4224
CN1CCC(c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)C(O)C1	P49759	Kd	Homo sapiens		5.7135641988997605		CHEMBL428690	CHEMBL4224
CN1CCN(c2ccc3nc(-c4c(N)c5c(F)cccc5[nH]c4=O)[nH]c3c2)CC1	P49759	Kd	Homo sapiens		5.1674910872937625		CHEMBL522892	CHEMBL4224
CNC1CC2OC(C)(C1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4	P49759	Kd	Homo sapiens		7.531743128760552		CHEMBL1537489_CHEMBL162_CHEMBL1980995_CHEMBL388978	CHEMBL4224
Cc1[nH]c(C=C2C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NCC(O)CN1CCOCC1	P49759	Kd	Homo sapiens		6.443697499232713		CHEMBL1721885	CHEMBL4224
Cc1ccc(F)c(NC(=O)Nc2ccc(-c3cccc4[nH]nc(N)c34)cc2)c1	P49759	Kd	Homo sapiens		5.050609993355087		CHEMBL223360	CHEMBL4224
Cc1nc(CN(C)c2ncnc3ccc(-c4ccc5c(c4)OCO5)cc23)cs1	P49759	Kd	Homo sapiens		7.744727494896693		CHEMBL1474834	CHEMBL4224
Cc1nc(CNc2ncnc3ccc(-c4ccc5c(c4)OCO5)cc23)cs1	P49759	Kd	Homo sapiens		7.301029995663981		CHEMBL1435542	CHEMBL4224
Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)nn1C(=O)c1c(F)cccc1F	P49759	Kd	Homo sapiens		6.180456064458131		CHEMBL191003	CHEMBL4224
Oc1cccc(-c2nc(N3CCOCC3)c3oc4ncccc4c3n2)c1	P49759	Kd	Homo sapiens		5.4089353929735005		CHEMBL538346_CHEMBL573339	CHEMBL4224
c1nc(NCC2CCOC2)c2cc(-c3ccc4c(c3)OCO4)ccc2n1	P49759	Kd	Homo sapiens		7.142667503568732		CHEMBL1436585	CHEMBL4224
