nonstereo_aromatic_smiles	accession	standard_type	organism	lower_pPot_lim	pPot_mean	upper_pPot_lim	chembl_cid	chembl_tid
CCOc1cc(C=C(C#N)C(=O)Nc2ccc(O)cc2)ccc1O	P49862	Kd	Homo sapiens		4.1249387366083		CHEMBL3099871	CHEMBL2443
CCOc1cccc(NC(=O)C(C#N)=Cc2ccc(OCC(=O)O)c(OC)c2)c1	P49862	Kd	Homo sapiens		4.022276394711152		CHEMBL3099875	CHEMBL2443
CNC(=O)c1ccc(Nc2nnc(-c3ccc(O)cc3)c3ccccc23)cc1	P49862	Kd	Homo sapiens		4.301029995663981		CHEMBL1462676	CHEMBL2443
COc1cc(C=C(C#N)C(=O)Nc2ccc(O)cc2)ccc1O	P49862	Kd	Homo sapiens		4.154901959985743		CHEMBL3099870	CHEMBL2443
COc1cc(C=C(C#N)c2nc3ccccc3[nH]2)ccc1OCC(=O)N1CCOCC1	P49862	Kd	Homo sapiens		4.259637310505756		CHEMBL3099878	CHEMBL2443
COc1cc(O)c2c(O)c3c(=O)oc(C)cc3c(OC)c2c1	P49862	Kd	Homo sapiens		4.150580586203101		CHEMBL1833982	CHEMBL2443
COc1cc2cc3c(c(O)c2c(O)c1-c1c(OC)cc2cc4c(c(O)c2c1O)C(=O)OC(C)C4)C(=O)OC(C)C3	P49862	Kd	Homo sapiens		4.429457060118104		CHEMBL1834754	CHEMBL2443
COc1ccc(C2=Nc3nc4ccccn4c3C(=O)C(Cc3ccccc3)N2)cc1OC	P49862	Kd	Homo sapiens		4.568636235841012		CHEMBL3408420	CHEMBL2443
COc1ccc(C=C2SC(=O)N(CNc3cc(F)ccc3C)C2=O)cc1OC	P49862	Kd	Homo sapiens		4.080921907623926		CHEMBL3099882	CHEMBL2443
COc1ccc(NC(=O)C(C#N)=Cc2ccc(O)c(OC)c2)cc1	P49862	Kd	Homo sapiens		4.142667503568732		CHEMBL3099874	CHEMBL2443
Cc1ccccc1C1=Nc2nc3ccccn3c2C(=O)C(Cc2ccccc2)N1	P49862	Kd	Homo sapiens		4.295849483160201		CHEMBL3125572_CHEMBL3408410	CHEMBL2443
Nc1ccc2[nH]c(SCc3nc4ccccc4c(=O)n3-c3cccc(C(F)(F)F)c3)nc2c1	P49862	Kd	Homo sapiens		4.590228032229065		CHEMBL3099881	CHEMBL2443
