nonstereo_aromatic_smiles	accession	standard_type	organism	lower_pPot_lim	pPot_mean	upper_pPot_lim	chembl_cid	chembl_tid
Brc1cccc(COc2ccc3c(c2)OCCO3)c1	P27338	Kd	Homo sapiens		7.387216143280264		CHEMBL3402197	CHEMBL2039
C#CCN(C)C(C)Cc1ccc(OCCCCCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)cc1	P27338	Kd	Homo sapiens		9.88941028970075		CHEMBL2333930	CHEMBL2039
C#CCN(C)C1CCc2ccccc21	P27338	Kd	Homo sapiens		6.221848749616356		CHEMBL2096744_CHEMBL436947	CHEMBL2039
C#CCN(C)CC(=C)c1ccccc1	P27338	Kd	Homo sapiens		7.221848749616356		CHEMBL3415810	CHEMBL2039
C#CCN(C)Cc1ccccc1	P27338	Kd	Homo sapiens		5.7447274948966935		CHEMBL673	CHEMBL2039
C#CCN(C)c1nc2nc(CCC3CCN(Cc4ccccc4)CC3)ccc2c(-c2ccccc2)c1C#N	P27338	Kd	Homo sapiens		7.494850021680094		CHEMBL3604128	CHEMBL2039
C#CCN1C(=O)C(=O)c2cc(S(=O)(=O)N(C)Cc3cccc(F)c3)ccc21	P27338	Kd	Homo sapiens		4.517412230473234		CHEMBL3916392	CHEMBL2039
C#CCN1C(=O)C(=O)c2cc(S(=O)(=O)N(C)Cc3ccccc3F)ccc21	P27338	Kd	Homo sapiens		4.258218303856833		CHEMBL3923134	CHEMBL2039
C#CCN1C(=O)C(=O)c2ccccc21	P27338	Kd	Homo sapiens		4.8195873671616765		CHEMBL3965645	CHEMBL2039
C#CCNC1CCc2ccc(O)cc21	P27338	Kd	Homo sapiens		4.769551078621727		CHEMBL371428	CHEMBL2039
C#CCNC1CCc2ccccc21	P27338	Kd	Homo sapiens		6.154901959985742		CHEMBL1201142_CHEMBL1235738_CHEMBL887	CHEMBL2039
CC(=NNc1nc(-c2cccc([N+](=O)[O-])c2)cs1)C1CC1	P27338	Kd	Homo sapiens		8.136677139879545		CHEMBL4174116	CHEMBL2039
CC(C(=O)c1cccn1C)N1CCCCC1	P27338	Kd	Homo sapiens		4.443697499232713		CHEMBL364917	CHEMBL2039
CCCCOc1ccc(C2CNC(=O)CS2)cc1	P27338	Kd	Homo sapiens		6.337242168318426		CHEMBL598393	CHEMBL2039
CCCCOc1ccc(C2CNCCS2)cc1	P27338	Kd	Homo sapiens		7.167491087293763		CHEMBL597372	CHEMBL2039
CCCOc1ccc(C2CNC(=O)CS2)cc1	P27338	Kd	Homo sapiens		5.619788758288393		CHEMBL596955	CHEMBL2039
CCCOc1ccc(C2CNCCS2)cc1	P27338	Kd	Homo sapiens		6.886056647693162		CHEMBL608141	CHEMBL2039
CCOc1ccc(C2CNC(=O)CS2)cc1	P27338	Kd	Homo sapiens		4.772113295386326		CHEMBL597769	CHEMBL2039
CCOc1ccc(C2CNCCS2)cc1	P27338	Kd	Homo sapiens		5.6777807052660805		CHEMBL597371	CHEMBL2039
CCc1ccc(C=CC(=O)c2ccc(Cl)s2)cc1	P27338	Kd	Homo sapiens		6.508638306165728		CHEMBL4521057	CHEMBL2039
CCn1c(=O)c2c(nc(C=Cc3ccc(OC)c(OC)c3)n2C)n(CC)c1=O	P27338	Kd	Homo sapiens		7.568636235841013		CHEMBL431770	CHEMBL2039
CN(C)CCOc1ccc(C=C2COc3ccccc3C2=O)cc1	P27338	Kd	Homo sapiens		6.258848401148216		CHEMBL4283770	CHEMBL2039
CN(Cc1ccc(F)cc1)S(=O)(=O)c1ccc2c(c1)C(=O)C(=O)N2	P27338	Kd	Homo sapiens		5.590066876668706		CHEMBL3950869	CHEMBL2039
CN(Cc1cccc(F)c1)S(=O)(=O)c1ccc2c(c1)C(=O)C(=O)N2	P27338	Kd	Homo sapiens		5.446116973356125		CHEMBL3932083	CHEMBL2039
CN1C(=O)C2NC(C=Cc3cccc(Cl)c3)N(C)C2N(C)C1=O	P27338	Kd	Homo sapiens		4.0		CHEMBL194732	CHEMBL2039
COc1cc2c(cc1OC)CN(C)CC2	P27338	Kd	Homo sapiens		4.537602002101044		CHEMBL1196025	CHEMBL2039
COc1ccc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc1	P27338	Kd	Homo sapiens		7.309803919971486		CHEMBL243664	CHEMBL2039
COc1ccc(C2CC(c3c4ccccc4cc4ccccc34)=NN2)cc1	P27338	Kd	Homo sapiens		8.769551078621726		CHEMBL1760722_CHEMBL2312576	CHEMBL2039
COc1cccc(COc2nc3c(c(=O)n(C)c(=O)n3C)n2C)c1	P27338	Kd	Homo sapiens		5.958607314841776		CHEMBL602880	CHEMBL2039
Cc1ccc(-c2[nH]c3cc(C#N)c(C#N)cc3c2Cl)cc1	P27338	Kd	Homo sapiens		7.795880017344076		CHEMBL3398531	CHEMBL2039
Cc1ccc(-c2ncc(OCC3CCNCC3)cc2-c2ccc(C#N)cc2)cc1	P27338	Kd	Homo sapiens		4.7281583934635005		CHEMBL3759201	CHEMBL2039
Cc1ccc(C2CC(c3c4ccccc4cc4ccccc34)=NN2)cc1	P27338	Kd	Homo sapiens		8.448550002027124		CHEMBL1760716_CHEMBL2312283	CHEMBL2039
Cc1cccc(COc2nc3c(c(=O)n(C)c(=O)n3C)n2C)c1	P27338	Kd	Homo sapiens		6.853871964321763		CHEMBL589765	CHEMBL2039
Cc1cccc(N2CC(CO)OC2=O)c1	P27338	Kd	Homo sapiens		4.823908740944318		CHEMBL18116	CHEMBL2039
Clc1ccc(C2CC(c3c4ccccc4cc4ccccc34)=NN2)cc1	P27338	Kd	Homo sapiens		8.744727494896694		CHEMBL1760715_CHEMBL2312282	CHEMBL2039
Cn1c(=O)c2[nH]c(-c3cccc(NC(=O)C=Cc4cccc(F)c4)c3)nc2n(C)c1=O	P27338	Kd	Homo sapiens		5.465973893943866		CHEMBL4536926	CHEMBL2039
Cn1c(=O)c2c(nc(-c3cccc(Cl)c3)n2C)n(C)c1=O	P27338	Kd	Homo sapiens		4.443697499232713		CHEMBL484470	CHEMBL2039
Cn1c(=O)c2c(nc(C=Cc3cccc(Cl)c3)n2C)n(C)c1=O	P27338	Kd	Homo sapiens		7.046832479097454		CHEMBL2311151_CHEMBL26138	CHEMBL2039
Cn1c(=O)c2c(nc(OCc3ccc(Br)cc3)n2C)n(C)c1=O	P27338	Kd	Homo sapiens		7.207608310501746		CHEMBL1806760	CHEMBL2039
Cn1c(=O)c2c(nc(OCc3cccc(Br)c3)n2C)n(C)c1=O	P27338	Kd	Homo sapiens		6.824488573707937		CHEMBL602464	CHEMBL2039
