nonstereo_aromatic_smiles	accession	standard_type	organism	lower_pPot_lim	pPot_mean	upper_pPot_lim	chembl_cid	chembl_tid
CC(C)c1cnc2n1CC(c1cccc(F)c1F)CCC2NC(=O)N1CCC(n2c(=O)[nH]c3ncccc32)CC1	Q16602	Kd	Homo sapiens		9.161150909262744		CHEMBL1770568	CHEMBL3798
CN1C(=O)NC(=O)C12Cc1cc3cc(CN(Cc4ccccc4)C(=O)C(C)(C)C)cnc3cc1C2	Q16602	Kd	Homo sapiens		7.68837535480105		CHEMBL1269978_CHEMBL1270087	CHEMBL3798
CN1C(=O)NC(=O)C12Cc1cc3ccc(CN(Cc4ccccc4)C(=O)C(C)(C)C)nc3cc1C2	Q16602	Kd	Homo sapiens		8.657577319177793		CHEMBL1269977	CHEMBL3798
CN1C(=O)NC(=O)C12Cc1ccc(NC(=O)CN(Cc3ccccc3)C(=O)C(C)(C)C)cc1C2	Q16602	Kd	Homo sapiens		8.721246399047171		CHEMBL571823_CHEMBL577737	CHEMBL3798
COCCn1cc(-c2ccc(O)cc2)cc(NC(=O)N2CCC(n3c(=O)[nH]c4ncccc43)CC2)c1=O	Q16602	Kd	Homo sapiens		7.130768280269023		CHEMBL270796	CHEMBL3798
COCCn1cc(-c2cccc(F)c2F)cc(NC(=O)N2CCC(n3c(=O)[nH]c4ncccc43)CC2)c1=O	Q16602	Kd	Homo sapiens		7.387216143280264		CHEMBL257094	CHEMBL3798
COCCn1cc(-c2ccccc2)cc(NC(=O)N2CCC(n3c(=O)[nH]c4ncccc43)CC2)c1=O	Q16602	Kd	Homo sapiens		6.642065152999545		CHEMBL402844	CHEMBL3798
COCCn1cc(-c2cccnc2)cc(NC(=O)N2CCC(n3c(=O)[nH]c4ncccc43)CC2)c1=O	Q16602	Kd	Homo sapiens		6.158015195409887		CHEMBL255999	CHEMBL3798
COCCn1cc(-c2ccn[nH]2)cc(NC(=O)N2CCC(n3c(=O)[nH]c4ncccc43)CC2)c1=O	Q16602	Kd	Homo sapiens		6.853871964321763		CHEMBL255998	CHEMBL3798
COCCn1cc(-c2ccsc2)cc(NC(=O)N2CCC(n3c(=O)[nH]c4ncccc43)CC2)c1=O	Q16602	Kd	Homo sapiens		6.4089353929735005		CHEMBL256813	CHEMBL3798
COCc1cnc2n1CC(c1cccc(F)c1F)CCC2NC(=O)N1CCC(n2c(=O)[nH]c3ncccc32)CC1	Q16602	Kd	Homo sapiens		9.42021640338319		CHEMBL1770714	CHEMBL3798
COCc1cnc2n1CC(c1cccc(F)c1F)CCC2NC(=O)N1CCC2(CC1)C(=O)Nc1ncccc12	Q16602	Kd	Homo sapiens		9.207608310501746		CHEMBL1770718	CHEMBL3798
COCc1cnc2n1CC(c1cccc(F)c1F)CCC2NC(=O)N1CCC2(CC1)OC(=O)Nc1ncccc12	Q16602	Kd	Homo sapiens		9.853871964321762		CHEMBL1770723	CHEMBL3798
COc1ccc(-c2cc(NC(=O)N3CCC(n4c(=O)[nH]c5ncccc54)CC3)c(=O)n(C)c2)cc1	Q16602	Kd	Homo sapiens		6.305394801066432		CHEMBL256802	CHEMBL3798
Cc1cn2c(n1)C(NC(=O)N1CCC(n3c(=O)[nH]c4ncccc43)CC1)CCC(c1cccc(F)c1F)C2	Q16602	Kd	Homo sapiens		8.397940008672037		CHEMBL1770561	CHEMBL3798
Cc1cnc2n1CC(c1cccc(F)c1F)CCC2NC(=O)N1CCC(n2c(=O)[nH]c3ncccc32)CC1	Q16602	Kd	Homo sapiens		8.657577319177793		CHEMBL1770562	CHEMBL3798
Cn1cc(-c2ccc(C(=O)O)cc2)cc(NC(=O)N2CCC(n3c(=O)[nH]c4ncccc43)CC2)c1=O	Q16602	Kd	Homo sapiens		5.045757490560675		CHEMBL257004	CHEMBL3798
Cn1cc(-c2ccc(O)cc2)cc(NC(=O)N2CCC(n3c(=O)[nH]c4ncccc43)CC2)c1=O	Q16602	Kd	Homo sapiens		7.366531544420412		CHEMBL270390	CHEMBL3798
Cn1cc(-c2ccc(S(C)(=O)=O)cc2)cc(NC(=O)N2CCC(n3c(=O)[nH]c4ncccc43)CC2)c1=O	Q16602	Kd	Homo sapiens		5.7569619513137065		CHEMBL409535	CHEMBL3798
Cn1cc(-c2cccc(F)c2)cc(NC(=O)N2CCC(n3c(=O)[nH]c4ncccc43)CC2)c1=O	Q16602	Kd	Homo sapiens		6.809668301829707		CHEMBL258329	CHEMBL3798
Cn1cc(-c2cccc(F)c2F)cc(NC(=O)N2CCC(n3c(=O)[nH]c4ncccc43)CC2)c1=O	Q16602	Kd	Homo sapiens		6.779891911959945		CHEMBL445069	CHEMBL3798
Cn1cc(-c2cccc(O)c2)cc(NC(=O)N2CCC(n3c(=O)[nH]c4ncccc43)CC2)c1=O	Q16602	Kd	Homo sapiens		7.376750709602098		CHEMBL270175	CHEMBL3798
Cn1cc(-c2ccccc2)cc(NC(=O)N2CCC(n3c(=O)[nH]c4ncccc43)CC2)c1=O	Q16602	Kd	Homo sapiens		6.302770657240282		CHEMBL258070	CHEMBL3798
Cn1cc(-c2ccccc2F)cc(NC(=O)N2CCC(n3c(=O)[nH]c4ncccc43)CC2)c1=O	Q16602	Kd	Homo sapiens		6.671620396561263		CHEMBL257732	CHEMBL3798
Cn1cc(-c2ccccc2O)cc(NC(=O)N2CCC(n3c(=O)[nH]c4ncccc43)CC2)c1=O	Q16602	Kd	Homo sapiens		6.657577319177793		CHEMBL270392	CHEMBL3798
Cn1cc(-c2cccnc2)cc(NC(=O)N2CCC(n3c(=O)[nH]c4ncccc43)CC2)c1=O	Q16602	Kd	Homo sapiens		6.568636235841013		CHEMBL403373	CHEMBL3798
Cn1cc(-c2ccsc2)cc(NC(=O)N2CCC(n3c(=O)[nH]c4ncccc43)CC2)c1=O	Q16602	Kd	Homo sapiens		7.1249387366083		CHEMBL257731	CHEMBL3798
Cn1cc(-c2ncccn2)cc(NC(=O)N2CCC(n3c(=O)[nH]c4ncccc43)CC2)c1=O	Q16602	Kd	Homo sapiens		5.721246399047171		CHEMBL258069	CHEMBL3798
Cn1cc(C2C=CN=N2)cc(NC(=O)N2CCC(n3c(=O)[nH]c4ncccc43)CC2)c1=O	Q16602	Kd	Homo sapiens		7.1487416512809245		CHEMBL257902	CHEMBL3798
Cn1cc(C2C=NC=N2)cc(NC(=O)N2CCC(n3c(=O)[nH]c4ncccc43)CC2)c1=O	Q16602	Kd	Homo sapiens		5.688246138944246		CHEMBL411896	CHEMBL3798
N#Cc1cn(C2CCN(C(=O)NC3N=C(c4ccccc4)c4ccccc4N(CC(F)(F)F)C3=O)CC2)c(O)n1	Q16602	Kd	Homo sapiens		6.2403321553103694		CHEMBL214845	CHEMBL3798
O=C(NC1CCC(c2cccc(F)c2F)CN(CC(F)(F)F)C1=O)N1CCC(n2c(O)nc3ncccc32)CC1	Q16602	Kd	Homo sapiens		8.895043228722733		CHEMBL236593	CHEMBL3798
O=C(NC1CCC(c2cccc(F)c2F)Cn2c(C3CC3)nnc21)N1CCC(n2c(=O)[nH]c3ncccc32)CC1	Q16602	Kd	Homo sapiens		9.0		CHEMBL1770556	CHEMBL3798
O=C(NC1CCC(c2cccc(F)c2F)Cn2c(CO)cnc21)N1CCC(n2c(=O)[nH]c3ncccc32)CC1	Q16602	Kd	Homo sapiens		8.602059991327963		CHEMBL1770563	CHEMBL3798
O=C(NC1CCC(c2cccc(F)c2F)Cn2cc(CO)nc21)N1CCC(n2c(=O)[nH]c3ncccc32)CC1	Q16602	Kd	Homo sapiens		8.494850021680094		CHEMBL1770560	CHEMBL3798
O=C(NC1CCC(c2cccc(F)c2F)Cn2ccnc21)N1CCC(n2c(=O)[nH]c3ncccc32)CC1	Q16602	Kd	Homo sapiens		8.508638306165727		CHEMBL1770558	CHEMBL3798
