nonstereo_aromatic_smiles	accession	standard_type	organism	lower_pPot_lim	pPot_mean	upper_pPot_lim	chembl_cid	chembl_tid
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1	O14965	Kd	Homo sapiens		5.5388968612804925		CHEMBL1079742_CHEMBL553	CHEMBL4722
CC(=O)N(C)Cc1cc(Nc2ccnc(N(C)Cc3ccc4[nH]cnc4c3Cl)n2)n[nH]1	O14965	Kd	Homo sapiens		6.049148541111452		CHEMBL3594173	CHEMBL4722
CC(C)(C)c1cnc(CSc2cnc(NC(=O)C3CCNCC3)s2)o1	O14965	Kd	Homo sapiens		5.130768280269023		CHEMBL296468	CHEMBL4722
CC(C)Oc1cc(Nc2nc(NC(C)c3ccc(F)cn3)ncc2Cl)n[nH]1	O14965	Kd	Homo sapiens		5.719421629631923		CHEMBL457614	CHEMBL4722
CC(Oc1ccc2[nH]nc(C=Cc3cnn(CCO)c3)c2c1)c1c(Cl)cncc1Cl	O14965	Kd	Homo sapiens		7.910448117113546		CHEMBL3828009_CHEMBL3923667	CHEMBL4722
CC1(C(=O)Nc2ccc(F)nc2)CCCN1c1nc(Nc2cc(C3CC3)n[nH]2)c2cccn2n1	O14965	Kd	Homo sapiens		7.484921324924077		CHEMBL575448	CHEMBL4722
CC1(C)CCc2[nH]nc(C(=O)Nc3cnn(Cc4ccccc4)c3)c2C1	O14965	Kd	Homo sapiens		5.769551078621726		CHEMBL3298289	CHEMBL4722
CC1(C)CCc2c(C(=O)Nc3cnn(C(CCS(C)(=O)=O)c4ccccc4)c3)n[nH]c2C1	O14965	Kd	Homo sapiens		5.6777807052660805		CHEMBL3298374	CHEMBL4722
CC1(C)CCc2c(C(=O)Nc3cnn(C(c4ccccc4)C4CCNCC4)c3)n[nH]c2C1	O14965	Kd	Homo sapiens		7.721246399047171		CHEMBL3298373	CHEMBL4722
CC1(C)CCc2c(C(=O)Nc3cnn(Cc4ccccc4)c3)n[nH]c2C1	O14965	Kd	Homo sapiens		6.318758762624412		CHEMBL3298288	CHEMBL4722
CC12Cc3[nH]nc(C(=O)Nc4cnn(Cc5ccccc5)c4)c3CC1C2	O14965	Kd	Homo sapiens		6.8120767818454215		CHEMBL3298369	CHEMBL4722
CC1CCc2c(C(=O)Nc3cnn(Cc4ccccc4)c3)n[nH]c2C1	O14965	Kd	Homo sapiens		6.121301985603488		CHEMBL3298287	CHEMBL4722
CCCN(CCO)CCCOc1cc2ncnc(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)c2cc1OC	O14965	Kd	Homo sapiens		6.657577319177793		CHEMBL217804	CHEMBL4722
