nonstereo_aromatic_smiles	accession	standard_type	organism	lower_pPot_lim	pPot_mean	upper_pPot_lim	chembl_cid	chembl_tid
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1	Q9H2G2	Kd	Homo sapiens		7.271816983435477		CHEMBL1079742_CHEMBL553	CHEMBL4202
C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1	Q9H2G2	Kd	Homo sapiens		6.050637409205253		CHEMBL31965_CHEMBL545315	CHEMBL4202
CC1(C)CNc2cc(NC(=O)c3cccnc3NCc3ccncc3)ccc21	Q9H2G2	Kd	Homo sapiens		5.886056647693162		CHEMBL572881	CHEMBL4202
CCN(CC)CCNC(=O)c1c(C)[nH]c(C=C2C(=O)Nc3ccc(F)cc32)c1C	Q9H2G2	Kd	Homo sapiens		7.171663477057575		CHEMBL3109278_CHEMBL535	CHEMBL4202
CCN1CCN(Cc2ccc(NC(=O)Nc3ccc(Oc4cc(NC)ncn4)cc3)cc2C(F)(F)F)CC1	Q9H2G2	Kd	Homo sapiens		7.638272163982407		CHEMBL574738	CHEMBL4202
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)C=CCN(C)C	Q9H2G2	Kd	Homo sapiens		6.522878745280337		CHEMBL607707	CHEMBL4202
CCc1ccc2c(c1)c(=O)c(C(=O)Nc1ccc(Oc3ncnc4cc(OC)c(OC)cc34)c(F)c1)c(C)n2C	Q9H2G2	Kd	Homo sapiens		6.619788758288393		CHEMBL4571241	CHEMBL4202
CN(C)CC1CCn2cc(c3ccccc32)C2=C(C(=O)NC2=O)c2cn(c3ccccc23)CCO1	Q9H2G2	Kd	Homo sapiens		6.212406077536169		CHEMBL432130_CHEMBL91829	CHEMBL4202
CN(C)c1ccc(-c2cc3ncccc3c(NCCCCN)n2)cc1	Q9H2G2	Kd	Homo sapiens		6.20551195334083		CHEMBL282342	CHEMBL4202
CN1CCN(c2ccc3nc(-c4c(N)c5c(F)cccc5[nH]c4=O)[nH]c3c2)CC1	Q9H2G2	Kd	Homo sapiens		6.522878745280337		CHEMBL522892	CHEMBL4202
CNC1CC2OC(C)(C1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4	Q9H2G2	Kd	Homo sapiens		10.659379381312206		CHEMBL1537489_CHEMBL162_CHEMBL1980995_CHEMBL388978	CHEMBL4202
COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1	Q9H2G2	Kd	Homo sapiens		7.020002580835793		CHEMBL24828_CHEMBL533849	CHEMBL4202
CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1	Q9H2G2	Kd	Homo sapiens		5.031517051446063	5.0	CHEMBL1076241_CHEMBL1201179_CHEMBL554	CHEMBL4202
C[S+]([O-])c1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1	Q9H2G2	Kd	Homo sapiens		5.384520222125715		CHEMBL10	CHEMBL4202
Cc1[nH]c(C=C2C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NCC(O)CN1CCOCC1	Q9H2G2	Kd	Homo sapiens		6.337242168318426		CHEMBL1721885	CHEMBL4202
Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)n[nH]1	Q9H2G2	Kd	Homo sapiens		7.086186147616282		CHEMBL572878	CHEMBL4202
Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)cc1	Q9H2G2	Kd	Homo sapiens		6.944705144850376		CHEMBL103667	CHEMBL4202
Cc1ccc(F)c(NC(=O)Nc2ccc(-c3cccc4[nH]nc(N)c34)cc2)c1	Q9H2G2	Kd	Homo sapiens		6.346787486224656		CHEMBL223360	CHEMBL4202
Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1	Q9H2G2	Kd	Homo sapiens		6.142667503568732		CHEMBL1421	CHEMBL4202
Cn1c(Nc2ccc(C(F)(F)F)cc2)nc2cc(Oc3ccnc(-c4ncc(C(F)(F)F)[nH]4)c3)ccc21	Q9H2G2	Kd	Homo sapiens		6.292429823902062		CHEMBL558752	CHEMBL4202
NC(=O)c1nnc(NC2CCCCC2N)nc1Nc1cccc2cc[nH]c12	Q9H2G2	Kd	Homo sapiens		6.420216403383191		CHEMBL3416026	CHEMBL4202
Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)nn1C(=O)c1c(F)cccc1F	Q9H2G2	Kd	Homo sapiens		7.3187587626244115		CHEMBL191003	CHEMBL4202
Oc1c2ccccc2c2c3c(cccc13)N=N2	Q9H2G2	Kd	Homo sapiens		5.638272163982407		CHEMBL1725279	CHEMBL4202
Oc1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1	Q9H2G2	Kd	Homo sapiens		5.494850021680094		CHEMBL278041	CHEMBL4202
