nonstereo_aromatic_smiles	accession	standard_type	organism	lower_pPot_lim	pPot_mean	upper_pPot_lim	chembl_cid	chembl_tid
C=CC(O)C1OC1C=CC1OC1C(C)O	O15379	Kd	Homo sapiens		4.838631997765026		CHEMBL1213459	CHEMBL1829
CC(=O)N1c2ccc(-c3ccc(NC(=O)CCCCCCC(=O)NO)cc3)cc2C(NC(=O)OC(C)C)CC1C	O15379	Kd	Homo sapiens		6.372634143407267		CHEMBL3220922	CHEMBL1829
CC(=O)Nc1ccc(C(=O)Nc2ccccc2N)cc1	O15379	Kd	Homo sapiens		6.259637310505756		CHEMBL235191	CHEMBL1829
CC(C=CC(=O)NO)=CC(C)C(=O)c1ccc(N(C)C)cc1	O15379	Kd	Homo sapiens		9.30102999566398		CHEMBL164868_CHEMBL99	CHEMBL1829
CC1NC(=O)C(C(C)C)NC(=O)CC(C=CCCCC(=O)O)NC(=O)C(Cc2c[nH]c3ccccc23)NC1=O	O15379	Kd	Homo sapiens		6.221848749616356		CHEMBL3352992	CHEMBL1829
CC1NC(=O)C(C(C)C)NC(=O)CC(C=CCCCC(=O)O)NC(=O)C(Cc2ccc(O)cc2)NC1=O	O15379	Kd	Homo sapiens		6.301029995663981		CHEMBL3352991	CHEMBL1829
CC1NC(=O)C(C(C)C)NC(=O)CC(C=CCCCC(=O)O)NC(=O)C(Cc2ccccc2)NC1=O	O15379	Kd	Homo sapiens		5.853871964321763		CHEMBL3352990	CHEMBL1829
CC1NC(=O)C(C(C)C)NC(=O)CC(CC=CCCC(=O)O)NC(=O)C(Cc2c[nH]c3ccccc23)NC1=O	O15379	Kd	Homo sapiens		6.301029995663981		CHEMBL3352997	CHEMBL1829
CC1NC(=O)C(C(C)C)NC(=O)CC(CC=CCCC(=O)O)NC(=O)C(Cc2ccc(O)cc2)NC1=O	O15379	Kd	Homo sapiens		6.522878745280337		CHEMBL3352823	CHEMBL1829
CC1NC(=O)C(C(C)C)NC(=O)CC(CC=CCCC(=O)O)NC(=O)C(Cc2ccccc2)NC1=O	O15379	Kd	Homo sapiens		6.096910013008057		CHEMBL3352996	CHEMBL1829
CC1NC(=O)C(C(C)C)NC(=O)CC(CCCCCC(=O)O)NC(=O)C(Cc2c[nH]c3ccccc23)NC1=O	O15379	Kd	Homo sapiens		6.301029995663981		CHEMBL3352995	CHEMBL1829
CC1NC(=O)C(C(C)C)NC(=O)CC(CCCCCC(=O)O)NC(=O)C(Cc2ccc(O)cc2)NC1=O	O15379	Kd	Homo sapiens		6.698970004336019		CHEMBL3352994	CHEMBL1829
CC1NC(=O)C(C(C)C)NC(=O)CC(CCCCCC(=O)O)NC(=O)C(Cc2ccccc2)NC1=O	O15379	Kd	Homo sapiens		6.154901959985742		CHEMBL3352993	CHEMBL1829
CC1NC(=O)C(C)NC(=O)C2CCCN2C(=O)C(CCCCCC(=O)C2CO2)NC1=O	O15379	Kd	Homo sapiens		5.8696662315049934		CHEMBL279636	CHEMBL1829
CC=C1NC(=O)C2CSSCCC=CC(CC(=O)NC(C(C)C)C(=O)N2)OC(=O)C(C(C)C)NC1=O	O15379	Kd	Homo sapiens		9.82390874094432		CHEMBL3310505_CHEMBL343448	CHEMBL1829
CCCCc1nc2cc(C=CC(=O)NO)ccc2n1CCN(CC)CC	O15379	Kd	Homo sapiens		7.721246399047171		CHEMBL1851943_CHEMBL3215861	CHEMBL1829
CCN(CC)Cc1ccc2cc(COC(=O)Nc3ccc(C(=O)NO)cc3)ccc2c1	O15379	Kd	Homo sapiens		8.522878745280337		CHEMBL1213492	CHEMBL1829
CN(C)Cc1c(C(=O)NCCOc2ccc(C(=O)NO)cc2)oc2ccccc12	O15379	Kd	Homo sapiens		8.043093073808139		CHEMBL2103863	CHEMBL1829
Cn1c(C=CC(=O)NO)ccc1C(=O)Cc1ccccc1	O15379	Kd	Homo sapiens		6.6020599913279625		CHEMBL1213458	CHEMBL1829
Cn1cc(CNCC2CCN(c3ncc(C(=O)NO)cn3)CC2)c2ccccc21	O15379	Kd	Homo sapiens		8.522156124843246		CHEMBL2105763	CHEMBL1829
Nc1ccccc1NC(=O)c1ccc(CNC(=O)OCc2cccnc2)cc1	O15379	Kd	Homo sapiens		6.443697499232713		CHEMBL27759	CHEMBL1829
Nc1ccccc1NC(=O)c1ccc(CNc2nccc(-c3cccnc3)n2)cc1	O15379	Kd	Homo sapiens		6.576754126063192		CHEMBL272980	CHEMBL1829
O=C(C=CC#Cc1ccc(NS(=O)(=O)c2ccccc2)cc1)NO	O15379	Kd	Homo sapiens		8.568636235841014		CHEMBL314389	CHEMBL1829
O=C(C=Cc1ccc(CN(CCO)CCc2c[nH]c3ccccc23)cc1)NO	O15379	Kd	Homo sapiens		8.3767507096021		CHEMBL356066	CHEMBL1829
O=C(C=Cc1cccc(S(=O)(=O)Nc2ccccc2)c1)NO	O15379	Kd	Homo sapiens		8.823908740944319		CHEMBL408513	CHEMBL1829
O=C(CCCCCCC(=O)NO)NO	O15379	Kd	Homo sapiens		6.903089986991943		CHEMBL320497	CHEMBL1829
O=C(CCCCCCC(=O)Nc1ccccc1)NO	O15379	Kd	Homo sapiens		8.110924374808178		CHEMBL98	CHEMBL1829
O=C(CCCCCCC(=O)Nc1cccnc1)NO	O15379	Kd	Homo sapiens		8.096910013008056		CHEMBL353581	CHEMBL1829
O=C(CCCCCN1C(=O)c2cccc3cccc(c23)C1=O)NO	O15379	Kd	Homo sapiens		8.387216143280265		CHEMBL96051	CHEMBL1829
O=C(CCCc1ccccc1)NO	O15379	Kd	Homo sapiens		5.782516055786092		CHEMBL55895	CHEMBL1829
