nonstereo_aromatic_smiles	accession	standard_type	organism	lower_pPot_lim	pPot_mean	upper_pPot_lim	chembl_cid	chembl_tid
Brc1ccc2c3c1CCN3CCNC2	P41595	Kd	Homo sapiens		6.896196279044043		CHEMBL4635854	CHEMBL1833
C1=C(CCN2CCc3ccccc3C2)CCc2ccccc21	P41595	Kd	Homo sapiens		6.899819110668876		CHEMBL3970994	CHEMBL1833
C1=C(CCN2CCc3ccccc3C2)Cc2ccccc21	P41595	Kd	Homo sapiens		6.828408097260578		CHEMBL3890841	CHEMBL1833
C=CCN(CC=C)CCc1c[nH]c2ccc(Br)cc12	P41595	Kd	Homo sapiens	5.0	7.280006173632397		CHEMBL3754166	CHEMBL1833
C=CCN(CC=C)CCc1c[nH]c2ccc(C)cc12	P41595	Kd	Homo sapiens	5.0	7.219970872662662		CHEMBL3753318	CHEMBL1833
C=CCN(CC=C)CCc1c[nH]c2ccc(Cl)cc12	P41595	Kd	Homo sapiens	5.0	7.519993057042849		CHEMBL3752900	CHEMBL1833
C=CCN(CC=C)CCc1c[nH]c2ccc(F)cc12	P41595	Kd	Homo sapiens	5.0	7.779891911959945		CHEMBL3754496	CHEMBL1833
C=CCN(CC=C)CCc1c[nH]c2ccc(OC)cc12	P41595	Kd	Homo sapiens	5.0	7.230032198670558		CHEMBL2391541	CHEMBL1833
C=CCN(CC=C)CCc1c[nH]c2ccccc12	P41595	Kd	Homo sapiens	5.0	7.209996479609512		CHEMBL3752576	CHEMBL1833
C=CCNC(C)Cn1ccc2ccc3ncccc3c21	P41595	Kd	Homo sapiens		6.341988603342887		CHEMBL202324	CHEMBL1833
C=CCOc1c(OC)cc2c3c1-c1cc4c(cc1CC3N(C)CC2c1ccccc1)OCO4	P41595	Kd	Homo sapiens		6.380906669373259		CHEMBL3609144	CHEMBL1833
C=CCOc1cc(F)c(F)cc1C1CC1CN	P41595	Kd	Homo sapiens		7.163755264807709		CHEMBL3769968	CHEMBL1833
CC(=O)Nc1ccc2c(c1)N1C(C)CNCC1C2	P41595	Kd	Homo sapiens		6.017728766960431		CHEMBL187787	CHEMBL1833
CC(=O)Nc1cccc(CCN2CCN(c3cccc4nc(C)ccc34)CC2)c1	P41595	Kd	Homo sapiens		6.799998134593397		CHEMBL1632206	CHEMBL1833
CC(C(=O)N1c2ccccc2Sc2ccccc21)c1ccccc1	P41595	Kd	Homo sapiens		6.769551078621726		CHEMBL240045	CHEMBL1833
CC(C)C1NC(=O)C(Cc2ccoc2)N(C)C(=O)C(Cc2ccoc2)NC(=O)C(Cc2ccoc2)N(C)C1=O	P41595	Kd	Homo sapiens		6.113509274827518		CHEMBL4518571	CHEMBL1833
CC(C)NC(=O)N1OCC2CSc3ccc(F)cc3C21	P41595	Kd	Homo sapiens		6.244887733604928		CHEMBL1224032	CHEMBL1833
CC(C)c1cccc(-c2c(-c3ccc4nn(C)cc4c3)nsc2NC(=O)C2CC2C)n1	P41595	Kd	Homo sapiens		5.5003129173815966		CHEMBL2334981	CHEMBL1833
CC(Cc1c[nH]c2cccc(O)c12)N(C)C	P41595	Kd	Homo sapiens		6.127843727251707		CHEMBL194202	CHEMBL1833
