nonstereo_aromatic_smiles	accession	standard_type	organism	lower_pPot_lim	pPot_mean	upper_pPot_lim	chembl_cid	chembl_tid
CC(=O)NCCCCCC(=O)N1CC(S)C(NS(=O)(=O)c2ccc(Oc3ccccc3)cc2)C1	P45452	Kd	Homo sapiens		8.769551078621726		CHEMBL2380402	CHEMBL280
CC(C)CC1C(=O)NC(C(=O)NCC(=O)N2CCOCC2)CCCCNC(=O)OCCCC1C(=O)NO	P45452	Kd	Homo sapiens		8.638272163982407		CHEMBL91636	CHEMBL280
CC(CCc1ccc(-c2ccccc2)cc1)(C(=O)NO)S(C)(=O)=O	P45452	Kd	Homo sapiens		5.111820506081675		CHEMBL1956115	CHEMBL280
CC1(C)SCCN(S(=O)(=O)c2ccc(Oc3ccncc3)cc2)C1C(=O)NO	P45452	Kd	Homo sapiens		10.42021640338319		CHEMBL75094	CHEMBL280
CCC(C(=O)NO)C(C(=O)N1CCCCC1C(=O)NC)c1ccc(Cl)cc1	P45452	Kd	Homo sapiens		8.698970004336019		CHEMBL382705	CHEMBL280
CCC(C(=O)NO)C(C(=O)N1CCCCC1C(=O)NC)c1ccc(OC)cc1	P45452	Kd	Homo sapiens		8.154901959985743		CHEMBL207756	CHEMBL280
CCC1CC(=O)N(c2ccc(Oc3ccccc3)cc2)C12C(=O)NC(=O)NC2=O	P45452	Kd	Homo sapiens		8.827411191728649		CHEMBL361527	CHEMBL280
CCCC(C(=O)NO)C(CC(C)C)C(=O)NC1CCCCN(Cc2cccc(Oc3ccccc3)c2)C1=O	P45452	Kd	Homo sapiens		8.0		CHEMBL204357	CHEMBL280
CN(C1CN(C(N)=O)CC1S)S(=O)(=O)c1ccc(Oc2ccccc2)cc1	P45452	Kd	Homo sapiens		7.552841968657781		CHEMBL2380401	CHEMBL280
CN1C(=O)N(CC(C(=O)NO)C(CC2CCCC2)C(=O)N2CCCCC2)C(=O)C1(C)C	P45452	Kd	Homo sapiens		8.761439372640169		CHEMBL115653_CHEMBL307192	CHEMBL280
CNC(=O)C(NC(=O)C(c1ccc(OC)cc1)C(CN1C(=O)N(C)C(C)(C)C1=O)C(=O)NO)C(C)(C)C	P45452	Kd	Homo sapiens		8.522878745280337		CHEMBL208181	CHEMBL280
CNC(=O)C(NC(=O)C(c1ccc(OC)cc1)C(CO)C(=O)NO)C(C)(C)C	P45452	Kd	Homo sapiens		9.30102999566398		CHEMBL72511	CHEMBL280
CNC(=O)C1CCCCN1C(=O)C(c1ccc(OC)cc1)C(CO)C(=O)NO	P45452	Kd	Homo sapiens		8.0		CHEMBL439330	CHEMBL280
CNC(=O)CNC(=O)C1Cc2ccc(cc2)OCCCC(C(=O)NO)C(CC(C)C)C(=O)N1	P45452	Kd	Homo sapiens		9.346787486224656		CHEMBL88520	CHEMBL280
COC(=O)c1ccc(CSc2nc3c(c(=O)[nH]2)CCC3)cc1	P45452	Kd	Homo sapiens		5.816445466381137		CHEMBL1515648	CHEMBL280
COC(=O)c1ccc(Oc2ccc(N3C(=O)CCC34C(=O)NC(=O)NC4=O)cc2)cc1	P45452	Kd	Homo sapiens		8.3767507096021		CHEMBL359716	CHEMBL280
COc1cc(CNC(=O)c2cc(-c3nnn(CC4CCC(C(=O)O)CC4)n3)cc(C)n2)ccc1F	P45452	Kd	Homo sapiens		9.522878745280336		CHEMBL595156	CHEMBL280
COc1cc(CNC(=O)c2cc(-c3nnn(CC4CCC(CO)CC4)n3)cc(C)n2)ccc1F	P45452	Kd	Homo sapiens		8.920818753952375		CHEMBL3759811	CHEMBL280
COc1cc(CNC(=O)c2cc(-c3nnn(CC4COC(C(=O)O)CO4)n3)nc(C)n2)ccc1F	P45452	Kd	Homo sapiens		9.69897000433602		CHEMBL3758194	CHEMBL280
COc1cc(CNC(=O)c2cc(-c3nnn(CC4COC(CO)CO4)n3)nc(C)n2)ccc1F	P45452	Kd	Homo sapiens		8.600329725273209		CHEMBL3758299_CHEMBL3759468	CHEMBL280
COc1ccc(-c2ccc(CN3C(C(=O)NO)CCCS3(=O)=O)cc2)cc1	P45452	Kd	Homo sapiens		8.920818753952375		CHEMBL103418	CHEMBL280
COc1ccc(-c2ccc(CN3C(C(=O)NO)CCS3(=O)=O)cc2)cc1	P45452	Kd	Homo sapiens		7.259637310505756		CHEMBL100570	CHEMBL280
COc1ccc(C(=O)NCCCOc2ccc(S(=O)(=O)C3(C(=O)NO)CCOCC3)cc2)cc1	P45452	Kd	Homo sapiens		8.795880017344075		CHEMBL1770700	CHEMBL280
COc1ccc(C(C(=O)N2CCCCC2)C(CN2C(=O)N(C)C(C)(C)C2=O)C(=O)NO)cc1	P45452	Kd	Homo sapiens		7.721246399047171		CHEMBL438964	CHEMBL280
COc1ccc(C(C(=O)N2CCCCC2)C(CO)C(=O)NO)cc1	P45452	Kd	Homo sapiens		7.259637310505756		CHEMBL206875	CHEMBL280
COc1ccc(CCS(=O)(=O)N2CCCC2C(=O)NO)cc1	P45452	Kd	Homo sapiens		9.0		CHEMBL2385483	CHEMBL280
COc1ccc(CCS(=O)(=O)NCC(=O)NO)cc1	P45452	Kd	Homo sapiens		7.920818753952375		CHEMBL2385482	CHEMBL280
COc1ccc(CNC(=O)c2cc(-c3nnn(CC4CCC(C(=O)O)CC4)n3)cc(C)n2)cc1	P45452	Kd	Homo sapiens		8.3767507096021		CHEMBL596304	CHEMBL280
COc1ccc(CNC(=O)c2cc(-c3nnn(Cc4ccc(C(=O)O)cc4)n3)cc(C)n2)cc1	P45452	Kd	Homo sapiens		8.356547323513812		CHEMBL596287	CHEMBL280
COc1ccc(CNC(=O)c2cc(-c3nnn(Cc4ccc(C(=O)O)cc4)n3)ccn2)cc1	P45452	Kd	Homo sapiens		7.435333935747911		CHEMBL596300	CHEMBL280
COc1ccc(S(=O)(=O)N(CCOC2OC(CO)C(O)C(O)C2O)CC(=O)NO)cc1	P45452	Kd	Homo sapiens		8.769551078621726		CHEMBL1232074	CHEMBL280
COc1ccc(S(=O)(=O)NCC(=O)NO)cc1	P45452	Kd	Homo sapiens		8.096910013008056		CHEMBL83508	CHEMBL280
COc1cccc(CNC(=O)c2cc(-c3nnn(CC4CCC(C#N)CC4)n3)cc(C)n2)c1	P45452	Kd	Homo sapiens		8.568636235841014		CHEMBL3758657	CHEMBL280
COc1cccc(CNC(=O)c2cc(-c3nnn(CC4CCC(C(=O)O)CC4)n3)cc(C)n2)c1	P45452	Kd	Homo sapiens		9.795880017344077		CHEMBL596273	CHEMBL280
COc1cccc(CNC(=O)c2cc(-c3nnn(CC4CCC(C(N)=O)CC4)n3)cc(C)n2)c1	P45452	Kd	Homo sapiens		7.673664139071247		CHEMBL3758421	CHEMBL280
COc1cccc(CNC(=O)c2cc(-c3nnn(CC4CCC(CO)CC4)n3)cc(C)n2)c1	P45452	Kd	Homo sapiens		8.532498424273173		CHEMBL3759520_CHEMBL3759716	CHEMBL280
COc1cccc(CNC(=O)c2cc(-c3nnn(CC4CCC(NC(C)=O)CC4)n3)cc(C)n2)c1	P45452	Kd	Homo sapiens		8.77642098432889		CHEMBL3759727_CHEMBL3759997	CHEMBL280
COc1cccc(CNC(=O)c2cc(-c3nnn(CC4CCC(O)CC4)n3)cc(C)n2)c1	P45452	Kd	Homo sapiens		8.154680494142017		CHEMBL3758501_CHEMBL3758757	CHEMBL280
COc1cccc(CNC(=O)c2cc(-c3nnn(CC4CCCCC4)n3)cc(C)n2)c1	P45452	Kd	Homo sapiens		7.4736607226101555		CHEMBL3759952	CHEMBL280
COc1cccc(CNC(=O)c2cc(-c3nnn(CC4CCCCO4)n3)cc(C)n2)c1	P45452	Kd	Homo sapiens		7.944099996550827		CHEMBL3758726	CHEMBL280
COc1cccc(CNC(=O)c2cc(-c3nnn(CC4CCCOC4)n3)cc(C)n2)c1	P45452	Kd	Homo sapiens		7.782516055786092		CHEMBL3758350	CHEMBL280
COc1cccc(CNC(=O)c2cc(-c3nnn(CC4CCN(C(C)=O)CC4)n3)cc(C)n2)c1	P45452	Kd	Homo sapiens		7.779891911959945		CHEMBL3759916	CHEMBL280
COc1cccc(CNC(=O)c2cc(-c3nnn(CC4CCN(S(C)(=O)=O)CC4)n3)cc(C)n2)c1	P45452	Kd	Homo sapiens		8.236572006437061		CHEMBL3759003	CHEMBL280
COc1cccc(CNC(=O)c2cc(-c3nnn(CC4COC(CO)CO4)n3)cc(C)n2)c1	P45452	Kd	Homo sapiens		7.931814138253838		CHEMBL3759287	CHEMBL280
COc1cccc(CNC(=O)c2cc(-c3nnn(CC4COC(CO)CO4)n3)nc(C)n2)c1	P45452	Kd	Homo sapiens		8.236572006437061		CHEMBL3758659	CHEMBL280
COc1cccc(CNC(=O)c2cc(-c3nnn(CC4COCCO4)n3)cc(C)n2)c1	P45452	Kd	Homo sapiens		7.85078088734462		CHEMBL3758763	CHEMBL280
COc1cccc(CNC(=O)c2cc(-c3nnn(Cc4ccc(C(=O)O)cc4)n3)cc(C)n2)c1	P45452	Kd	Homo sapiens		9.744727494896694		CHEMBL605742	CHEMBL280
COc1cccc(CNC(=O)c2cc(-c3nnn(Cc4ccc(C(=O)O)cc4)n3)ccn2)c1	P45452	Kd	Homo sapiens		8.67778070526608		CHEMBL603651	CHEMBL280
COc1cccc(Oc2ccc(N3C(=O)CCC34C(=O)NC(=O)NC4=O)cc2)c1	P45452	Kd	Homo sapiens		8.721246399047171		CHEMBL181562	CHEMBL280
