nonstereo_aromatic_smiles	accession	standard_type	organism	lower_pPot_lim	pPot_mean	upper_pPot_lim	chembl_cid	chembl_tid
CC#CCOc1ccc(S(=O)(=O)N2CC(O)C(O)C(O)C2C(=O)NO)cc1	P08254	Kd	Homo sapiens		8.481486060122112		CHEMBL43087	CHEMBL283
CC#CCOc1ccc(S(=O)(=O)N2CC(O)C(O)C(OC)C2C(=O)NO)cc1	P08254	Kd	Homo sapiens		9.366531544420411		CHEMBL291264	CHEMBL283
CC#CCOc1ccc(S(=O)(=O)N2CC(O)C3OC(C)(C)OC3C2C(=O)NO)cc1	P08254	Kd	Homo sapiens		7.236197775925407		CHEMBL288843	CHEMBL283
CC#CCOc1ccc(S(=O)(=O)N2CC3OC(C)(C)OC3C(O)C2C(=O)NO)cc1	P08254	Kd	Homo sapiens		7.528708288941061		CHEMBL288664	CHEMBL283
CC#CCOc1ccc(S(=O)(=O)N2CC3OC(C)(C)OC3C(OC)C2C(=O)NO)cc1	P08254	Kd	Homo sapiens		7.939302159646387		CHEMBL41821	CHEMBL283
CC(=O)NCCCCCC(=O)N1CC(S)C(NS(=O)(=O)c2ccc(Oc3ccccc3)cc2)C1	P08254	Kd	Homo sapiens		6.091514981121351		CHEMBL2380402	CHEMBL283
CC(=O)Nc1ccc(Oc2ccc(S(=O)(=O)CC3CS3)cc2)cc1	P08254	Kd	Homo sapiens		4.9136401693252525		CHEMBL3618463_CHEMBL3618464_CHEMBL485492	CHEMBL283
CC(C)(C)OC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O	P08254	Kd	Homo sapiens		5.096910013008057		CHEMBL65709	CHEMBL283
CC(C)(C)OC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)ON1C(=O)CCC1=O	P08254	Kd	Homo sapiens		4.075720713938118		CHEMBL65234	CHEMBL283
CC(C)(C)OC(=O)NC(Cc1cn(C=O)c2ccccc12)C(=O)O	P08254	Kd	Homo sapiens		4.5528419686577815		CHEMBL63415	CHEMBL283
CC(C)CC(C(=O)NC(C(=O)Nc1nccs1)C(C)(C)C)C(C)N(O)C=O	P08254	Kd	Homo sapiens		6.359518563029578		CHEMBL68553	CHEMBL283
CC(C)CC(C(=O)NC(C(=O)Nc1nccs1)C(C)C)C(C)N(O)C=O	P08254	Kd	Homo sapiens		6.920818753952375		CHEMBL302941	CHEMBL283
CC(C)CC(C(=O)NC(C(N)=O)C(C)(C)C)C(C)N(O)C=O	P08254	Kd	Homo sapiens		6.391473966422807		CHEMBL66098	CHEMBL283
CC(C)CC(C(=O)NC(CC(C)(C)C)C(=O)Nc1nccs1)C(C)N(O)C=O	P08254	Kd	Homo sapiens		6.450996737974213		CHEMBL68812	CHEMBL283
CC(C)CC(CC(=O)NO)C(=O)C(CC(C)C)NC(=O)C(N)Cc1ccccc1	P08254	Kd	Homo sapiens		7.854982694318742		CHEMBL440124	CHEMBL283
CC(C)CC(CC(=O)NO)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC1CCc2ccccc21	P08254	Kd	Homo sapiens		6.634044528941564		CHEMBL151741_CHEMBL152104	CHEMBL283
CC(C)CC(CC(=O)NO)C(=O)NC1Cc2cn(c3ccccc23)CCCCCCNC1=O	P08254	Kd	Homo sapiens		8.045757490560675		CHEMBL281795	CHEMBL283
