nonstereo_aromatic_smiles	accession	standard_type	organism	lower_pPot_lim	pPot_mean	upper_pPot_lim	chembl_cid	chembl_tid
C=C(C)C(=O)OC1CC(C(=O)OC)C2(C)CCC3C(=O)OC(c4ccoc4)CC3(C)C2C1=O	P35372	Kd	Homo sapiens		6.585026652029183		CHEMBL370912	CHEMBL233
C=C(C)n1c(=O)n(CCN2CCC(N(C(=O)CC)c3cc(Cl)ccc3Cl)CC2)c2ccccc21	P35372	Kd	Homo sapiens		7.721246399047171		CHEMBL2313629	CHEMBL233
C=C(C)n1c(=O)n(CCN2CCC(N(C(=O)CC)c3cccc(Cl)c3)CC2)c2ccccc21	P35372	Kd	Homo sapiens		7.431798275933005		CHEMBL2313628	CHEMBL233
C=C(C)n1c(=O)n(CCN2CCC(N(C(=O)OCC)c3ccc(Cl)c(Cl)c3)CC2)c2ccccc21	P35372	Kd	Homo sapiens		6.267606240177032		CHEMBL2313630	CHEMBL233
C=CCCN1CCC(N(c2ccc(C(=O)N(CC)CC)cc2)c2cccc(O)c2)CC1	P35372	Kd	Homo sapiens		6.886056647693162		CHEMBL570232	CHEMBL233
C=CCN(CC=C)CCc1c[nH]c2ccc(Br)cc12	P35372	Kd	Homo sapiens		5.760000207113127		CHEMBL3754166	CHEMBL233
C=CCN(CC=C)CCc1c[nH]c2ccc(Cl)cc12	P35372	Kd	Homo sapiens		5.550000451689026		CHEMBL3752900	CHEMBL233
C=CCN1CC(C)N(C(c2ccc(C(=O)N(CC)CC)cc2)c2cccc(OC)c2)CC1C	P35372	Kd	Homo sapiens		6.453457336521868		CHEMBL13470_CHEMBL611159_CHEMBL67378	CHEMBL233
C=CCN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3(O)C1C5	P35372	Kd	Homo sapiens		8.431798275933005		CHEMBL1585944_CHEMBL1718_CHEMBL80	CHEMBL233
C=CCN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5	P35372	Kd	Homo sapiens		9.443697499232712		CHEMBL415284	CHEMBL233
C=CCNC(=O)OC1CC(C(=O)OC)C2(C)CCC3C(=O)OC(c4ccoc4)CC3(C)C2C1=O	P35372	Kd	Homo sapiens		6.1938200260161125		CHEMBL191180	CHEMBL233
C=CC[N+]1(C)CCC2(C)c3cc(O)ccc3CC1C2C	P35372	Kd	Homo sapiens		7.248336053739012		CHEMBL4213336	CHEMBL233
CC(=O)NCCC1CC(C)(c2cccc(O)c2)C(C)CN1CCc1ccccc1	P35372	Kd	Homo sapiens		6.721246399047171		CHEMBL383491	CHEMBL233
CC(=O)NCc1ccccc1CC(=O)N(C)C(CN1CCCC1)c1ccccc1	P35372	Kd	Homo sapiens		5.906578314837764		CHEMBL539685	CHEMBL233
CC(C)C1CC(C)(c2cccc(O)c2)C(C)CN1CCc1ccccc1	P35372	Kd	Homo sapiens		6.568636235841013		CHEMBL425758	CHEMBL233
CC(C)C1CCC(N2CCC(N3c4ccccc4CN(CC#N)S3(=O)=O)CC2)CC1	P35372	Kd	Homo sapiens		7.602059991327962		CHEMBL185415	CHEMBL233
CC(C)C1CCC(N2CCC(N3c4ccccc4CN(CC(=O)OC(C)(C)C)S3(=O)=O)CC2)CC1	P35372	Kd	Homo sapiens		6.539102157243452		CHEMBL181545	CHEMBL233
CC(C)C1CCC(N2CCC(N3c4ccccc4CN(CC(N)=O)S3(=O)=O)CC2)CC1	P35372	Kd	Homo sapiens		7.036212172654443		CHEMBL186822	CHEMBL233
CC(C)C1CCC(N2CCC(N3c4ccccc4CN(CCNS(C)(=O)=O)S3(=O)=O)CC2)CC1	P35372	Kd	Homo sapiens		6.974694134735231		CHEMBL182967	CHEMBL233
CC(C)C1CCC(N2CCC(N3c4ccccc4CN(CCO)S3(=O)=O)CC2)CC1	P35372	Kd	Homo sapiens		7.0655015487564325		CHEMBL364398	CHEMBL233
CC(C)C1CCC(N2CCC(N3c4ccccc4CNS3(=O)=O)CC2)CC1	P35372	Kd	Homo sapiens		6.895140541742662		CHEMBL184127	CHEMBL233
CC(C)C1CCC(N2CCC(N3c4ccccc4NS3(=O)=O)CC2)CC1	P35372	Kd	Homo sapiens		6.126098402135536		CHEMBL184698	CHEMBL233
CC(C)C1CCC(N2CCC3(CC2)C2CN(C)CC2CN3c2ccccc2)CC1	P35372	Kd	Homo sapiens		6.370003389823718		CHEMBL2112345	CHEMBL233
CC(C)C1CCC(N2CCC3(CC2)C2CN(CC4CC4)CC2CN3c2ccc(F)cc2)CC1	P35372	Kd	Homo sapiens		6.180002266489224		CHEMBL2112346	CHEMBL233
CC(C)C1CCC(N2CCC3(CC2)C2CN(CCN4CCOCC4)CC2CN3c2ccccc2)CC1	P35372	Kd	Homo sapiens		6.749994971513103		CHEMBL2112341	CHEMBL233
CC(C)C1CCC(N2CCC3(CC2)C2CN(CCO)CC2CN3c2ccccc2)CC1	P35372	Kd	Homo sapiens		6.760000207113127		CHEMBL2112348	CHEMBL233
CC(C)C1CCC(N2CCC3(CC2)C2CN(Cc4ccccc4)CC2CN3c2ccccc2)CC1	P35372	Kd	Homo sapiens		6.810004660035681		CHEMBL2112343	CHEMBL233
CC(C)C1CCC(N2CCC3(CC2)C2CN(c4ccccc4)CC2CN3c2ccccc2)CC1	P35372	Kd	Homo sapiens		6.869988050328097		CHEMBL2112347	CHEMBL233
