nonstereo_aromatic_smiles	accession	standard_type	organism	lower_pPot_lim	pPot_mean	upper_pPot_lim	chembl_cid	chembl_tid
CC(=O)c1cc(-c2cc(C(=O)NC3CC3)ccc2C)c2ncccn12	Q9H8M2	Kd	Homo sapiens		7.487670084882677		CHEMBL4065619	CHEMBL3108640
CC(=O)c1cc(-c2cccc3nccn23)c2cc(N3CCOCC3)ccn12	Q9H8M2	Kd	Homo sapiens		7.167491087293763		CHEMBL3740819	CHEMBL3108640
CC(=O)n1cc(-c2c(C)[nH][nH]c2=O)c2ccccc21	Q9H8M2	Kd	Homo sapiens		5.275724130399211		CHEMBL3810303	CHEMBL3108640
CC(=O)n1cc(-c2c(C)n(C(=O)CCc3ccccc3)n(C(=O)CCc3ccccc3)c2=O)c2ccccc21	Q9H8M2	Kd	Homo sapiens		5.455931955649724		CHEMBL3809575	CHEMBL3108640
CC=CCn1cc(-c2cc(OC)c(C(=O)N3CCOCC3)cc2OC)c2cc[nH]c2c1=O	Q9H8M2	Kd	Homo sapiens		8.700057099977233		CHEMBL4635496	CHEMBL3108640
CCN(CC)CCNC(=O)c1c(C)[nH]c(C=C2C(=O)Nc3ccc(F)cc32)c1C	Q9H8M2	Kd	Homo sapiens		4.769551078621727		CHEMBL3109278_CHEMBL535	CHEMBL3108640
CCN1C(=CC(C)=O)Sc2ccc(OC)cc21	Q9H8M2	Kd	Homo sapiens		5.096910013008057		CHEMBL1349996_CHEMBL408982	CHEMBL3108640
CCOC(=O)Nc1cc(-c2ccc(C)c(NS(C)(=O)=O)c2)nn2c(C)nnc12	Q9H8M2	Kd	Homo sapiens		5.8297382846050425		CHEMBL3133807	CHEMBL3108640
CCn1cc(-c2cccc(C(F)(F)F)c2)c2sc(C(=N)NC3CCS(=O)(=O)CC3)cc2c1=O	Q9H8M2	Kd	Homo sapiens		8.700057099977233		CHEMBL3769507	CHEMBL3108640
CN(C)c1ncc2c(=O)n(C)ccc2n1	Q9H8M2	Kd	Homo sapiens		4.425968732272281		CHEMBL3824040	CHEMBL3108640
COc1cc(-c2cn(C)c(=O)c3cnccc23)c(OC)cc1CN(C)C	Q9H8M2	Kd	Homo sapiens		8.21455931455686		CHEMBL3823101	CHEMBL3108640
COc1cc(-c2cn(C)c(=O)c3cnccc23)cc(OC)c1CN(C)C	Q9H8M2	Kd	Homo sapiens		9.112477087029454		CHEMBL3823478	CHEMBL3108640
COc1cc(C#N)ccc1S(=O)(=O)Nc1ccc2c(c1)cc(C)c(=O)n2C	Q9H8M2	Kd	Homo sapiens		6.0		CHEMBL3752151	CHEMBL3108640
COc1ccc(C(=O)n2[nH]c(=O)c(-c3cn(C(C)=O)c4ccccc34)c2C)cc1	Q9H8M2	Kd	Homo sapiens		5.200659450546418		CHEMBL3809876	CHEMBL3108640
Cc1cc(-c2ccc(C(N)=O)cc2)cn(C)c1=O	Q9H8M2	Kd	Homo sapiens		5.040958607678906		CHEMBL3822498	CHEMBL3108640
Cc1cc(=O)n(C)c2cc(N3C(=O)CCC(NC(=O)OC(C)(C)C)C3c3ccccc3)ccc12	Q9H8M2	Kd	Homo sapiens		6.307153080722769		CHEMBL3785162	CHEMBL3108640
Cc1cc(=O)n(C)c2cc(N3C(=O)CCC(NS(=O)(=O)CC(C)C)C3c3ccc(Cl)cc3)ccc12	Q9H8M2	Kd	Homo sapiens		7.003741261773528		CHEMBL3753082_CHEMBL4650212	CHEMBL3108640
Cc1cc2cc(NS(=O)(=O)c3ccc(C#N)cc3)ccc2n(C)c1=O	Q9H8M2	Kd	Homo sapiens		5.946921556516581		CHEMBL4102050	CHEMBL3108640
Cc1nnc2c(NC(=O)OC(C)(C)C)cc(-c3ccccc3)nn12	Q9H8M2	Kd	Homo sapiens		5.078313524516398		CHEMBL3133808	CHEMBL3108640
Cn1c(=O)ccc2ccccc21	Q9H8M2	Kd	Homo sapiens		5.301029995663981		CHEMBL216146	CHEMBL3108640
