nonstereo_aromatic_smiles	accession	standard_type	organism	lower_pPot_lim	pPot_mean	upper_pPot_lim	chembl_cid	chembl_tid
CC(=O)NCCc1cc(-c2ccnc3[nH]nc(C(F)(F)F)c23)cc(C2(C#N)CC2)c1	Q02156	Kd	Homo sapiens		7.494850021680094		CHEMBL3310284	CHEMBL3582
CC(=O)OCCc1cc(-c2ccnc3[nH]nc(C(F)(F)F)c23)cc(C2(C#N)CC2)c1	Q02156	Kd	Homo sapiens		6.924453038607469		CHEMBL3310282	CHEMBL3582
CC(C)=C1CC(CO)(COC(=O)CCCOc2ccc(C#Cc3ccc(C)cc3)cc2)OC1=O	Q02156	Kd	Homo sapiens		7.421360790031928		CHEMBL489520	CHEMBL3582
CC(C)=C1CC(CO)(COC(=O)CCOc2ccc(C#Cc3ccc(C)cc3)cc2)OC1=O	Q02156	Kd	Homo sapiens		6.815308569182402		CHEMBL492118	CHEMBL3582
CC(C)=C1CC(CO)(COC(=O)COc2ccc(C#Cc3ccc(C)cc3)cc2)OC1=O	Q02156	Kd	Homo sapiens		6.571865205971212		CHEMBL523155	CHEMBL3582
CC(C)=C1CC(CO)(COC(=O)c2ccc(C#Cc3ccc(C)cc3)cc2)OC1=O	Q02156	Kd	Homo sapiens		8.0		CHEMBL522428	CHEMBL3582
CC(C)C(C)(O)C1CN(c2nc(-c3n[nH]c4ncccc34)c(F)cc2Cl)CCN1	Q02156	Kd	Homo sapiens		9.0		CHEMBL2326002	CHEMBL3582
CC(C)C(O)Cc1cc(-c2ccnc3[nH]nc(C(F)(F)F)c23)cc(C2(C#N)CC2)c1	Q02156	Kd	Homo sapiens		6.667561540084393		CHEMBL3310290	CHEMBL3582
CC(C)CC(CC=C1CC(CO)(COC(=O)C(C)(C)C)OC1=O)CC(C)C	Q02156	Kd	Homo sapiens		8.987162775294829		CHEMBL137386_CHEMBL203524_CHEMBL96766	CHEMBL3582
CC(C)CC=C1CC(CO)(COC(=O)CC(CC(C)C)CC(C)C)OC1=O	Q02156	Kd	Homo sapiens		8.771233141836722		CHEMBL230048_CHEMBL3393748	CHEMBL3582
CC(O)C1CC(=O)OC2CC3(OC(C(C)CCCc4cccc(O)c4)C2C)OC(O)(CC(=O)O1)C(C)CC3(C)C	Q02156	Kd	Homo sapiens		8.886056647693161		CHEMBL2418196	CHEMBL3582
CC(O)Cc1cc(-c2ccnc3[nH]nc(C(F)(F)F)c23)cc(C2(C#N)CC2)c1	Q02156	Kd	Homo sapiens		7.380475453429903		CHEMBL3310286_CHEMBL3310287	CHEMBL3582
