nonstereo_aromatic_smiles	accession	standard_type	organism	lower_pPot_lim	pPot_mean	upper_pPot_lim	chembl_cid	chembl_tid
CC(C(=O)N1c2ccccc2Sc2ccccc21)c1ccccc1	P13945	Kd	Homo sapiens		5.6020599913279625		CHEMBL240045	CHEMBL246
CC(Cc1c[nH]c2c(OCC(=O)O)cccc12)NCC(O)c1cccc(NS(=O)(=O)c2cccs2)c1	P13945	Kd	Homo sapiens		7.769551078621726		CHEMBL188196	CHEMBL246
CC(Cc1c[nH]c2c(OS(C)(=O)=O)cccc12)NCC(O)c1cccc(NS(=O)(=O)c2cccs2)c1	P13945	Kd	Homo sapiens		8.397940008672037		CHEMBL184407	CHEMBL246
CC(Cc1c[nH]c2c(S(C)(=O)=O)cccc12)NCC(O)c1cccc(NS(=O)(=O)c2cccc(N)c2)c1	P13945	Kd	Homo sapiens		8.958607314841776		CHEMBL442225	CHEMBL246
CC(Cc1c[nH]c2ccccc12)NCC(O)c1cccc(NS(=O)(=O)c2cccs2)c1	P13945	Kd	Homo sapiens		7.522878745280337		CHEMBL185836	CHEMBL246
CCCNc1nc(C#Cc2ccc(Cl)s2)nc2c1ncn2C1C(O)C(O)C2(C(=O)NC)CC12	P13945	Kd	Homo sapiens		5.84163750790475		CHEMBL3612932	CHEMBL246
COC(=O)c1ncn(C2C(O)C(O)C3(CO)CC23)n1	P13945	Kd	Homo sapiens		5.847711655616942		CHEMBL4470730	CHEMBL246
COc1cc2c3c(c1OC)-c1ccccc1C(O)C3NCC2	P13945	Kd	Homo sapiens		6.511449283499554		CHEMBL4279531_CHEMBL4279962_CHEMBL4285281	CHEMBL246
COc1cccc2c(CC(C)NCC(O)c3cccc(NS(=O)(=O)c4cccs4)c3)c[nH]c12	P13945	Kd	Homo sapiens		7.853871964321763		CHEMBL361505	CHEMBL246
CS(=O)(=O)Oc1cccc2c(CCNCC(O)c3cccc(NS(=O)(=O)c4cccs4)c3)c[nH]c12	P13945	Kd	Homo sapiens		7.481486060122112		CHEMBL188622	CHEMBL246
CS(=O)(=O)c1cccc2c(CCNCC(O)c3cccc(NS(=O)(=O)c4cccc(N)c4)c3)c[nH]c12	P13945	Kd	Homo sapiens		8.585026652029184		CHEMBL186247	CHEMBL246
O=C(CCCc1ccccc1)N1c2ccccc2Sc2ccccc21	P13945	Kd	Homo sapiens		5.769551078621726		CHEMBL394755	CHEMBL246
