	id	chembl_cid1	chembl_cid2	core	sub1	sub2	pot1	pot2	dpot	thres	class	core_id
0	CHEMBL105267-CHEMBL104669_CHEMBL318801	CHEMBL104669_CHEMBL318801	CHEMBL105267	[R1]CCCOc1ccc(cc1)c2ccc(cc2)C#N	[R1]N1CCC(C1)O	[R1]N1CCC(C1)N	7.894973236304282	8.20999647960951	0.3150232433052276	1.5716256144994416	-1	135.0
1	CHEMBL104669_CHEMBL318801-CHEMBL25688	CHEMBL104669_CHEMBL318801	CHEMBL25688	[R1]CCCOc1ccc(cc1)c2ccc(cc2)C#N	[R1]N1CCC(C1)O	[R1]N1CCCC1	7.894973236304282	8.140021558357981	0.2450483220536989	1.5716256144994416	-1	135.0
2	CHEMBL1082447-CHEMBL1082489	CHEMBL1082447	CHEMBL1082489	[R1]c1ccc2cc(ccc2n1)CCN3CCCC3C	[R1]c1ccc(nc1C)C	[R1]c1cnc(nc1)OC	9.443697499232712	9.668621084159213	0.2249235849265005	1.5716256144994416	-1	4.0
3	CHEMBL1082447-CHEMBL1082496	CHEMBL1082496	CHEMBL1082447	[R1]c1ccc2cc(ccc2n1)CCN3CCCC3C	[R1]c1ccccn1	[R1]c1ccc(nc1C)C	9.108048210363632	9.443697499232712	0.3356492888690798	1.5716256144994416	-1	4.0
4	CHEMBL1082781-CHEMBL1082447	CHEMBL1082447	CHEMBL1082781	[R1]c1ccc2cc(ccc2n1)CCN3CCCC3C	[R1]c1ccc(nc1C)C	[R1]c1ccc(nc1)C	9.443697499232712	9.82390874094432	0.3802112417116081	1.5716256144994416	-1	4.0
5	CHEMBL1083274-CHEMBL1082447	CHEMBL1083274	CHEMBL1082447	[R1]c1ccc2cc(ccc2n1)CCN3CCCC3C	[R1]c1c(nc(o1)C)C	[R1]c1ccc(nc1C)C	9.2518119729938	9.443697499232712	0.1918855262389129	1.5716256144994416	-1	4.0
6	CHEMBL1082447-CHEMBL1083406	CHEMBL1082447	CHEMBL1083406	[R1]c1ccc2cc(ccc2n1)CCN3CCCC3C	[R1]c1ccc(nc1C)C	[R1]c1ccncc1	9.443697499232712	9.657577319177792	0.2138798199450793	1.5716256144994416	-1	4.0
7	CHEMBL1083407-CHEMBL1082447	CHEMBL1082447	CHEMBL1083407	[R1]c1ccc2cc(ccc2n1)CCN3CCCC3C	[R1]c1ccc(nc1C)C	[R1]c1ccc(nc1)Cl	9.443697499232712	9.602059991327964	0.158362492095252	1.5716256144994416	-1	4.0
8	CHEMBL1082447-CHEMBL1083562	CHEMBL1083562	CHEMBL1082447	[R1]c1ccc2cc(ccc2n1)CCN3CCCC3C	[R1]c1nc2ccccc2s1	[R1]c1ccc(nc1C)C	8.530240373690692	9.443697499232712	0.9134571255420204	1.5716256144994416	-1	4.0
9	CHEMBL1084314-CHEMBL1082447	CHEMBL1082447	CHEMBL1084314	[R1]c1ccc2cc(ccc2n1)CCN3CCCC3C	[R1]c1ccc(nc1C)C	[R1]c1c[nH]nc1C	9.443697499232712	9.69897000433602	0.2552725051033082	1.5716256144994416	-1	4.0
10	CHEMBL1084383-CHEMBL1082447	CHEMBL1082447	CHEMBL1084383	[R1]c1ccc2cc(ccc2n1)CCN3CCCC3C	[R1]c1ccc(nc1C)C	[R1]c1c(n2c(s1)ncn2)C	9.443697499232712	10.0	0.5563025007672877	1.5716256144994416	-1	4.0
11	CHEMBL1082447-CHEMBL1084384	CHEMBL1084384	CHEMBL1082447	[R1]c1ccc2cc(ccc2n1)CCN3CCCC3C	[R1]c1cn2c(n1)SCC2	[R1]c1ccc(nc1C)C	9.05816928242319	9.443697499232712	0.3855282168095222	1.5716256144994416	-1	4.0
12	CHEMBL1084559-CHEMBL1082447	CHEMBL1082447	CHEMBL1084559	[R1]c1ccc2cc(ccc2n1)CCN3CCCC3C	[R1]c1ccc(nc1C)C	[R1]c1c(nc(s1)C)C	9.443697499232712	9.710108201691597	0.2664107024588844	1.5716256144994416	-1	4.0
13	CHEMBL1082447-CHEMBL1084560	CHEMBL1082447	CHEMBL1084560	[R1]c1ccc2cc(ccc2n1)CCN3CCCC3C	[R1]c1ccc(nc1C)C	[R1]c1cccnc1	9.443697499232712	9.979303657420887	0.535606158188175	1.5716256144994416	-1	4.0
14	CHEMBL1082447-CHEMBL1084581	CHEMBL1084581	CHEMBL1082447	[R1]c1ccc2cc(ccc2n1)CCN3CCCC3C	[R1]c1ccn[nH]1	[R1]c1ccc(nc1C)C	8.494850021680094	9.443697499232712	0.9488474775526186	1.5716256144994416	-1	4.0
15	CHEMBL1084582-CHEMBL1082447	CHEMBL1084582	CHEMBL1082447	[R1]c1ccc2cc(ccc2n1)CCN3CCCC3C	[R1]c1c[nH]nc1	[R1]c1ccc(nc1C)C	9.048183741957883	9.443697499232712	0.3955137572748288	1.5716256144994416	-1	4.0
16	CHEMBL1082447-CHEMBL1084616	CHEMBL1084616	CHEMBL1082447	[R1]c1ccc2cc(ccc2n1)CCN3CCCC3C	[R1]c1ccn2c(n1)ncn2	[R1]c1ccc(nc1C)C	9.158026434624244	9.443697499232712	0.2856710646084686	1.5716256144994416	-1	4.0
17	CHEMBL1084826-CHEMBL1082447	CHEMBL1084826	CHEMBL1082447	[R1]c1ccc2cc(ccc2n1)CCN3CCCC3C	[R1]c1c([nH]nc1C)C	[R1]c1ccc(nc1C)C	9.015758525723031	9.443697499232712	0.427938973509681	1.5716256144994416	-1	4.0
18	CHEMBL1082447-CHEMBL1084827	CHEMBL1082447	CHEMBL1084827	[R1]c1ccc2cc(ccc2n1)CCN3CCCC3C	[R1]c1ccc(nc1C)C	[R1]c1cnn(c1C)C	9.443697499232712	9.795880017344077	0.3521825181113645	1.5716256144994416	-1	4.0
19	CHEMBL1085337-CHEMBL1082447	CHEMBL1082447	CHEMBL1085337	[R1]c1ccc2cc(ccc2n1)CCN3CCCC3C	[R1]c1ccc(nc1C)C	[R1]N1CCC(CC1)C	9.443697499232712	10.30102999566398	0.8573324964312672	1.5716256144994416	-1	4.0
20	CHEMBL1082447-CHEMBL1085572_CHEMBL1822868	CHEMBL1085572_CHEMBL1822868	CHEMBL1082447	[R1]c1ccc2cc(ccc2n1)CCN3CCCC3C	[R1]c1ccsc1	[R1]c1ccc(nc1C)C	8.602059991327963	9.443697499232712	0.8416375079047498	1.5716256144994416	-1	4.0
21	CHEMBL1085800-CHEMBL1082447	CHEMBL1085800	CHEMBL1082447	[R1]c1ccc2cc(ccc2n1)CCN3CCCC3C	[R1]c1ccc(cc1)C#N	[R1]c1ccc(nc1C)C	9.158026434624244	9.443697499232712	0.2856710646084686	1.5716256144994416	-1	4.0
22	CHEMBL1082447-CHEMBL1085828	CHEMBL1082447	CHEMBL1085828	[R1]c1ccc2cc(ccc2n1)CCN3CCCC3C	[R1]c1ccc(nc1C)C	[R1]c1cncnc1	9.443697499232712	9.710108201691597	0.2664107024588844	1.5716256144994416	-1	4.0
23	CHEMBL1082447-CHEMBL1085829_CHEMBL1822869	CHEMBL1085829_CHEMBL1822869	CHEMBL1082447	[R1]c1ccc2cc(ccc2n1)CCN3CCCC3C	[R1]c1cccs1	[R1]c1ccc(nc1C)C	9.0	9.443697499232712	0.4436974992327123	1.5716256144994416	-1	4.0
24	CHEMBL1082447-CHEMBL1085964	CHEMBL1082447	CHEMBL1085964	[R1]c1ccc2cc(ccc2n1)CCN3CCCC3C	[R1]c1ccc(nc1C)C	[R1]c1cnccn1	9.443697499232712	9.958607314841776	0.5149098156090641	1.5716256144994416	-1	4.0
25	CHEMBL1086074-CHEMBL1082447	CHEMBL1086074	CHEMBL1082447	[R1]c1ccc2cc(ccc2n1)CCN3CCCC3C	[R1]c1cc2c(nc1)OCO2	[R1]c1ccc(nc1C)C	9.08891596031599	9.443697499232712	0.3547815389167219	1.5716256144994416	-1	4.0
26	CHEMBL1082447-CHEMBL1086315	CHEMBL1082447	CHEMBL1086315	[R1]c1ccc2cc(ccc2n1)CCN3CCCC3C	[R1]c1ccc(nc1C)C	[R1]c1ccc(s1)C#N	9.443697499232712	9.508864383480216	0.0651668842475032	1.5716256144994416	-1	4.0
27	CHEMBL1086520-CHEMBL1082447	CHEMBL1086520	CHEMBL1082447	[R1]c1ccc2cc(ccc2n1)CCN3CCCC3C	[R1]c1cc(no1)Br	[R1]c1ccc(nc1C)C	8.744727494896694	9.443697499232712	0.6989700043360187	1.5716256144994416	-1	4.0
28	CHEMBL1082447-CHEMBL1086521	CHEMBL1086521	CHEMBL1082447	[R1]c1ccc2cc(ccc2n1)CCN3CCCC3C	[R1]c1nccs1	[R1]c1ccc(nc1C)C	9.377243666092925	9.443697499232712	0.0664538331397874	1.5716256144994416	-1	4.0
29	CHEMBL1822866-CHEMBL1082447	CHEMBL1822866	CHEMBL1082447	[R1]c1ccc2cc(ccc2n1)CCN3CCCC3C	[R1]c1cc(no1)C(=O)OC	[R1]c1ccc(nc1C)C	8.455931955649724	9.443697499232712	0.987765543582988	1.5716256144994416	-1	4.0
30	CHEMBL1082447-CHEMBL442242	CHEMBL442242	CHEMBL1082447	[R1]c1ccc2cc(ccc2n1)CCN3CCCC3C	[R1]c1cn(nc1C)C	[R1]c1ccc(nc1C)C	9.331534989371097	9.443697499232712	0.1121625098616156	1.5716256144994416	-1	4.0
31	CHEMBL1082496-CHEMBL1082489	CHEMBL1082496	CHEMBL1082489	[R1]c1ccc2cc(ccc2n1)CCN3CCCC3C	[R1]c1ccccn1	[R1]c1cnc(nc1)OC	9.108048210363632	9.668621084159213	0.5605728737955804	1.5716256144994416	-1	4.0
32	CHEMBL1082781-CHEMBL1082489	CHEMBL1082489	CHEMBL1082781	[R1]c1ccc2cc(ccc2n1)CCN3CCCC3C	[R1]c1cnc(nc1)OC	[R1]c1ccc(nc1)C	9.668621084159213	9.82390874094432	0.1552876567851076	1.5716256144994416	-1	4.0
33	CHEMBL1083274-CHEMBL1082489	CHEMBL1083274	CHEMBL1082489	[R1]c1ccc2cc(ccc2n1)CCN3CCCC3C	[R1]c1c(nc(o1)C)C	[R1]c1cnc(nc1)OC	9.2518119729938	9.668621084159213	0.4168091111654135	1.5716256144994416	-1	4.0
