	id	funatsu_lab_id1	funatsu_lab_id2	core	sub1	sub2	pot1	pot2	dpot	class	core_id
5405	280283-375387	375387	280283	[R1]c1cccc(c1)Cn2cnc3c2nc(nc3c4ccco4)N	[R1]C(=O)O	[R1]OC	5.19	5.77	0.5799999999999992	-1	844.0
5406	280283-375389	375389	280283	[R1]c1cccc(c1)Cn2cnc3c2nc(nc3c4ccco4)N	[R1][N+](=O)[O-]	[R1]OC	5.41	5.77	0.35999999999999943	-1	844.0
5407	280283-375435	375435	280283	[R1]c1cccc(c1)Cn2cnc3c2nc(nc3c4ccco4)N	[R1]C(=O)OC	[R1]OC	5.71	5.77	0.05999999999999961	-1	844.0
5408	280283-375439	280283	375439	[R1]c1cccc(c1)Cn2cnc3c2nc(nc3c4ccco4)N	[R1]OC	[R1]Cl	5.77	6.01	0.2400000000000002	-1	844.0
5409	280283-375441	280283	375441	[R1]c1cccc(c1)Cn2cnc3c2nc(nc3c4ccco4)N	[R1]OC	[R1]C	5.77	5.97	0.20000000000000015	-1	844.0
5410	280612-309288	280612	309288	[R1]c1c2c3cc(nn3c(nc2c(=O)n(n1)Cc4ccccc4)C)c5ccccc5	[R1]C	[R1]C1CCCC1	5.49	8.21	2.7200000000000006	1	4.0
5411	280612-594726	280612	594726	[R1]c1c2c3cc(nn3c(nc2c(=O)n(n1)Cc4ccccc4)C)c5ccccc5	[R1]C	[R1]Cl	5.49	5.79	0.2999999999999998	-1	4.0
5412	280612-595170	280612	595170	[R1]c1c2c3cc(nn3c(nc2c(=O)n(n1)Cc4ccccc4)C)c5ccccc5	[R1]C	[R1]c1ccccc1	5.49	5.8	0.3099999999999996	-1	4.0
5413	280612-595533	280612	595533	[R1]c1c2c3cc(nn3c(nc2c(=O)n(n1)Cc4ccccc4)C)c5ccccc5	[R1]C	[R1]c1cccc(c1)F	5.49	5.49	0.0	-1	4.0
5414	281129-281398	281129	281398	[R1]Nc1nc(c(s1)n2cncn2)c3cccc(c3)C#N	[R1]c1ccncc1	[R1]c1cccnc1	5.42	5.82	0.4000000000000004	-1	307.0
5415	281129-281444	281129	281444	[R1]Nc1nc(c(s1)n2cncn2)c3cccc(c3)C#N	[R1]c1ccncc1	[R1]c1ccccn1	5.42	5.75	0.3300000000000001	-1	307.0
5416	281129-563837	281129	563837	[R1]Nc1nc(c(s1)n2cncn2)c3cccc(c3)C#N	[R1]c1ccncc1	[R1]C(=O)O	5.42	5.55	0.1299999999999999	-1	307.0
