	id	chembl_cid1	chembl_cid2	core	sub1	sub2	pot1	pot2	dpot	thres	class	core_id
0	CHEMBL1934254-CHEMBL1835756	CHEMBL1835756	CHEMBL1934254	[R1]c1cccc(c1)C(=O)NC2CCCc3c2ccc(c3)CN4CCCCC4	[R1]c1coc2ccccc2c1=O	[R1]c1coc2cccc(c2c1=O)Cl	7.1938200260161125	7.5376020021010435	0.343781976084931	1.896163251868324	-1	12.0
1	CHEMBL1934256-CHEMBL1835756	CHEMBL1934256	CHEMBL1835756	[R1]c1cccc(c1)C(=O)NC2CCCc3c2ccc(c3)CN4CCCCC4	[R1]c1coc2ccc(cc2c1=O)F	[R1]c1coc2ccccc2c1=O	6.400116927926312	7.1938200260161125	0.7937030980898001	1.896163251868324	-1	12.0
2	CHEMBL1934258-CHEMBL1835756	CHEMBL1934258	CHEMBL1835756	[R1]c1cccc(c1)C(=O)NC2CCCc3c2ccc(c3)CN4CCCCC4	[R1]c1coc2c(c1=O)cccc2Cl	[R1]c1coc2ccccc2c1=O	6.492144128304169	7.1938200260161125	0.7016758977119437	1.896163251868324	-1	12.0
3	CHEMBL1934261-CHEMBL1835757_CHEMBL1934259	CHEMBL1934261	CHEMBL1835757_CHEMBL1934259	[R1]c1ccc(cc1)C(=O)NC2CCCc3c2ccc(c3)CN4CCCCC4	[R1]c1coc2ccc(cc2c1=O)Cl	[R1]c1coc2ccccc2c1=O	5.791558643561433	6.735182176990462	0.9436235334290296	1.896163251868324	-1	1.0
4	CHEMBL1934262-CHEMBL1835757_CHEMBL1934259	CHEMBL1835757_CHEMBL1934259	CHEMBL1934262	[R1]c1ccc(cc1)C(=O)NC2CCCc3c2ccc(c3)CN4CCCCC4	[R1]c1coc2ccccc2c1=O	[R1]c1coc2cc(ccc2c1=O)Cl	6.735182176990462	7.376750709602098	0.641568532611636	1.896163251868324	-1	1.0
5	CHEMBL1934263-CHEMBL1835757_CHEMBL1934259	CHEMBL1934263	CHEMBL1835757_CHEMBL1934259	[R1]c1ccc(cc1)C(=O)NC2CCCc3c2ccc(c3)CN4CCCCC4	[R1]c1coc2c(c1=O)cccc2Cl	[R1]c1coc2ccccc2c1=O	6.317854923626168	6.735182176990462	0.4173272533642942	1.896163251868324	-1	1.0
6	CHEMBL1934255-CHEMBL1934256	CHEMBL1934255	CHEMBL1934256	[R1]c1cccc(c1)C(=O)NC2CCCc3c2ccc(c3)CN4CCCCC4	[R1]c1coc2ccc(cc2c1=O)Cl	[R1]c1coc2ccc(cc2c1=O)F	6.115204636051018	6.400116927926312	0.284912291875294	1.896163251868324	-1	12.0
7	CHEMBL1934258-CHEMBL1934255	CHEMBL1934255	CHEMBL1934258	[R1]c1cccc(c1)C(=O)NC2CCCc3c2ccc(c3)CN4CCCCC4	[R1]c1coc2ccc(cc2c1=O)Cl	[R1]c1coc2c(c1=O)cccc2Cl	6.115204636051018	6.492144128304169	0.3769394922531504	1.896163251868324	-1	12.0
8	CHEMBL1934258-CHEMBL1934256	CHEMBL1934256	CHEMBL1934258	[R1]c1cccc(c1)C(=O)NC2CCCc3c2ccc(c3)CN4CCCCC4	[R1]c1coc2ccc(cc2c1=O)F	[R1]c1coc2c(c1=O)cccc2Cl	6.400116927926312	6.492144128304169	0.0920272003778563	1.896163251868324	-1	12.0
9	CHEMBL1934261-CHEMBL1934260	CHEMBL1934261	CHEMBL1934260	[R1]c1ccc(cc1)C(=O)NC2CCCc3c2ccc(c3)CN4CCCCC4	[R1]c1coc2ccc(cc2c1=O)Cl	[R1]c1coc2cccc(c2c1=O)Cl	5.791558643561433	8.397940008672037	2.6063813651106047	1.896163251868324	1	1.0
