	id	chembl_cid1	chembl_cid2	core	sub1	sub2	pot1	pot2	dpot	thres	class	core_id
0	CHEMBL4632422-CHEMBL4633640	CHEMBL4632422	CHEMBL4633640	[R1]Cc1cc(ccc1Oc2ccc(c(c2)Cl)F)S(=O)(=O)N	[R1]N1CC2(C1)CCNCC2	[R1]N1CCCC1	4.13430394008393	4.876148359032914	0.7418444189489843	1.407124979413297	-1	0.0
1	CHEMBL4632422-CHEMBL4634758	CHEMBL4632422	CHEMBL4634758	[R1]Cc1cc(ccc1Oc2ccc(c(c2)Cl)F)S(=O)(=O)N	[R1]N1CC2(C1)CCNCC2	[R1]N1CC2CNCC2C1	4.13430394008393	4.6108339156354665	0.4765299755515366	1.407124979413297	-1	0.0
2	CHEMBL4632422-CHEMBL4634938	CHEMBL4634938	CHEMBL4632422	[R1]Cc1cc(ccc1Oc2ccc(c(c2)Cl)F)S(=O)(=O)N	[R1]N1CCCCC1	[R1]N1CC2(C1)CCNCC2	4.059981844992337	4.13430394008393	0.0743220950915928	1.407124979413297	-1	0.0
3	CHEMBL4635376-CHEMBL4632422	CHEMBL4632422	CHEMBL4635376	[R1]Cc1cc(ccc1Oc2ccc(c(c2)Cl)F)S(=O)(=O)N	[R1]N1CC2(C1)CCNCC2	[R1]N1CC(C1)N	4.13430394008393	5.091514981121351	0.9572110410374216	1.407124979413297	-1	0.0
4	CHEMBL4632422-CHEMBL4637104	CHEMBL4632422	CHEMBL4637104	[R1]Cc1cc(ccc1Oc2ccc(c(c2)Cl)F)S(=O)(=O)N	[R1]N1CC2(C1)CCNCC2	[R1]N1CCN(CC1)CCOC	4.13430394008393	4.546681659952962	0.4123777198690321	1.407124979413297	-1	0.0
5	CHEMBL4632422-CHEMBL4637232	CHEMBL4632422	CHEMBL4637232	[R1]Cc1cc(ccc1Oc2ccc(c(c2)Cl)F)S(=O)(=O)N	[R1]N1CC2(C1)CCNCC2	[R1]N1CCN(CC1)CCCN	4.13430394008393	4.197910742118268	0.0636068020343385	1.407124979413297	-1	0.0
6	CHEMBL4632422-CHEMBL4638123	CHEMBL4638123	CHEMBL4632422	[R1]Cc1cc(ccc1Oc2ccc(c(c2)Cl)F)S(=O)(=O)N	[R1]N1CCN(CC1)C2CNC2	[R1]N1CC2(C1)CCNCC2	4.09799710864927	4.13430394008393	0.0363068314346595	1.407124979413297	-1	0.0
7	CHEMBL4632422-CHEMBL4641303	CHEMBL4641303	CHEMBL4632422	[R1]Cc1cc(ccc1Oc2ccc(c(c2)Cl)F)S(=O)(=O)N	[R1]N1CCN(CC1)C(C)C	[R1]N1CC2(C1)CCNCC2	4.095284454721319	4.13430394008393	0.0390194853626111	1.407124979413297	-1	0.0
8	CHEMBL4632422-CHEMBL4644031	CHEMBL4632422	CHEMBL4644031	[R1]Cc1cc(ccc1Oc2ccc(c(c2)Cl)F)S(=O)(=O)N	[R1]N1CC2(C1)CCNCC2	[R1]N1CCN(CC1)C2CC2	4.13430394008393	4.638272163982408	0.503968223898478	1.407124979413297	-1	0.0
9	CHEMBL4647579-CHEMBL4632422	CHEMBL4632422	CHEMBL4647579	[R1]Cc1cc(ccc1Oc2ccc(c(c2)Cl)F)S(=O)(=O)N	[R1]N1CC2(C1)CCNCC2	[R1]N(C)C	4.13430394008393	4.2076083105017466	0.0733043704178166	1.407124979413297	-1	0.0
10	CHEMBL4632422-CHEMBL4648876	CHEMBL4632422	CHEMBL4648876	[R1]Cc1cc(ccc1Oc2ccc(c(c2)Cl)F)S(=O)(=O)N	[R1]N1CC2(C1)CCNCC2	[R1]N1CCN(CC1)CCN	4.13430394008393	4.782516055786093	0.6482121157021634	1.407124979413297	-1	0.0
