	id	chembl_cid1	chembl_cid2	core	sub1	sub2	pot1	pot2	dpot	thres	class	core_id
0	CHEMBL1338403-CHEMBL106848	CHEMBL1338403	CHEMBL106848	[R1]c1ccc(cc1)S(=O)(=O)N	[R1]OCCCC	[R1]SCCO	6.098541678603888	6.4006714565227885	0.3021297779189007	1.865206670392505	-1	4.0
1	CHEMBL2333400-CHEMBL106848	CHEMBL106848	CHEMBL2333400	[R1]Sc1ccc(cc1)S(=O)(=O)N	[R1]CCO	[R1]CCC	6.4006714565227885	8.346787486224656	1.946116029701868	1.865206670392505	1	29.0
2	CHEMBL2333964-CHEMBL106848	CHEMBL2333964	CHEMBL106848	[R1]c1ccc(cc1)S(=O)(=O)N	[R1]NCC=C	[R1]SCCO	5.6823544567788415	6.4006714565227885	0.7183169997439469	1.865206670392505	-1	4.0
3	CHEMBL2333966-CHEMBL106848	CHEMBL106848	CHEMBL2333966	[R1]c1ccc(cc1)S(=O)(=O)N	[R1]SCCO	[R1]NCC(C)F	6.4006714565227885	6.7569619513137065	0.356290494790918	1.865206670392505	-1	4.0
4	CHEMBL3359169-CHEMBL106848	CHEMBL3359169	CHEMBL106848	[R1]c1ccc(cc1)S(=O)(=O)N	[R1]OCCN	[R1]SCCO	6.187755303199631	6.4006714565227885	0.2129161533231576	1.865206670392505	-1	4.0
5	CHEMBL3359170-CHEMBL106848	CHEMBL3359170	CHEMBL106848	[R1]c1ccc(cc1)S(=O)(=O)N	[R1]OCCCN	[R1]SCCO	6.3448615651886175	6.4006714565227885	0.0558098913341709	1.865206670392505	-1	4.0
6	CHEMBL3402958-CHEMBL106848	CHEMBL106848	CHEMBL3402958	[R1]c1ccc(cc1)S(=O)(=O)N	[R1]SCCO	[R1]OCC	6.4006714565227885	6.609064892896622	0.2083934363738331	1.865206670392505	-1	4.0
7	CHEMBL3402959-CHEMBL106848	CHEMBL3402959	CHEMBL106848	[R1]c1ccc(cc1)S(=O)(=O)N	[R1]OCCC	[R1]SCCO	6.107905397309519	6.4006714565227885	0.2927660592132692	1.865206670392505	-1	4.0
8	CHEMBL3402960-CHEMBL106848	CHEMBL3402960	CHEMBL106848	[R1]c1ccc(cc1)S(=O)(=O)N	[R1]OCC=C	[R1]SCCO	6.105130343254747	6.4006714565227885	0.2955411132680412	1.865206670392505	-1	4.0
9	CHEMBL3402961-CHEMBL106848	CHEMBL3402961	CHEMBL106848	[R1]c1ccc(cc1)S(=O)(=O)N	[R1]OCC#C	[R1]SCCO	5.6307841425898575	6.4006714565227885	0.769887313932931	1.865206670392505	-1	4.0
10	CHEMBL4454802-CHEMBL106848	CHEMBL4454802	CHEMBL106848	[R1]c1ccc(cc1)S(=O)(=O)N	[R1]NCC#C	[R1]SCCO	6.069713352754481	6.4006714565227885	0.3309581037683076	1.865206670392505	-1	4.0
