	id	chembl_cid1	chembl_cid2	core	sub1	sub2	pot1	pot2	dpot	thres	class	core_id
0	CHEMBL184432-CHEMBL185455_CHEMBL185469	CHEMBL185455_CHEMBL185469	CHEMBL184432	[R1]C(=Nc1ccc(cc1)C(=O)NCCc2ccc(cc2Cl)Cl)NC3CCCCC3	[R1]N1CCNC(C1)C	[R1]N1CC(NCC1C)C	5.504386962153752	5.552841968657781	0.048455006504029	1.011223097817	-1	4.0
1	CHEMBL184432-CHEMBL186439	CHEMBL184432	CHEMBL186439	[R1]C(=Nc1ccc(cc1)C(=O)NCCc2ccc(cc2Cl)Cl)NC3CCCCC3	[R1]N1CC(NCC1C)C	[R1]N1CCC(C1)NC	5.552841968657781	5.638272163982407	0.0854301953246263	1.011223097817	-1	4.0
2	CHEMBL363730-CHEMBL184432	CHEMBL363730	CHEMBL184432	[R1]C(=Nc1ccc(cc1)C(=O)NCCc2ccc(cc2Cl)Cl)NC3CCCCC3	[R1]N1CC(NC(C1)C)C	[R1]N1CC(NCC1C)C	5.4089353929735005	5.552841968657781	0.1439065756842801	1.011223097817	-1	4.0
3	CHEMBL361052-CHEMBL185195	CHEMBL185195	CHEMBL361052	[R1]N1CCN(CC1)C(=O)C(Cc2ccc(cc2)Cl)NC(=O)C3Cc4ccccc4CN3	[R1]c1ccccc1	[R1]C1CCCCC1	4.823908740944318	5.1674910872937625	0.3435823463494447	1.011223097817	-1	3.0
4	CHEMBL186439-CHEMBL185455_CHEMBL185469	CHEMBL185455_CHEMBL185469	CHEMBL186439	[R1]C(=Nc1ccc(cc1)C(=O)NCCc2ccc(cc2Cl)Cl)NC3CCCCC3	[R1]N1CCNC(C1)C	[R1]N1CCC(C1)NC	5.504386962153752	5.638272163982407	0.1338852018286553	1.011223097817	-1	4.0
5	CHEMBL363730-CHEMBL185455_CHEMBL185469	CHEMBL363730	CHEMBL185455_CHEMBL185469	[R1]C(=Nc1ccc(cc1)C(=O)NCCc2ccc(cc2Cl)Cl)NC3CCCCC3	[R1]N1CC(NC(C1)C)C	[R1]N1CCNC(C1)C	5.4089353929735005	5.504386962153752	0.0954515691802511	1.011223097817	-1	4.0
6	CHEMBL186339-CHEMBL366042	CHEMBL186339	CHEMBL366042	[R1]N=C(Nc1ccc(cc1)C(=O)NCCc2ccc(cc2Cl)Cl)NC3CCCCC3	[R1]C1CCNC1	[R1]CC(C)(C)N	5.6020599913279625	5.619788758288393	0.0177287669604302	1.011223097817	-1	2.0
7	CHEMBL363730-CHEMBL186439	CHEMBL363730	CHEMBL186439	[R1]C(=Nc1ccc(cc1)C(=O)NCCc2ccc(cc2Cl)Cl)NC3CCCCC3	[R1]N1CC(NC(C1)C)C	[R1]N1CCC(C1)NC	5.4089353929735005	5.638272163982407	0.2293367710089064	1.011223097817	-1	4.0
8	CHEMBL212332-CHEMBL387246	CHEMBL387246	CHEMBL212332	[R1]NC(CCCN=C(N)N)C(=O)NC(Cc1ccc2ccccc2c1)C(=O)NC	[R1]C(=O)C(Cc1ccccc1)N	[R1]C(=O)C(Cc1ccc(cc1)F)N	4.646622405111355	5.9419537696047176	1.2953313644933626	1.011223097817	1	0.0
9	CHEMBL240364-CHEMBL427860	CHEMBL427860	CHEMBL240364	[R1]CCC(=O)NC(c1cc(ccc1N2CCN(CC2)C(=O)C(C)Cc3ccc(cc3)Cl)C)C(C)C	[R1]N(C)C	[R1]N	6.376750709602098	6.568636235841013	0.1918855262389147	1.011223097817	-1	1.0
