	id	chembl_cid1	chembl_cid2	core	sub1	sub2	pot1	pot2	dpot	thres	class	core_id
0	CHEMBL294755-CHEMBL292374	CHEMBL292374	CHEMBL294755	[R1]Sc1c2c(ncn1)n(cn2)C3C(C(C(O3)CO)O)O	[R1]Cc1ccccc1Cl	[R1]Cc1ccc(cc1)C	6.929999096197656	7.819874124835946	0.8898750286382899	1.2009558519542576	-1	0.0
1	CHEMBL464810-CHEMBL292374	CHEMBL292374	CHEMBL464810	[R1]Sc1c2c(ncn1)n(cn2)C3C(C(C(O3)CO)O)O	[R1]Cc1ccccc1Cl	[R1]Cc1cccc(c1)Cl	6.929999096197656	7.739928612014924	0.8099295158172684	1.2009558519542576	-1	0.0
2	CHEMBL471061-CHEMBL292374	CHEMBL292374	CHEMBL471061	[R1]Sc1c2c(ncn1)n(cn2)C3C(C(C(O3)CO)O)O	[R1]Cc1ccccc1Cl	[R1]Cc1ccccc1C#N	6.929999096197656	7.410050398674293	0.4800513024766371	1.2009558519542576	-1	0.0
3	CHEMBL471062-CHEMBL292374	CHEMBL292374	CHEMBL471062	[R1]Sc1c2c(ncn1)n(cn2)C3C(C(C(O3)CO)O)O	[R1]Cc1ccccc1Cl	[R1]Cc1cccc(c1)C#N	6.929999096197656	7.439973751087107	0.5099746548894517	1.2009558519542576	-1	0.0
4	CHEMBL473492-CHEMBL292374	CHEMBL292374	CHEMBL473492	[R1]Sc1c2c(ncn1)n(cn2)C3C(C(C(O3)CO)O)O	[R1]Cc1ccccc1Cl	[R1]Cc1cccc(c1)I	6.929999096197656	7.860120913598763	0.9301218174011074	1.2009558519542576	-1	0.0
5	CHEMBL475103-CHEMBL292374	CHEMBL475103	CHEMBL292374	[R1]Sc1c2c(ncn1)n(cn2)C3C(C(C(O3)CO)O)O	[R1]Cc1ccccc1Br	[R1]Cc1ccccc1Cl	6.819988880942283	6.929999096197656	0.1100102152553725	1.2009558519542576	-1	0.0
6	CHEMBL475104-CHEMBL292374	CHEMBL292374	CHEMBL475104	[R1]Sc1c2c(ncn1)n(cn2)C3C(C(C(O3)CO)O)O	[R1]Cc1ccccc1Cl	[R1]Cc1cccc(c1)Br	6.929999096197656	7.680061560019691	0.7500624638220357	1.2009558519542576	-1	0.0
7	CHEMBL512162-CHEMBL292374	CHEMBL292374	CHEMBL512162	[R1]Sc1c2c(ncn1)n(cn2)C3C(C(C(O3)CO)O)O	[R1]Cc1ccccc1Cl	[R1]Cc1ccc(cc1)I	6.929999096197656	8.419987887470576	1.4899887912729204	1.2009558519542576	1	0.0
8	CHEMBL292374-CHEMBL516202	CHEMBL292374	CHEMBL516202	[R1]Sc1c2c(ncn1)n(cn2)C3C(C(C(O3)CO)O)O	[R1]Cc1ccccc1Cl	[R1]Cc1ccccc1I	6.929999096197656	7.709965388637482	0.7799662924398261	1.2009558519542576	-1	0.0
9	CHEMBL517945-CHEMBL292374	CHEMBL292374	CHEMBL517945	[R1]Sc1c2c(ncn1)n(cn2)C3C(C(C(O3)CO)O)O	[R1]Cc1ccccc1Cl	[R1]Cc1cccc(c1)F	6.929999096197656	7.890084136976206	0.9600850407785506	1.2009558519542576	-1	0.0
