	id	chembl_cid1	chembl_cid2	core	sub1	sub2	pot1	pot2	dpot	thres	class	core_id
0	CHEMBL278041-CHEMBL10	CHEMBL278041	CHEMBL10	[R1]c1[nH]c(c(n1)c2ccc(cc2)F)c3ccncc3	[R1]c1ccc(cc1)O	[R1]c1ccc(cc1)[S+](C)[O-]	5.568636235841012	5.769551078621726	0.2009148427807137	2.4674534823714303	-1	21.0
1	CHEMBL182326-CHEMBL364197	CHEMBL364197	CHEMBL182326	[R1]c1c(c2ccc(nn2n1)C)c3ccnc(n3)Nc4ccc(c(c4)F)F	[R1]c1ccccc1	[R1]c1ccc(cc1)F	7.522878745280337	8.0	0.4771212547196626	2.4674534823714303	-1	7.0
2	CHEMBL182493-CHEMBL434729	CHEMBL434729	CHEMBL182493	[R1]c1c(c2ccc(nn2n1)C)c3ccnc(n3)Nc4cccc(c4)C(F)(F)F	[R1]c1ccccc1	[R1]c1ccc(cc1)F	7.397940008672037	7.698970004336019	0.3010299956639821	2.4674534823714303	-1	8.0
3	CHEMBL183064-CHEMBL361723	CHEMBL361723	CHEMBL183064	[R1]c1c(c2ccc(nn2n1)C)c3ccnc(n3)Nc4ccc5c(c4)OCCO5	[R1]c1ccccc1	[R1]c1ccc(cc1)F	7.522878745280337	8.0	0.4771212547196626	2.4674534823714303	-1	9.0
4	CHEMBL183993-CHEMBL187287	CHEMBL187287	CHEMBL183993	[R1]Oc1ccc2c(cnn2n1)c3ccnc(n3)Nc4cccc(c4)C(F)(F)F	[R1]CCC	[R1]CC	6.102372908709557	6.721246399047171	0.6188734903376139	2.4674534823714303	-1	10.0
5	CHEMBL189235-CHEMBL183993	CHEMBL183993	CHEMBL189235	[R1]Oc1ccc2c(cnn2n1)c3ccnc(n3)Nc4cccc(c4)C(F)(F)F	[R1]CC	[R1]C	6.721246399047171	7.301029995663981	0.5797835966168101	2.4674534823714303	-1	10.0
6	CHEMBL183993-CHEMBL189415	CHEMBL183993	CHEMBL189415	[R1]c1ccc2c(cnn2n1)c3ccnc(n3)Nc4cccc(c4)C(F)(F)F	[R1]OCC	[R1]c1ccccc1	6.721246399047171	6.823908740944319	0.1026623418971475	2.4674534823714303	-1	11.0
7	CHEMBL364646-CHEMBL184656	CHEMBL364646	CHEMBL184656	[R1]c1c(c2cccnn2n1)c3ccnc(n3)Nc4ccc(c(c4)F)F	[R1]c1ccc(cc1)Cl	[R1]c1cccc(c1)C(F)(F)F	6.0	6.508638306165728	0.5086383061657278	2.4674534823714303	-1	1.0
8	CHEMBL184657-CHEMBL186010	CHEMBL184657	CHEMBL186010	[R1]c1c(c2ccc(nn2n1)C)c3ccnc(n3)Nc4ccc(c(c4)C(F)(F)F)Cl	[R1]c1cccc(c1)C(F)(F)F	[R1]c1ccccc1	6.200659450546419	7.0	0.7993405494535812	2.4674534823714303	-1	12.0
9	CHEMBL186425-CHEMBL185910	CHEMBL185910	CHEMBL186425	[R1]c1c(c2cccnn2n1)c3ccnc(n3)Nc4ccccc4	[R1]c1cccc(c1)C(F)(F)F	[R1]c1ccc(cc1)F	6.823908740944319	7.698970004336019	0.8750612633917001	2.4674534823714303	-1	6.0
