	id	funatsu_lab_id1	funatsu_lab_id2	core	sub1	sub2	pot1	pot2	dpot	class	core_id
2890	298382-298408	298408	298382	[R1]c1cc(ccc1NC(=O)CCCN)S(=O)(=O)N	[R1]F	[R1]Br	1.0	1.48	0.48	-1	455.0
2891	298382-500518	298382	500518	[R1]CC(=O)Nc1ccc(cc1Br)S(=O)(=O)N	[R1]CCN	[R1]c1ccccc1	1.48	6.4	4.92	1	15.0
2892	298382-500590	298382	500590	[R1]CC(=O)Nc1ccc(cc1Br)S(=O)(=O)N	[R1]CCN	[R1]c1cccs1	1.48	7.28	5.800000000000002	1	15.0
2893	298408-310155	298408	310155	[R1]CCC(=O)Nc1ccc(cc1F)S(=O)(=O)N	[R1]CN	[R1]S	1.0	8.01	7.01	1	71.0
2894	298408-500565	298408	500565	[R1]CC(=O)Nc1ccc(cc1F)S(=O)(=O)N	[R1]CCN	[R1]c1cccs1	1.0	6.41	5.41	1	9.0
2895	298408-500641	298408	500641	[R1]CC(=O)Nc1ccc(cc1F)S(=O)(=O)N	[R1]CCN	[R1]c1ccccc1	1.0	7.21	6.21	1	9.0
2896	298415-510685	298415	510685	[R1]CCCC(=O)N(CC)C1CC(S(=O)(=O)c2c1cc(s2)S(=O)(=O)N)C	[R1]N	[R1]CCO[N+](=O)[O-]	0.78	7.85	7.0699999999999985	1	70.0
2897	298415-510731	298415	510731	[R1]C(=O)N(CC)C1CC(S(=O)(=O)c2c1cc(s2)S(=O)(=O)N)C	[R1]CCCN	[R1]OCCCO[N+](=O)[O-]	0.78	7.89	7.1099999999999985	1	36.0
2898	298415-510732	298415	510732	[R1]C(=O)N(CC)C1CC(S(=O)(=O)c2c1cc(s2)S(=O)(=O)N)C	[R1]CCCN	[R1]OCCCCO[N+](=O)[O-]	0.78	7.12	6.34	1	36.0
2899	298761-309895	298761	309895	[R1]CCC(=O)N=c1n(nc(s1)S(=O)(=O)N)C	[R1]CN	[R1]S	1.0	8.03	7.0299999999999985	1	68.0
2900	298762-298781	298762	298781	[R1]CCC(=O)Nc1nnc(s1)S(=O)(=O)N	[R1]NC(=O)CCCN	[R1]CN	0.7	0.9	0.20000000000000007	-1	10.0
2901	298762-309867	298762	309867	[R1]CCC(=O)Nc1nnc(s1)S(=O)(=O)N	[R1]NC(=O)CCCN	[R1]S	0.7	8.04	7.339999999999999	1	10.0
2902	298781-309867	298781	309867	[R1]CCC(=O)Nc1nnc(s1)S(=O)(=O)N	[R1]CN	[R1]S	0.9	8.04	7.139999999999999	1	10.0
2903	298781-500584	298781	500584	[R1]CC(=O)Nc1nnc(s1)S(=O)(=O)N	[R1]CCN	[R1]c1ccccc1	0.9	7.29	6.39	1	29.0
2904	298781-500602	298781	500602	[R1]CC(=O)Nc1nnc(s1)S(=O)(=O)N	[R1]CCN	[R1]c1cccs1	0.9	7.29	6.39	1	29.0
2905	298864-310116	298864	310116	[R1]CCC(=O)Nc1ccc(cc1)S(=O)(=O)N	[R1]CN	[R1]S	2.05	7.57	5.5200000000000005	1	13.0
2906	298864-500519	298864	500519	[R1]CC(=O)Nc1ccc(cc1)S(=O)(=O)N	[R1]CCN	[R1]c1ccccn1	2.05	7.16	5.11	1	0.0
2907	298864-500536	298864	500536	[R1]CC(=O)Nc1ccc(cc1)S(=O)(=O)N	[R1]CCN	[R1]c1cccs1	2.05	7.3	5.25	1	0.0
2908	298864-500556	298864	500556	[R1]CC(=O)Nc1ccc(cc1)S(=O)(=O)N	[R1]CCN	[R1]c1ccncc1	2.05	7.13	5.08	1	0.0
2909	298864-558319	298864	558319	[R1]CC(=O)Nc1ccc(cc1)S(=O)(=O)N	[R1]CCN	[R1]C(C)CC	2.05	7.99	5.94	1	0.0
2910	298864-559145	298864	559145	[R1]C(=O)Nc1ccc(cc1)S(=O)(=O)N	[R1]CCCN	[R1]C(C)CC	2.05	6.47	4.42	1	3.0
2911	298864-559147	298864	559147	[R1]C(=O)Nc1ccc(cc1)S(=O)(=O)N	[R1]CCCN	[R1]C(CC)CC	2.05	5.55	3.5	1	3.0
2912	298864-559204	298864	559204	[R1]CC(=O)Nc1ccc(cc1)S(=O)(=O)N	[R1]CCN	[R1]C(C)(C)C	2.05	5.46	3.41	1	0.0
2913	298864-559205	298864	559205	[R1]C(=O)Nc1ccc(cc1)S(=O)(=O)N	[R1]CCCN	[R1]C(C)CCC	2.05	6.66	4.61	1	3.0
2914	298864-559206	298864	559206	[R1]C(=O)Nc1ccc(cc1)S(=O)(=O)N	[R1]CCCN	[R1]C(CC)CCC	2.05	6.49	4.44	1	3.0
2915	298864-887499	298864	887499	[R1]C(=O)Nc1ccc(cc1)S(=O)(=O)N	[R1]CCCN	[R1]NC1CCCC1	2.05	6.65	4.6000000000000005	1	3.0
