	id	chembl_cid1	chembl_cid2	core	sub1	sub2	pot1	pot2	dpot	thres	class	core_id
0	CHEMBL3769461-CHEMBL3769655	CHEMBL3769655	CHEMBL3769461	[R1]n1c(c2c(n1)N3C4CCCC4N=C3N(C2=O)C)Nc5ccccc5	[R1]Cc1ccc(cc1)S(=O)(=O)N	[R1]Cc1ccc(cc1)C(F)(F)F	5.920818753952375	6.031517051446063	0.1106982974936885	1.0394151074803737	-1	0.0
1	CHEMBL3769461-CHEMBL3770107	CHEMBL3770107	CHEMBL3769461	[R1]n1c(c2c(n1)N3C4CCCC4N=C3N(C2=O)C)Nc5ccccc5	[R1]Cc1ccc(nc1)C(F)(F)F	[R1]Cc1ccc(cc1)C(F)(F)F	5.920818753952375	6.031517051446063	0.1106982974936885	1.0394151074803737	-1	0.0
2	CHEMBL3769461-CHEMBL3770467	CHEMBL3770467	CHEMBL3769461	[R1]n1c(c2c(n1)N3C4CCCC4N=C3N(C2=O)C)Nc5ccccc5	[R1]Cc1ccc(cc1)C2CCCN2	[R1]Cc1ccc(cc1)C(F)(F)F	5.920818753952375	6.031517051446063	0.1106982974936885	1.0394151074803737	-1	0.0
3	CHEMBL3769461-CHEMBL3770585	CHEMBL3769461	CHEMBL3770585	[R1]n1c(c2c(n1)N3C4CCCC4N=C3N(C2=O)C)Nc5ccccc5	[R1]Cc1ccc(cc1)C(F)(F)F	[R1]Cc1ccc(cc1)S(=O)(=O)C	6.031517051446063	7.187086643357143	1.15556959191108	1.0394151074803737	1	0.0
4	CHEMBL3769495-CHEMBL3769474	CHEMBL3769474	CHEMBL3769495	[R1]c1c2c(nn1Cc3ccc(cc3)c4cccc(n4)F)N5C6CCCC6N=C5N(C2=O)C	[R1]NC1CCCCC1	[R1]N(C)c1ccccc1	5.795880017344076	6.130768280269023	0.334888262924947	1.0394151074803737	-1	4.0
5	CHEMBL3769565-CHEMBL3769474	CHEMBL3769565	CHEMBL3769474	[R1]c1c2c(nn1Cc3ccc(cc3)c4cccc(n4)F)N5C6CCCC6N=C5N(C2=O)C	[R1]N1CCCC1	[R1]NC1CCCCC1	5.337242168318426	5.795880017344076	0.4586378490256502	1.0394151074803737	-1	4.0
6	CHEMBL3769474-CHEMBL3769587	CHEMBL3769587	CHEMBL3769474	[R1]Nc1c2c(nn1Cc3ccc(cc3)c4cccc(n4)F)N5C6CCCC6N=C5N(C2=O)C	[R1]CC(C)C	[R1]C1CCCCC1	5.200659450546418	5.795880017344076	0.595220566797658	1.0394151074803737	-1	3.0
7	CHEMBL3769614-CHEMBL3769474	CHEMBL3769614	CHEMBL3769474	[R1]Nc1c2c(nn1Cc3ccc(cc3)c4cccc(n4)F)N5C6CCCC6N=C5N(C2=O)C	[R1]C(C)CCC	[R1]C1CCCCC1	5.585026652029182	5.795880017344076	0.210853365314894	1.0394151074803737	-1	3.0
9	CHEMBL3769474-CHEMBL3770453	CHEMBL3770453	CHEMBL3769474	[R1]Nc1c2c(nn1Cc3ccc(cc3)c4cccc(n4)F)N5C6CCCC6N=C5N(C2=O)C	[R1]CCC	[R1]C1CCCCC1	5.207608310501746	5.795880017344076	0.5882717068423302	1.0394151074803737	-1	3.0
10	CHEMBL3769474-CHEMBL3770645	CHEMBL3770645	CHEMBL3769474	[R1]Nc1c2c(nn1Cc3ccc(cc3)c4cccc(n4)F)N5C6CCCC6N=C5N(C2=O)C	[R1]Cc1ccccc1	[R1]C1CCCCC1	5.3979400086720375	5.795880017344076	0.3979400086720384	1.0394151074803737	-1	3.0
