	id	chembl_cid1	chembl_cid2	core	sub1	sub2	pot1	pot2	dpot	thres	class	core_id
0	CHEMBL2387224-CHEMBL2420812	CHEMBL2420812	CHEMBL2387224	[R1]Nc1cc(ccn1)NC(=O)c2c(cccc2Cl)Cl	[R1]C(=O)NCC	[R1]C(=O)C1CC1	7.154901959985742	7.554924951750113	0.4000229917643709	1.7064964509615184	-1	1.0
1	CHEMBL2387224-CHEMBL2420832	CHEMBL2420832	CHEMBL2387224	[R1]Nc1cc(ccn1)NC(=O)c2c(cccc2Cl)Cl	[R1]C(=O)CC	[R1]C(=O)C1CC1	6.6020599913279625	7.554924951750113	0.9528649604221506	1.7064964509615184	-1	1.0
2	CHEMBL2387224-CHEMBL2420837	CHEMBL2420837	CHEMBL2387224	[R1]Nc1cc(ccn1)NC(=O)c2c(cccc2Cl)Cl	[R1]C(=O)C1CCCC1	[R1]C(=O)C1CC1	5.619788758288393	7.554924951750113	1.9351361934617204	1.7064964509615184	1	1.0
3	CHEMBL2387224-CHEMBL2420838	CHEMBL2420838	CHEMBL2387224	[R1]Nc1cc(ccn1)NC(=O)c2c(cccc2Cl)Cl	[R1]C(=O)c1ccccc1	[R1]C(=O)C1CC1	5.568636235841012	7.554924951750113	1.986288715909101	1.7064964509615184	1	1.0
4	CHEMBL2387224-CHEMBL2420840	CHEMBL2420840	CHEMBL2387224	[R1]Nc1cc(ccn1)NC(=O)c2c(cccc2Cl)Cl	[R1]C(=O)CN	[R1]C(=O)C1CC1	5.619788758288393	7.554924951750113	1.9351361934617204	1.7064964509615184	1	1.0
5	CHEMBL2392483-CHEMBL2392480	CHEMBL2392483	CHEMBL2392480	[R1]NC1CCC(CC1)n2c3c4cc[nH]c4ncc3nn2	[R1]C(=O)OC	[R1]CCC#N	7.568636235841013	7.67778070526608	0.1091444694250665	1.7064964509615184	-1	4.0
6	CHEMBL2392484-CHEMBL2392480	CHEMBL2392480	CHEMBL2392484	[R1]NC1CCC(CC1)n2c3c4cc[nH]c4ncc3nn2	[R1]CCC#N	[R1]C(=O)CC(C)C	7.67778070526608	7.769551078621726	0.0917703733556463	1.7064964509615184	-1	4.0
7	CHEMBL2392484-CHEMBL2392483	CHEMBL2392483	CHEMBL2392484	[R1]NC1CCC(CC1)n2c3c4cc[nH]c4ncc3nn2	[R1]C(=O)OC	[R1]C(=O)CC(C)C	7.568636235841013	7.769551078621726	0.2009148427807128	1.7064964509615184	-1	4.0
8	CHEMBL2392486-CHEMBL2392485	CHEMBL2392486	CHEMBL2392485	[R1]C(=O)NC1CCC(C1)n2c3c4cc[nH]c4ncc3nn2	[R1]OC	[R1]OC(C)(C)C	7.481486060122112	8.0	0.518513939877888	1.7064964509615184	-1	5.0
9	CHEMBL2392488-CHEMBL2392487	CHEMBL2392487	CHEMBL2392488	[R1]N1CCC(CC1)n2c3c4cc[nH]c4ncc3nn2	[R1]Cc1ccccc1	[R1]CCC#N	7.823908740944319	8.431798275933005	0.6078895349886864	1.7064964509615184	-1	2.0
10	CHEMBL2392487-CHEMBL2392489	CHEMBL2392487	CHEMBL2392489	[R1]N1CCC(CC1)n2c3c4cc[nH]c4ncc3nn2	[R1]Cc1ccccc1	[R1]S(=O)(=O)C	7.823908740944319	7.920818753952375	0.0969100130080562	1.7064964509615184	-1	2.0
11	CHEMBL2392487-CHEMBL2392490	CHEMBL2392490	CHEMBL2392487	[R1]N1CCC(CC1)n2c3c4cc[nH]c4ncc3nn2	[R1]Cc1cccnc1	[R1]Cc1ccccc1	7.552841968657781	7.823908740944319	0.2710667722865381	1.7064964509615184	-1	2.0
12	CHEMBL2392488-CHEMBL2392489	CHEMBL2392489	CHEMBL2392488	[R1]N1CCC(CC1)n2c3c4cc[nH]c4ncc3nn2	[R1]S(=O)(=O)C	[R1]CCC#N	7.920818753952375	8.431798275933005	0.5109795219806301	1.7064964509615184	-1	2.0
13	CHEMBL2392488-CHEMBL2392490	CHEMBL2392490	CHEMBL2392488	[R1]N1CCC(CC1)n2c3c4cc[nH]c4ncc3nn2	[R1]Cc1cccnc1	[R1]CCC#N	7.552841968657781	8.431798275933005	0.8789563072752244	1.7064964509615184	-1	2.0
14	CHEMBL2392491-CHEMBL2392488	CHEMBL2392491	CHEMBL2392488	[R1]N1CCC(CC1)n2c3c4cc[nH]c4ncc3nn2	[R1]C(=O)C1CCCN1C	[R1]CCC#N	6.142064735280571	8.431798275933005	2.289733540652434	1.7064964509615184	1	2.0
15	CHEMBL2392490-CHEMBL2392489	CHEMBL2392490	CHEMBL2392489	[R1]N1CCC(CC1)n2c3c4cc[nH]c4ncc3nn2	[R1]Cc1cccnc1	[R1]S(=O)(=O)C	7.552841968657781	7.920818753952375	0.3679767852945943	1.7064964509615184	-1	2.0
16	CHEMBL2392491-CHEMBL2392489	CHEMBL2392491	CHEMBL2392489	[R1]N1CCC(CC1)n2c3c4cc[nH]c4ncc3nn2	[R1]C(=O)C1CCCN1C	[R1]S(=O)(=O)C	6.142064735280571	7.920818753952375	1.7787540186718038	1.7064964509615184	1	2.0
17	CHEMBL2392492-CHEMBL2392493	CHEMBL2392492	CHEMBL2392493	[R1]N1CCC(CC1)(C)n2c3c4cc[nH]c4ncc3nn2	[R1]CCC#N	[R1]S(=O)(=O)C	6.3124710387853655	7.275724130399211	0.9632530916138452	1.7064964509615184	-1	6.0
18	CHEMBL2414549-CHEMBL2414531	CHEMBL2414531	CHEMBL2414549	[R1]c1cccc2n1nc(n2)Nc3ccnc(c3)CO	[R1]c1cnn(c1)CC	[R1]c1cccc(c1)C(C)C	8.522878745280337	9.221848749616356	0.6989700043360187	1.7064964509615184	-1	7.0
19	CHEMBL2414556-CHEMBL2414532	CHEMBL2414556	CHEMBL2414532	[R1]n1cc(cn1)c2cccc3n2nc(n3)Nc4ccnc(c4)C	[R1]CC	[R1]CC(C)C	8.318758762624412	8.698970004336019	0.3802112417116063	1.7064964509615184	-1	8.0
20	CHEMBL2414533-CHEMBL2414538	CHEMBL2414533	CHEMBL2414538	[R1]c1cccn2c1nc(n2)Nc3ccc(cc3)C(=O)O	[R1]c1ccc(cc1)OC	[R1]c1cnn(c1)CC(C)C	8.769551078621726	9.30102999566398	0.5314789170422536	1.7064964509615184	-1	9.0
