	id	chembl_cid1	chembl_cid2	core	sub1	sub2	pot1	pot2	dpot	thres	class	core_id
0	CHEMBL245798-CHEMBL248391	CHEMBL245798	CHEMBL248391	[R1]Oc1cc2c(cc1OC)c(c(cn2)C#N)NC3CC3c4ccccc4	[R1]C1CCN(CC1)C	[R1]CCCc1cccnc1	6.443697499232713	6.657577319177793	0.2138798199450802	1.4716629698917565	-1	0.0
1	CHEMBL245798-CHEMBL248392	CHEMBL245798	CHEMBL248392	[R1]Oc1cc2c(cc1OC)c(c(cn2)C#N)NC3CC3c4ccccc4	[R1]C1CCN(CC1)C	[R1]CCCN1CCOCC1	6.443697499232713	8.075720713938116	1.632023214705403	1.4716629698917565	1	0.0
2	CHEMBL245798-CHEMBL248393	CHEMBL245798	CHEMBL248393	[R1]Oc1cc2c(cc1OC)c(c(cn2)C#N)NC3CC3c4ccccc4	[R1]C1CCN(CC1)C	[R1]CCCN1CCN(CC1)C	6.443697499232713	8.522878745280337	2.079181246047624	1.4716629698917565	1	0.0
3	CHEMBL245798-CHEMBL401251	CHEMBL245798	CHEMBL401251	[R1]Oc1cc2c(cc1OC)c(c(cn2)C#N)NC3CC3c4ccccc4	[R1]C1CCN(CC1)C	[R1]CCOC	6.443697499232713	7.221848749616356	0.778151250383643	1.4716629698917565	-1	0.0
4	CHEMBL245800-CHEMBL247024	CHEMBL247024	CHEMBL245800	[R1]Cc1ccc(cc1)c2ccc3c(c2)c(c(cn3)C#N)NC4CC4c5ccccc5	[R1]N1CCOCC1	[R1]N	6.3979400086720375	7.397940008672037	0.9999999999999992	1.4716629698917565	-1	11.0
5	CHEMBL401644-CHEMBL245800	CHEMBL401644	CHEMBL245800	[R1]c1ccc2c(c1)c(c(cn2)C#N)NC3CC3c4ccccc4	[R1]OC	[R1]c1ccc(cc1)CN	6.443697499232713	7.397940008672037	0.9542425094393234	1.4716629698917565	-1	10.0
6	CHEMBL248044-CHEMBL248220	CHEMBL248220	CHEMBL248044	[R1]Oc1cc2c(cc1OC)ncc(c2NC3CC3c4ccccc4)C#N	[R1]Cc1ccccc1	[R1]C	6.920818753952375	7.619788758288393	0.6989700043360179	1.4716629698917565	-1	9.0
7	CHEMBL248044-CHEMBL248221	CHEMBL248221	CHEMBL248044	[R1]Oc1cc2c(cc1OC)ncc(c2NC3CC3c4ccccc4)C#N	[R1]CCCN1CCOCC1	[R1]C	7.2839966563652	7.619788758288393	0.3357921019231931	1.4716629698917565	-1	9.0
8	CHEMBL248044-CHEMBL248222	CHEMBL248222	CHEMBL248044	[R1]Oc1cc2c(cc1OC)ncc(c2NC3CC3c4ccccc4)C#N	[R1]CCCc1cccnc1	[R1]C	7.167491087293763	7.619788758288393	0.4522976709946293	1.4716629698917565	-1	9.0
9	CHEMBL248044-CHEMBL248391	CHEMBL248391	CHEMBL248044	[R1]Oc1cc2c(cc1OC)c(c(cn2)C#N)NC3CC3c4ccccc4	[R1]CCCc1cccnc1	[R1]C	6.657577319177793	7.619788758288393	0.9622114391105994	1.4716629698917565	-1	0.0
10	CHEMBL248044-CHEMBL248392	CHEMBL248044	CHEMBL248392	[R1]Oc1cc2c(cc1OC)c(c(cn2)C#N)NC3CC3c4ccccc4	[R1]C	[R1]CCCN1CCOCC1	7.619788758288393	8.075720713938116	0.4559319556497234	1.4716629698917565	-1	0.0
11	CHEMBL248044-CHEMBL401054	CHEMBL401054	CHEMBL248044	[R1]Oc1cc2c(cc1OC)ncc(c2NC3CC3c4ccccc4)C#N	[R1]CCN1CCOCC1	[R1]C	7.1938200260161125	7.619788758288393	0.4259687322722802	1.4716629698917565	-1	9.0
12	CHEMBL248044-CHEMBL401251	CHEMBL401251	CHEMBL248044	[R1]Oc1cc2c(cc1OC)c(c(cn2)C#N)NC3CC3c4ccccc4	[R1]CCOC	[R1]C	7.221848749616356	7.619788758288393	0.3979400086720366	1.4716629698917565	-1	0.0
13	CHEMBL248221-CHEMBL248220	CHEMBL248220	CHEMBL248221	[R1]Oc1cc2c(cc1OC)ncc(c2NC3CC3c4ccccc4)C#N	[R1]Cc1ccccc1	[R1]CCCN1CCOCC1	6.920818753952375	7.2839966563652	0.3631779024128247	1.4716629698917565	-1	9.0
14	CHEMBL248222-CHEMBL248220	CHEMBL248220	CHEMBL248222	[R1]Oc1cc2c(cc1OC)ncc(c2NC3CC3c4ccccc4)C#N	[R1]Cc1ccccc1	[R1]CCCc1cccnc1	6.920818753952375	7.167491087293763	0.2466723333413885	1.4716629698917565	-1	9.0
15	CHEMBL401054-CHEMBL248220	CHEMBL248220	CHEMBL401054	[R1]Oc1cc2c(cc1OC)ncc(c2NC3CC3c4ccccc4)C#N	[R1]Cc1ccccc1	[R1]CCN1CCOCC1	6.920818753952375	7.1938200260161125	0.2730012720637376	1.4716629698917565	-1	9.0
16	CHEMBL248221-CHEMBL248222	CHEMBL248222	CHEMBL248221	[R1]Oc1cc2c(cc1OC)ncc(c2NC3CC3c4ccccc4)C#N	[R1]CCCc1cccnc1	[R1]CCCN1CCOCC1	7.167491087293763	7.2839966563652	0.1165055690714362	1.4716629698917565	-1	9.0
17	CHEMBL248221-CHEMBL401054	CHEMBL401054	CHEMBL248221	[R1]Oc1cc2c(cc1OC)ncc(c2NC3CC3c4ccccc4)C#N	[R1]CCN1CCOCC1	[R1]CCCN1CCOCC1	7.1938200260161125	7.2839966563652	0.0901766303490871	1.4716629698917565	-1	9.0
18	CHEMBL248222-CHEMBL401054	CHEMBL248222	CHEMBL401054	[R1]Oc1cc2c(cc1OC)ncc(c2NC3CC3c4ccccc4)C#N	[R1]CCCc1cccnc1	[R1]CCN1CCOCC1	7.167491087293763	7.1938200260161125	0.026328938722349	1.4716629698917565	-1	9.0
19	CHEMBL248393-CHEMBL248391	CHEMBL248391	CHEMBL248393	[R1]Oc1cc2c(cc1OC)c(c(cn2)C#N)NC3CC3c4ccccc4	[R1]CCCc1cccnc1	[R1]CCCN1CCN(CC1)C	6.657577319177793	8.522878745280337	1.865301426102544	1.4716629698917565	1	0.0
20	CHEMBL248391-CHEMBL401251	CHEMBL248391	CHEMBL401251	[R1]Oc1cc2c(cc1OC)c(c(cn2)C#N)NC3CC3c4ccccc4	[R1]CCCc1cccnc1	[R1]CCOC	6.657577319177793	7.221848749616356	0.5642714304385628	1.4716629698917565	-1	0.0
21	CHEMBL248393-CHEMBL248392	CHEMBL248392	CHEMBL248393	[R1]CCCOc1cc2c(cc1OC)c(c(cn2)C#N)NC3CC3c4ccccc4	[R1]N1CCOCC1	[R1]N1CCN(CC1)C	8.075720713938116	8.522878745280337	0.4471580313422212	1.4716629698917565	-1	8.0
22	CHEMBL248392-CHEMBL401251	CHEMBL401251	CHEMBL248392	[R1]Oc1cc2c(cc1OC)c(c(cn2)C#N)NC3CC3c4ccccc4	[R1]CCOC	[R1]CCCN1CCOCC1	7.221848749616356	8.075720713938116	0.85387196432176	1.4716629698917565	-1	0.0
23	CHEMBL3354188-CHEMBL3354189	CHEMBL3354188	CHEMBL3354189	[R1]n1ccc2c1cc(nc2)Nc3ccnc(n3)N4CCC(CC4)OC	[R1]C(C)C	[R1]C1CCCC1	5.958607314841776	6.257274868695301	0.2986675538535248	1.4716629698917565	-1	7.0
24	CHEMBL4060727-CHEMBL3715932	CHEMBL3715932	CHEMBL4060727	[R1]Nc1c2c3cc(ccc3[nH]c2nc(n1)N)O	[R1]Cc1ccccc1	[R1]CCc1ccccc1	6.154901959985742	6.1938200260161125	0.0389180660303702	1.4716629698917565	-1	6.0
25	CHEMBL4061297-CHEMBL3715932	CHEMBL3715932	CHEMBL4061297	[R1]Nc1c2c3cc(ccc3[nH]c2nc(n1)N)O	[R1]Cc1ccccc1	[R1]Cc1ccc(cc1)Cl	6.154901959985742	7.096910013008057	0.9420080530223148	1.4716629698917565	-1	6.0
26	CHEMBL4070420-CHEMBL3715932	CHEMBL3715932	CHEMBL4070420	[R1]Nc1c2c3cc(ccc3[nH]c2nc(n1)N)O	[R1]Cc1ccccc1	[R1]Cc1cccc(c1)Cl	6.154901959985742	6.537602002101044	0.3827000421153022	1.4716629698917565	-1	6.0
27	CHEMBL4080640-CHEMBL3715932	CHEMBL3715932	CHEMBL4080640	[R1]Nc1c2c3cc(ccc3[nH]c2nc(n1)N)O	[R1]Cc1ccccc1	[R1]Cc1ccc(cc1)C	6.154901959985742	7.045757490560675	0.8908555305749326	1.4716629698917565	-1	6.0
28	CHEMBL4088941_CHEMBL4099089-CHEMBL3715932	CHEMBL3715932	CHEMBL4088941_CHEMBL4099089	[R1]Nc1c2c3cc(ccc3[nH]c2nc(n1)N)O	[R1]Cc1ccccc1	[R1]C(C)c1ccccc1	6.154901959985742	6.162477632022053	0.0075756720363111	1.4716629698917565	-1	6.0
29	CHEMBL3734933_CHEMBL3736181-CHEMBL3734877	CHEMBL3734877	CHEMBL3734933_CHEMBL3736181	[R1]c1nccc(n1)Nc2cc3c(cn2)nc(n3C(C)C)CO	[R1]N1CCC(CC1)OC	[R1]N1CCC(C(C1)F)OC	6.3979400086720375	6.545757490560675	0.1478174818886373	1.4716629698917565	-1	5.0
30	CHEMBL3735474-CHEMBL3734877	CHEMBL3734877	CHEMBL3735474	[R1]c1nccc(n1)Nc2cc3c(cn2)nc(n3C(C)C)CO	[R1]N1CCC(CC1)OC	[R1]N1CCC(C(C1)(F)F)OC	6.3979400086720375	6.603800652904264	0.2058606442322261	1.4716629698917565	-1	5.0
31	CHEMBL3735474-CHEMBL3734933_CHEMBL3736181	CHEMBL3734933_CHEMBL3736181	CHEMBL3735474	[R1]c1nccc(n1)Nc2cc3c(cn2)nc(n3C(C)C)CO	[R1]N1CCC(C(C1)F)OC	[R1]N1CCC(C(C1)(F)F)OC	6.545757490560675	6.603800652904264	0.0580431623435888	1.4716629698917565	-1	5.0
32	CHEMBL3735638-CHEMBL3735689	CHEMBL3735638	CHEMBL3735689	[R1]c1nccc(n1)Nc2cc3c(cn2)nc(n3C(C)C)C	[R1]N1CCC(C1)(C)C(=O)N	[R1]NCC(C)(C)C(=O)N	6.166852888087216	6.4089353929735005	0.2420825048862847	1.4716629698917565	-1	4.0
33	CHEMBL3735740_CHEMBL3736183-CHEMBL3735638	CHEMBL3735740_CHEMBL3736183	CHEMBL3735638	[R1]c1nccc(n1)Nc2cc3c(cn2)nc(n3C(C)C)C	[R1]N1CCC(C(C1)F)OC	[R1]N1CCC(C1)(C)C(=O)N	5.850879210751756	6.166852888087216	0.3159736773354593	1.4716629698917565	-1	4.0
34	CHEMBL3735638-CHEMBL3735782	CHEMBL3735782	CHEMBL3735638	[R1]c1nccc(n1)Nc2cc3c(cn2)nc(n3C(C)C)C	[R1]NCC(C)(C)S(=O)(=O)C	[R1]N1CCC(C1)(C)C(=O)N	5.739928612014924	6.166852888087216	0.4269242760722918	1.4716629698917565	-1	4.0
35	CHEMBL3735958-CHEMBL3735638	CHEMBL3735958	CHEMBL3735638	[R1]c1nccc(n1)Nc2cc3c(cn2)nc(n3C(C)C)C	[R1]N1CCC(C(C1)F)O	[R1]N1CCC(C1)(C)C(=O)N	6.040958607678906	6.166852888087216	0.1258942804083096	1.4716629698917565	-1	4.0
36	CHEMBL3735638-CHEMBL3736210	CHEMBL3736210	CHEMBL3735638	[R1]c1nccc(n1)Nc2cc3c(cn2)nc(n3C(C)C)C	[R1]OCC(C)(C)S(=O)(=O)C	[R1]N1CCC(C1)(C)C(=O)N	5.6777807052660805	6.166852888087216	0.4890721828211353	1.4716629698917565	-1	4.0
37	CHEMBL3735638-CHEMBL3736508	CHEMBL3736508	CHEMBL3735638	[R1]c1nccc(n1)Nc2cc3c(cn2)nc(n3C(C)C)C	[R1]N1CCC(CC1)OC	[R1]N1CCC(C1)(C)C(=O)N	6.057991946977688	6.166852888087216	0.108860941109528	1.4716629698917565	-1	4.0
38	CHEMBL3735740_CHEMBL3736183-CHEMBL3735689	CHEMBL3735740_CHEMBL3736183	CHEMBL3735689	[R1]c1nccc(n1)Nc2cc3c(cn2)nc(n3C(C)C)C	[R1]N1CCC(C(C1)F)OC	[R1]NCC(C)(C)C(=O)N	5.850879210751756	6.4089353929735005	0.558056182221744	1.4716629698917565	-1	4.0
39	CHEMBL3735689-CHEMBL3735782	CHEMBL3735782	CHEMBL3735689	[R1]Nc1nccc(n1)Nc2cc3c(cn2)nc(n3C(C)C)C	[R1]CC(C)(C)S(=O)(=O)C	[R1]CC(C)(C)C(=O)N	5.739928612014924	6.4089353929735005	0.6690067809585765	1.4716629698917565	-1	3.0
40	CHEMBL3735958-CHEMBL3735689	CHEMBL3735958	CHEMBL3735689	[R1]c1nccc(n1)Nc2cc3c(cn2)nc(n3C(C)C)C	[R1]N1CCC(C(C1)F)O	[R1]NCC(C)(C)C(=O)N	6.040958607678906	6.4089353929735005	0.3679767852945943	1.4716629698917565	-1	4.0
41	CHEMBL3735689-CHEMBL3736210	CHEMBL3736210	CHEMBL3735689	[R1]c1nccc(n1)Nc2cc3c(cn2)nc(n3C(C)C)C	[R1]OCC(C)(C)S(=O)(=O)C	[R1]NCC(C)(C)C(=O)N	5.6777807052660805	6.4089353929735005	0.73115468770742	1.4716629698917565	-1	4.0
42	CHEMBL3736508-CHEMBL3735689	CHEMBL3736508	CHEMBL3735689	[R1]c1nccc(n1)Nc2cc3c(cn2)nc(n3C(C)C)C	[R1]N1CCC(CC1)OC	[R1]NCC(C)(C)C(=O)N	6.057991946977688	6.4089353929735005	0.3509434459958127	1.4716629698917565	-1	4.0
