	id	funatsu_lab_id1	funatsu_lab_id2	core	sub1	sub2	pot1	pot2	dpot	class	core_id
11646	1565323-1565338	1565323	1565338	[R1]C(=O)NC1CCC(CC1)CCN2CCC(CC2)c3cccc4c3CCO4	[R1]COC	[R1]C1CC1	6.17	6.82	0.6500000000000004	-1	178.0
11647	1565323-1565339	1565323	1565339	[R1]CC(=O)NC1CCC(CC1)CCN2CCC(CC2)c3cccc4c3CCO4	[R1]OC	[R1]C1CC1	6.17	6.57	0.4000000000000004	-1	179.0
11648	1565323-1565340	1565323	1565340	[R1]C(=O)NC1CCC(CC1)CCN2CCC(CC2)c3cccc4c3CCO4	[R1]COC	[R1]c1ccc(cc1)Cl	6.17	7.14	0.9699999999999998	-1	178.0
11649	1565323-1565341	1565323	1565341	[R1]C(=O)NC1CCC(CC1)CCN2CCC(CC2)c3cccc4c3CCO4	[R1]COC	[R1]c1ccc(cc1)F	6.17	7.13	0.96	-1	178.0
11650	1565323-1565342	1565323	1565342	[R1]C(=O)NC1CCC(CC1)CCN2CCC(CC2)c3cccc4c3CCO4	[R1]COC	[R1]C(C(F)(F)F)O	6.17	6.62	0.4500000000000002	-1	178.0
11651	1565323-1565343	1565323	1565343	[R1]C(=O)NC1CCC(CC1)CCN2CCC(CC2)c3cccc4c3CCO4	[R1]COC	[R1]C(C)(C)O	6.17	6.31	0.13999999999999968	-1	178.0
11652	1565323-1565344	1565323	1565344	[R1]C(=O)NC1CCC(CC1)CCN2CCC(CC2)c3cccc4c3CCO4	[R1]COC	[R1]C1(CCC1)O	6.17	6.51	0.33999999999999986	-1	178.0
11653	1565323-1565346	1565323	1565346	[R1]C(=O)NC1CCC(CC1)CCN2CCC(CC2)c3cccc4c3CCO4	[R1]COC	[R1]c1ccnc2c1cccc2	6.17	6.25	0.08000000000000007	-1	178.0
11654	1565323-1565347	1565323	1565347	[R1]C(=O)NC1CCC(CC1)CCN2CCC(CC2)c3cccc4c3CCO4	[R1]COC	[R1]c1cc(no1)C	6.17	6.91	0.7400000000000002	-1	178.0
11655	1565323-1565348	1565323	1565348	[R1]C(=O)NC1CCC(CC1)CCN2CCC(CC2)c3cccc4c3CCO4	[R1]COC	[R1]c1ccc(nc1)C	6.17	6.82	0.6500000000000004	-1	178.0
11656	1565323-1565349	1565323	1565349	[R1]C(=O)NC1CCC(CC1)CCN2CCC(CC2)c3cccc4c3CCO4	[R1]COC	[R1]C(F)(F)F	6.17	6.54	0.3700000000000001	-1	178.0
11657	1565323-1565351	1565323	1565351	[R1]C(=O)NC1CCC(CC1)CCN2CCC(CC2)c3cccc4c3CCO4	[R1]COC	[R1]c1ccc(cc1)C#N	6.17	6.72	0.5499999999999998	-1	178.0
11658	1565323-1565353	1565323	1565353	[R1]NC1CCC(CC1)CCN2CCC(CC2)c3cccc4c3CCO4	[R1]C(=O)COC	[R1]S(=O)(=O)C	6.17	6.48	0.3100000000000005	-1	177.0
11659	1565323-1565354	1565323	1565354	[R1]NC1CCC(CC1)CCN2CCC(CC2)c3cccc4c3CCO4	[R1]C(=O)COC	[R1]S(=O)(=O)CC	6.17	6.48	0.3100000000000005	-1	177.0
11660	1565323-1565355	1565323	1565355	[R1]NC1CCC(CC1)CCN2CCC(CC2)c3cccc4c3CCO4	[R1]C(=O)COC	[R1]S(=O)(=O)c1ccccc1	6.17	6.86	0.6900000000000004	-1	177.0
11661	1565323-1565356	1565323	1565356	[R1]NC1CCC(CC1)CCN2CCC(CC2)c3cccc4c3CCO4	[R1]C(=O)COC	[R1]S(=O)(=O)c1ccc(cc1)F	6.17	6.98	0.8100000000000005	-1	177.0
