	id	chembl_cid1	chembl_cid2	core	sub1	sub2	pot1	pot2	dpot	thres	class	core_id
0	CHEMBL178152-CHEMBL180413	CHEMBL178152	CHEMBL180413	[R1]C(C)c1ccc(cc1)OC2Cc3cc(c(cc3C2=O)OC)OC	[R1]N(C)C	[R1]N1CCCCC1	6.264824424335831	6.973630188426283	0.7088057640904513	2.1048054279419306	-1	44.0
1	CHEMBL178152-CHEMBL180442	CHEMBL178152	CHEMBL180442	[R1]C(C)c1ccc(cc1)OC2Cc3cc(c(cc3C2=O)OC)OC	[R1]N(C)C	[R1]N1CCCC1	6.264824424335831	6.394856632019932	0.1300322076841009	2.1048054279419306	-1	44.0
2	CHEMBL178152-CHEMBL181125	CHEMBL181125	CHEMBL178152	[R1]C(C)c1ccc(cc1)OC2Cc3cc(c(cc3C2=O)OC)OC	[R1]N(CC)CC	[R1]N(C)C	5.876148359032914	6.264824424335831	0.3886760653029171	2.1048054279419306	-1	44.0
3	CHEMBL178152-CHEMBL361309	CHEMBL178152	CHEMBL361309	[R1]C(C)c1ccc(cc1)OC2Cc3cc(c(cc3C2=O)OC)OC	[R1]N(C)C	[R1]N1CCOCC1	6.264824424335831	6.663280167635658	0.3984557432998263	2.1048054279419306	-1	44.0
4	CHEMBL178152-CHEMBL361540	CHEMBL178152	CHEMBL361540	[R1]C(C)c1ccc(cc1)OC2Cc3cc(c(cc3C2=O)OC)OC	[R1]N(C)C	[R1]N1CCN(CC1)C	6.264824424335831	6.642179456061636	0.3773550317258047	2.1048054279419306	-1	44.0
5	CHEMBL180145-CHEMBL179824	CHEMBL179824	CHEMBL180145	[R1]Cc1ccc(cc1)OC2Cc3cc(c(cc3C2=O)OC)OC	[R1]N1CCOCC1	[R1]N1CCCCC1	6.2889946365144525	6.39464107451115	0.1056464379966977	2.1048054279419306	-1	20.0
6	CHEMBL180437-CHEMBL179824	CHEMBL180437	CHEMBL179824	[R1]Cc1ccc(cc1)OC2Cc3cc(c(cc3C2=O)OC)OC	[R1]N(CC)CC	[R1]N1CCOCC1	5.872895201635193	6.2889946365144525	0.4160994348792597	2.1048054279419306	-1	20.0
7	CHEMBL180483-CHEMBL179824	CHEMBL179824	CHEMBL180483	[R1]Cc1ccc(cc1)OC2Cc3cc(c(cc3C2=O)OC)OC	[R1]N1CCOCC1	[R1]N1CCCC1	6.2889946365144525	6.589897923357139	0.3009032868426864	2.1048054279419306	-1	20.0
8	CHEMBL360570-CHEMBL179824	CHEMBL179824	CHEMBL360570	[R1]Cc1ccc(cc1)OC2Cc3cc(c(cc3C2=O)OC)OC	[R1]N1CCOCC1	[R1]N1CCN(CC1)C	6.2889946365144525	7.158265221025259	0.8692705845108062	2.1048054279419306	-1	20.0
9	CHEMBL435897-CHEMBL179824	CHEMBL179824	CHEMBL435897	[R1]Cc1ccc(cc1)OC2Cc3cc(c(cc3C2=O)OC)OC	[R1]N1CCOCC1	[R1]N(C)C	6.2889946365144525	6.6803319087853215	0.391337272270869	2.1048054279419306	-1	20.0
