	id	chembl_cid1	chembl_cid2	core	sub1	sub2	pot1	pot2	dpot	thres	class	core_id
0	CHEMBL1672070-CHEMBL1672069	CHEMBL1672070	CHEMBL1672069	[R1]c1ccc(cc1)Oc2ccc3c4c2cccc4C5=NC(=O)C(=C35)C#N	[R1]OC	[R1]c1ccccc1	6.517126416391246	6.555955204081924	0.0388287876906776	0.925955722344014	-1	19.0
1	CHEMBL1672082-CHEMBL1672077	CHEMBL1672077	CHEMBL1672082	[R1]c1ccc(cc1)Sc2ccc3c4c2cccc4C5=NC(=O)C(=C35)C#N	[R1]OC	[R1]N	6.020001176026262	6.480001470881152	0.4600002948548907	0.925955722344014	-1	2.0
2	CHEMBL2312469-CHEMBL2312470	CHEMBL2312469	CHEMBL2312470	[R1]NC1=C2c3ccc(c4c3c(ccc4)C2=NC1=O)Sc5ccc(cc5)N	[R1]CCCCCC	[R1]CCCc1ccccc1	7.100015437450608	7.700057099977232	0.6000416625266238	0.925955722344014	-1	3.0
3	CHEMBL2312469-CHEMBL2312472	CHEMBL2312472	CHEMBL2312469	[R1]c1ccc(cc1)Sc2ccc3c4c2cccc4C5=NC(=O)C(=C35)NCCCCCC	[R1]OC	[R1]N	6.690008071218821	7.100015437450608	0.4100073662317873	0.925955722344014	-1	4.0
4	CHEMBL2312484-CHEMBL2312469	CHEMBL2312484	CHEMBL2312469	[R1]NC1=C2c3ccc(c4c3c(ccc4)C2=NC1=O)Sc5ccc(cc5)N	[R1]CCCC	[R1]CCCCCC	6.7199910468918125	7.100015437450608	0.3800243905587956	0.925955722344014	-1	3.0
5	CHEMBL2312484-CHEMBL2312470	CHEMBL2312484	CHEMBL2312470	[R1]NC1=C2c3ccc(c4c3c(ccc4)C2=NC1=O)Sc5ccc(cc5)N	[R1]CCCC	[R1]CCCc1ccccc1	6.7199910468918125	7.700057099977232	0.9800660530854196	0.925955722344014	-1	3.0
6	CHEMBL2312471-CHEMBL2312472	CHEMBL2312471	CHEMBL2312472	[R1]NC1=C2c3ccc(c4c3c(ccc4)C2=NC1=O)Sc5ccc(cc5)OC	[R1]CCCC	[R1]CCCCCC	6.4500041484693496	6.690008071218821	0.2400039227494712	0.925955722344014	-1	5.0
7	CHEMBL2312484-CHEMBL2312471	CHEMBL2312471	CHEMBL2312484	[R1]c1ccc(cc1)Sc2ccc3c4c2cccc4C5=NC(=O)C(=C35)NCCCC	[R1]OC	[R1]N	6.4500041484693496	6.7199910468918125	0.2699868984224629	0.925955722344014	-1	6.0
8	CHEMBL2312474-CHEMBL2312475	CHEMBL2312474	CHEMBL2312475	[R1]NC1=C2c3ccc(c4c3c(ccc4)C2=NC1=O)Oc5ccc(cc5)C(C)C	[R1]CCCC	[R1]CCCCCC	6.4900049079866005	6.740000204918113	0.2499952969315124	0.925955722344014	-1	7.0
9	CHEMBL2312474-CHEMBL2312476	CHEMBL2312474	CHEMBL2312476	[R1]NC1=C2c3ccc(c4c3c(ccc4)C2=NC1=O)Oc5ccc(cc5)C(C)C	[R1]CCCC	[R1]CCCc1ccccc1	6.4900049079866005	7.3799681048737025	0.889963196887102	0.925955722344014	-1	7.0
10	CHEMBL2312475-CHEMBL2312476	CHEMBL2312475	CHEMBL2312476	[R1]NC1=C2c3ccc(c4c3c(ccc4)C2=NC1=O)Oc5ccc(cc5)C(C)C	[R1]CCCCCC	[R1]CCCc1ccccc1	6.740000204918113	7.3799681048737025	0.6399678999555896	0.925955722344014	-1	7.0
11	CHEMBL383229-CHEMBL371861	CHEMBL371861	CHEMBL383229	[R1]c1ccc(cc1)C(=O)NS(=O)(=O)c2ccc(c(c2)[N+](=O)[O-])NCCSc3ccccc3	[R1]c1ccc(cc1)F	[R1]N1CCC(CC1)(C)C	6.3635121036466336	6.71669877129645	0.3531866676498163	0.925955722344014	-1	8.0
12	CHEMBL4082302-CHEMBL4062127	CHEMBL4062127	CHEMBL4082302	[R1]Oc1cccc2c1ccn2CCCOc3cc(c(c(c3)C)Cl)C	[R1]Cc1ccccc1C(=O)O	[R1]Cc1cccc(c1)C(=O)O	6.638272163982407	6.853871964321763	0.2155998003393557	0.925955722344014	-1	9.0
13	CHEMBL4067010-CHEMBL4094488	CHEMBL4094488	CHEMBL4067010	[R1]C(=O)c1cc2ccc(cc2n1CCCOc3cc(c(c(c3)C)Cl)C)OCc4ccccc4C(=O)O	[R1]NC	[R1]N(C)C	6.091514981121351	6.136677139879544	0.0451621587581927	0.925955722344014	-1	10.0
14	CHEMBL4100319-CHEMBL4067010	CHEMBL4100319	CHEMBL4067010	[R1]C(=O)c1cc2ccc(cc2n1CCCOc3cc(c(c(c3)C)Cl)C)OCc4ccccc4C(=O)O	[R1]N	[R1]N(C)C	6.070581074285707	6.136677139879544	0.0660960655938369	0.925955722344014	-1	10.0
15	CHEMBL4070752-CHEMBL4081347	CHEMBL4070752	CHEMBL4081347	[R1]Oc1ccc2c(c1)ccn2CCCOc3ccc(cc3)C(C)(C)C	[R1]Cc1cccc(c1)C(=O)O	[R1]Cc1ccccc1C(=O)O	6.327902142064282	6.769551078621726	0.4416489365574438	0.925955722344014	-1	11.0
16	CHEMBL4097869-CHEMBL4070752	CHEMBL4070752	CHEMBL4097869	[R1]OCCCn1ccc2c1ccc(c2)OCc3cccc(c3)C(=O)O	[R1]c1ccc(cc1)C(C)(C)C	[R1]c1cc(c(c(c1)C)Cl)C	6.327902142064282	6.3872161432802645	0.0593140012159825	0.925955722344014	-1	12.0
17	CHEMBL4073436-CHEMBL4088240	CHEMBL4073436	CHEMBL4088240	[R1]Oc1ccc2ccn(c2c1)CCCOc3cc(c(c(c3)C)Cl)C	[R1]Cc1ccc(cc1)C(=O)O	[R1]Cc1ccccc1C(=O)O	5.906578314837764	5.978810700930063	0.0722323860922982	0.925955722344014	-1	13.0
18	CHEMBL4073436-CHEMBL4094073	CHEMBL4073436	CHEMBL4094073	[R1]Oc1ccc2ccn(c2c1)CCCOc3cc(c(c(c3)C)Cl)C	[R1]Cc1ccc(cc1)C(=O)O	[R1]Cc1cccc(c1)C(=O)O	5.906578314837764	5.924453038607469	0.0178747237697045	0.925955722344014	-1	13.0
19	CHEMBL4105602-CHEMBL4081347	CHEMBL4105602	CHEMBL4081347	[R1]OCCCn1ccc2c1ccc(c2)OCc3ccccc3C(=O)O	[R1]c1cc(c(c(c1)C)Cl)C	[R1]c1ccc(cc1)C(C)(C)C	6.1191864077192095	6.769551078621726	0.6503646709025164	0.925955722344014	-1	14.0
20	CHEMBL4094073-CHEMBL4088240	CHEMBL4094073	CHEMBL4088240	[R1]Oc1ccc2ccn(c2c1)CCCOc3cc(c(c(c3)C)Cl)C	[R1]Cc1cccc(c1)C(=O)O	[R1]Cc1ccccc1C(=O)O	5.924453038607469	5.978810700930063	0.0543576623225936	0.925955722344014	-1	13.0
21	CHEMBL4090152-CHEMBL4097869	CHEMBL4090152	CHEMBL4097869	[R1]Oc1ccc2c(c1)ccn2CCCOc3cc(c(c(c3)C)Cl)C	[R1]Cc1ccc(cc1)C(=O)O	[R1]Cc1cccc(c1)C(=O)O	5.85078088734462	6.3872161432802645	0.5364352559356442	0.925955722344014	-1	15.0
22	CHEMBL4090152-CHEMBL4105602	CHEMBL4090152	CHEMBL4105602	[R1]Oc1ccc2c(c1)ccn2CCCOc3cc(c(c(c3)C)Cl)C	[R1]Cc1ccc(cc1)C(=O)O	[R1]Cc1ccccc1C(=O)O	5.85078088734462	6.1191864077192095	0.2684055203745892	0.925955722344014	-1	15.0
23	CHEMBL4100319-CHEMBL4094488	CHEMBL4100319	CHEMBL4094488	[R1]C(=O)c1cc2ccc(cc2n1CCCOc3cc(c(c(c3)C)Cl)C)OCc4ccccc4C(=O)O	[R1]N	[R1]NC	6.070581074285707	6.091514981121351	0.0209339068356442	0.925955722344014	-1	10.0
24	CHEMBL4097869-CHEMBL4105602	CHEMBL4105602	CHEMBL4097869	[R1]Oc1ccc2c(c1)ccn2CCCOc3cc(c(c(c3)C)Cl)C	[R1]Cc1ccccc1C(=O)O	[R1]Cc1cccc(c1)C(=O)O	6.1191864077192095	6.3872161432802645	0.268029735561055	0.925955722344014	-1	15.0
25	CHEMBL4161200-CHEMBL4162253	CHEMBL4162253	CHEMBL4161200	[R1]OCCC1CC2CC(=CC(C2(C=C1)C(=O)O)C=C(c3ccc(cc3)C(=O)O)Cl)C	[R1]C(=O)c1ccc(cc1)Cl	[R1]C(=O)Nc1cccc(c1)Br	6.346787486224656	6.431798275933005	0.0850107897083489	0.925955722344014	-1	16.0
26	CHEMBL4169123-CHEMBL4161200	CHEMBL4169123	CHEMBL4161200	[R1]C(=O)OCCC1CC2CC(=CC(C2(C=C1)C(=O)O)C=C(c3ccc(cc3)C(=O)O)Cl)C	[R1]Nc1ccc(cc1)Br	[R1]Nc1cccc(c1)Br	6.080921907623925	6.431798275933005	0.3508763683090796	0.925955722344014	-1	17.0
27	CHEMBL4161200-CHEMBL4169534	CHEMBL4169534	CHEMBL4161200	[R1]C(=O)OCCC1CC2CC(=CC(C2(C=C1)C(=O)O)C=C(c3ccc(cc3)C(=O)O)Cl)C	[R1]Nc1cccc(c1)Cl	[R1]Nc1cccc(c1)Br	5.966576244513051	6.431798275933005	0.4652220314199544	0.925955722344014	-1	17.0
28	CHEMBL4177395-CHEMBL4161200	CHEMBL4177395	CHEMBL4161200	[R1]C(=O)OCCC1CC2CC(=CC(C2(C=C1)C(=O)O)C=C(c3ccc(cc3)C(=O)O)Cl)C	[R1]Nc1ccc(cc1)Cl	[R1]Nc1cccc(c1)Br	5.847711655616942	6.431798275933005	0.5840866203160626	0.925955722344014	-1	17.0
29	CHEMBL4169123-CHEMBL4162253	CHEMBL4169123	CHEMBL4162253	[R1]OCCC1CC2CC(=CC(C2(C=C1)C(=O)O)C=C(c3ccc(cc3)C(=O)O)Cl)C	[R1]C(=O)Nc1ccc(cc1)Br	[R1]C(=O)c1ccc(cc1)Cl	6.080921907623925	6.346787486224656	0.2658655786007307	0.925955722344014	-1	16.0
30	CHEMBL4169534-CHEMBL4162253	CHEMBL4169534	CHEMBL4162253	[R1]OCCC1CC2CC(=CC(C2(C=C1)C(=O)O)C=C(c3ccc(cc3)C(=O)O)Cl)C	[R1]C(=O)Nc1cccc(c1)Cl	[R1]C(=O)c1ccc(cc1)Cl	5.966576244513051	6.346787486224656	0.3802112417116055	0.925955722344014	-1	16.0
31	CHEMBL4177395-CHEMBL4162253	CHEMBL4177395	CHEMBL4162253	[R1]OCCC1CC2CC(=CC(C2(C=C1)C(=O)O)C=C(c3ccc(cc3)C(=O)O)Cl)C	[R1]C(=O)Nc1ccc(cc1)Cl	[R1]C(=O)c1ccc(cc1)Cl	5.847711655616942	6.346787486224656	0.4990758306077136	0.925955722344014	-1	16.0
32	CHEMBL4166826-CHEMBL4177447	CHEMBL4166826	CHEMBL4177447	[R1]CCC1CC2CC(=CC(C2(C=C1)C(=O)O)C=C(c3ccc(cc3)C(=O)O)Cl)C	[R1]n1cc(nn1)Cc2ccccc2	[R1]n1cc(nn1)c2ccccc2	5.653647025549362	5.8124792791635365	0.1588322536141744	0.925955722344014	-1	18.0
