	id	chembl_cid1	chembl_cid2	core	sub1	sub2	pot1	pot2	dpot	thres	class	core_id
0	CHEMBL2159659-CHEMBL2159658	CHEMBL2159658	CHEMBL2159659	[R1]CCCCOc1ccc(cc1)C(=O)Nc2ccccc2C(=O)C	[R1][n+]1cccc2c1cccc2	[R1][n+]1ccc2ccccc2c1	6.779891911959945	7.251811972993798	0.4719200610338534	1.758905900262934	-1	9.0
1	CHEMBL2159660-CHEMBL2159662	CHEMBL2159660	CHEMBL2159662	[R1]CCCCCOc1ccc(cc1)C(=O)Nc2ccccc2C(=O)C	[R1][n+]1ccc2ccccc2c1	[R1][n+]1cccc2c1cccc2	7.086186147616282	7.259637310505756	0.1734511628894735	1.758905900262934	-1	8.0
2	CHEMBL2159660-CHEMBL2159663	CHEMBL2159663	CHEMBL2159660	[R1]CCCCCOc1ccc(cc1)C(=O)Nc2ccccc2C(=O)C	[R1][n+]1ccccc1	[R1][n+]1ccc2ccccc2c1	7.031517051446066	7.086186147616282	0.0546690961702163	1.758905900262934	-1	8.0
3	CHEMBL2159661-CHEMBL2159664	CHEMBL2159661	CHEMBL2159664	[R1]CCCCCCOc1ccc(cc1)C(=O)Nc2ccccc2C(=O)C	[R1][n+]1ccc2ccccc2c1	[R1][n+]1ccccc1	7.00436480540245	7.180456064458131	0.1760912590556804	1.758905900262934	-1	7.0
4	CHEMBL2159662-CHEMBL2159663	CHEMBL2159663	CHEMBL2159662	[R1]CCCCCOc1ccc(cc1)C(=O)Nc2ccccc2C(=O)C	[R1][n+]1ccccc1	[R1][n+]1cccc2c1cccc2	7.031517051446066	7.259637310505756	0.2281202590596898	1.758905900262934	-1	8.0
5	CHEMBL3116282-CHEMBL3116284	CHEMBL3116284	CHEMBL3116282	[R1]CCn1c2ccccc2c(n1)OCc3cccc4c3cccc4	[R1]N1CCCCC1	[R1]N(C(C)C)C(C)C	6.657577319177793	7.552841968657781	0.8952646494799872	1.758905900262934	-1	6.0
7	CHEMBL3326700-CHEMBL3326703	CHEMBL3326700	CHEMBL3326703	[R1]Oc1ccc2c(c1)cc(c(=O)o2)C(=O)NCCCCCNc3c4ccccc4nc5c3CCCC5	[R1]C	[R1]C(F)(F)F	7.468521082957745	7.4881166390211265	0.0195955560633818	1.758905900262934	-1	5.0
8	CHEMBL3326706-CHEMBL3326709	CHEMBL3326706	CHEMBL3326709	[R1]Oc1ccc2c(c1)cc(c(=O)o2)C(=O)NCCCCCCNc3c4ccccc4nc5c3CCCC5	[R1]C	[R1]C(F)(F)F	7.625251653989896	7.756961951313706	0.13171029732381	1.758905900262934	-1	4.0
9	CHEMBL444507-CHEMBL450026	CHEMBL450026	CHEMBL444507	[R1]C(=O)N1c2ccccc2Sc3c1cccc3	[R1]OC(C)C	[R1]OC(C)(C)C	4.742321425130816	5.366531544420414	0.6242101192895975	1.758905900262934	-1	0.0
10	CHEMBL444507-CHEMBL480176	CHEMBL444507	CHEMBL480176	[R1]C(=O)N1c2ccccc2Sc3c1cccc3	[R1]OC(C)(C)C	[R1]OCCN(CC)CC	5.366531544420414	6.214670164989233	0.8481386205688191	1.758905900262934	-1	0.0
11	CHEMBL480755-CHEMBL444507	CHEMBL480755	CHEMBL444507	[R1]C(=O)N1c2ccccc2Sc3c1cccc3	[R1]OC	[R1]OC(C)(C)C	4.991399828238082	5.366531544420414	0.3751317161823317	1.758905900262934	-1	0.0
12	CHEMBL444507-CHEMBL481123	CHEMBL481123	CHEMBL444507	[R1]C(=O)N1c2ccccc2Sc3c1cccc3	[R1]OCC	[R1]OC(C)(C)C	4.6307841425898575	5.366531544420414	0.7357474018305563	1.758905900262934	-1	0.0
13	CHEMBL444507-CHEMBL481142	CHEMBL481142	CHEMBL444507	[R1]C(=O)N1c2ccccc2Sc3c1cccc3	[R1]OCCCC	[R1]OC(C)(C)C	4.872895201635194	5.366531544420414	0.4936363427852202	1.758905900262934	-1	0.0
14	CHEMBL444507-CHEMBL481153	CHEMBL444507	CHEMBL481153	[R1]C(=O)N1c2ccccc2Sc3c1cccc3	[R1]OC(C)(C)C	[R1]OCCN1CCCC1	5.366531544420414	6.187086643357143	0.8205550989367296	1.758905900262934	-1	0.0
15	CHEMBL444507-CHEMBL481162	CHEMBL444507	CHEMBL481162	[R1]C(=O)N1c2ccccc2Sc3c1cccc3	[R1]OC(C)(C)C	[R1]Oc1cccc(c1)C	5.366531544420414	5.772113295386326	0.4055817509659123	1.758905900262934	-1	0.0
16	CHEMBL444507-CHEMBL481163	CHEMBL444507	CHEMBL481163	[R1]C(=O)N1c2ccccc2Sc3c1cccc3	[R1]OC(C)(C)C	[R1]Oc1ccc(cc1)C	5.366531544420414	5.54515513999149	0.178623595571076	1.758905900262934	-1	0.0
17	CHEMBL444507-CHEMBL481305	CHEMBL444507	CHEMBL481305	[R1]C(=O)N1c2ccccc2Sc3c1cccc3	[R1]OC(C)(C)C	[R1]OCCN(C)C	5.366531544420414	5.6108339156354665	0.2443023712150527	1.758905900262934	-1	0.0
18	CHEMBL444507-CHEMBL481529	CHEMBL444507	CHEMBL481529	[R1]C(=O)N1c2ccccc2Sc3c1cccc3	[R1]OC(C)(C)C	[R1]Oc1cccc(c1)Cl	5.366531544420414	6.2441251443275085	0.8775935999070947	1.758905900262934	-1	0.0
19	CHEMBL444507-CHEMBL481530	CHEMBL481530	CHEMBL444507	[R1]C(=O)N1c2ccccc2Sc3c1cccc3	[R1]Oc1ccc(cc1)Cl	[R1]OC(C)(C)C	4.978810700930062	5.366531544420414	0.3877208434903521	1.758905900262934	-1	0.0
20	CHEMBL444507-CHEMBL481687	CHEMBL444507	CHEMBL481687	[R1]C(=O)N1c2ccccc2Sc3c1cccc3	[R1]OC(C)(C)C	[R1]Oc1ccccc1	5.366531544420414	6.2441251443275085	0.8775935999070947	1.758905900262934	-1	0.0
21	CHEMBL444507-CHEMBL520588	CHEMBL444507	CHEMBL520588	[R1]C(=O)N1c2ccccc2Sc3c1cccc3	[R1]OC(C)(C)C	[R1]OC1CCCC1	5.366531544420414	5.496209316942818	0.1296777725224043	1.758905900262934	-1	0.0
22	CHEMBL480755-CHEMBL450026	CHEMBL450026	CHEMBL480755	[R1]C(=O)N1c2ccccc2Sc3c1cccc3	[R1]OC(C)C	[R1]OC	4.742321425130816	4.991399828238082	0.2490784031072657	1.758905900262934	-1	0.0
23	CHEMBL450026-CHEMBL481123	CHEMBL481123	CHEMBL450026	[R1]C(=O)N1c2ccccc2Sc3c1cccc3	[R1]OCC	[R1]OC(C)C	4.6307841425898575	4.742321425130816	0.1115372825409588	1.758905900262934	-1	0.0
