	id	chembl_cid1	chembl_cid2	core	sub1	sub2	pot1	pot2	dpot	thres	class	core_id
0	CHEMBL1089812-CHEMBL1090801	CHEMBL1090801	CHEMBL1089812	[R1]Oc1ccc2c(c1OC)-c3ccc4c(c3C(O2)CC=C)C(=CC(N4)(C)C)C	[R1]C#N	[R1]C#C	7.292429823902062	8.3767507096021	1.0843208857000368	0.9984383719153866	1	8.0
1	CHEMBL1911270-CHEMBL3315049	CHEMBL1911270	CHEMBL3315049	[R1]C(=O)c1ccc(cc1)c2ccc3c(n2)Oc4ccccc4C3C(C)(C)C(=O)Nc5nncs5	[R1]N(C)C	[R1]N(C)CC	8.721246399047171	8.795880017344075	0.0746336182969038	0.9984383719153866	-1	31.0
2	CHEMBL224204-CHEMBL227783	CHEMBL227783	CHEMBL224204	[R1]N1CCOc2c1cc3c(cc(=O)[nH]c3c2)C(F)(F)F	[R1]CC(F)(F)F	[R1]CC	5.036212172654444	5.091514981121351	0.0553028084669069	0.9984383719153866	-1	30.0
3	CHEMBL224204-CHEMBL227784	CHEMBL227784	CHEMBL224204	[R1]N1CCOc2c1cc3c(cc(=O)[nH]c3c2)C(F)(F)F	[R1]CC1CC1	[R1]CC	5.055517327849831	5.091514981121351	0.0359976532715204	0.9984383719153866	-1	30.0
4	CHEMBL227783-CHEMBL227784	CHEMBL227783	CHEMBL227784	[R1]N1CCOc2c1cc3c(cc(=O)[nH]c3c2)C(F)(F)F	[R1]CC(F)(F)F	[R1]CC1CC1	5.036212172654444	5.055517327849831	0.0193051551953864	0.9984383719153866	-1	30.0
5	CHEMBL2426109-CHEMBL2426119	CHEMBL2426109	CHEMBL2426119	[R1]NCC(C)C(c1ccccc1)c2ccc3c(c2)cnn3c4ccc(cc4)F	[R1]C(=O)CC(F)(F)F	[R1]S(=O)(=O)CC(F)(F)F	8.6290304611354	8.872895201635194	0.2438647404997933	0.9984383719153866	-1	29.0
6	CHEMBL2426109-CHEMBL2426120	CHEMBL2426109	CHEMBL2426120	[R1]NCC(C)C(c1ccccc1)c2ccc3c(c2)cnn3c4ccc(cc4)F	[R1]C(=O)CC(F)(F)F	[R1]S(=O)(=O)C	8.6290304611354	9.031517051446064	0.402486590310664	0.9984383719153866	-1	29.0
7	CHEMBL2426109-CHEMBL2426121	CHEMBL2426109	CHEMBL2426121	[R1]NCC(C)C(c1ccccc1)c2ccc3c(c2)cnn3c4ccc(cc4)F	[R1]C(=O)CC(F)(F)F	[R1]S(=O)(=O)CC	8.6290304611354	9.060480747381384	0.4314502862459832	0.9984383719153866	-1	29.0
8	CHEMBL2426112-CHEMBL2426110	CHEMBL2426110	CHEMBL2426112	[R1]C(=O)NCC(C)(C)C(c1ccccc1)c2ccc3c(c2)cnn3c4ccc(cc4)F	[R1]NCC(F)(F)F	[R1]NC(C)(C)C	7.991399828238082	8.289036881004725	0.2976370527666425	0.9984383719153866	-1	28.0
9	CHEMBL2426110-CHEMBL2426114	CHEMBL2426110	CHEMBL2426114	[R1]NCC(C)(C)C(c1ccccc1)c2ccc3c(c2)cnn3c4ccc(cc4)F	[R1]C(=O)NCC(F)(F)F	[R1]S(=O)(=O)C	7.991399828238082	9.275724130399214	1.2843243021611317	0.9984383719153866	1	1.0
