	id	funatsu_lab_id1	funatsu_lab_id2	core	sub1	sub2	pot1	pot2	dpot	class	core_id
396	1363267-1363329	1363267	1363329	[R1]NC(=O)c1cc(cc(c1)Oc2ccc(cc2)C(=N)N)Oc3ccc(cc3)C(=N)N	[R1]C1CCC(CC1)N	[R1]c1ccc(cc1)F	5.68	5.68	0.0	-1	181.0
397	1363267-1363330	1363330	1363267	[R1]c1cc(cc(c1)Oc2ccc(cc2)C(=N)N)Oc3ccc(cc3)C(=N)N	[R1]NC(=O)C1CCC(CC1)C	[R1]C(=O)NC1CCC(CC1)N	5.63	5.68	0.049999999999999815	-1	179.0
398	1363267-1363332	1363332	1363267	[R1]c1cc(cc(c1)Oc2ccc(cc2)C(=N)N)Oc3ccc(cc3)C(=N)N	[R1]NC(=O)C1CCN(CC1)CCN	[R1]C(=O)NC1CCC(CC1)N	5.6	5.68	0.08000000000000007	-1	179.0
399	1363267-1363333	1363333	1363267	[R1]c1cc(cc(c1)Oc2ccc(cc2)C(=N)N)Oc3ccc(cc3)C(=N)N	[R1]NC(=O)C1CCC(CC1)N	[R1]C(=O)NC1CCC(CC1)N	5.65	5.68	0.029999999999999364	-1	179.0
400	1363267-1363334	1363334	1363267	[R1]c1cc(cc(c1)Oc2ccc(cc2)C(=N)N)Oc3ccc(cc3)C(=N)N	[R1]NC(=O)C1CCN(CC1)CCO	[R1]C(=O)NC1CCC(CC1)N	5.38	5.68	0.2999999999999998	-1	179.0
401	1363267-1363335	1363335	1363267	[R1]c1cc(cc(c1)Oc2ccc(cc2)C(=N)N)Oc3ccc(cc3)C(=N)N	[R1]NS(=O)(=O)c1ccc(cc1)F	[R1]C(=O)NC1CCC(CC1)N	5.31	5.68	0.3700000000000001	-1	179.0
402	1363267-1363337	1363337	1363267	[R1]C(=O)c1cc(cc(c1)Oc2ccc(cc2)C(=N)N)Oc3ccc(cc3)C(=N)N	[R1]OC1CCC(CC1)N	[R1]NC1CCC(CC1)N	5.61	5.68	0.0699999999999994	-1	200.0
403	1363267-1363340	1363340	1363267	[R1]c1ccc(cc1)Oc2cc(cc(c2)Oc3ccc(cc3)C(=N)N)C(=O)NC4CCC(CC4)N	[R1]C(=O)N	[R1]C(=N)N	5.45	5.68	0.22999999999999954	-1	178.0
404	1363267-1363341	1363341	1363267	[R1]Oc1cc(cc(c1)Oc2ccc(cc2)C(=N)N)C(=O)NC3CCC(CC3)N	[R1]Cc1ccc(cc1)C(=N)N	[R1]c1ccc(cc1)C(=N)N	5.55	5.68	0.1299999999999999	-1	158.0
405	1363267-1363342	1363342	1363267	[R1]Oc1cc(cc(c1)Oc2ccc(cc2)C(=N)N)C(=O)NC3CCC(CC3)N	[R1]Cc1cccc(c1)C(=N)N	[R1]c1ccc(cc1)C(=N)N	5.57	5.68	0.10999999999999943	-1	158.0
406	1363267-1363343	1363343	1363267	[R1]c1ccc(cc1)Oc2cc(cc(c2)Oc3ccc(cc3)C(=N)N)C(=O)NC4CCC(CC4)N	[R1]NC(=O)CCN	[R1]C(=N)N	5.49	5.68	0.1899999999999995	-1	178.0
407	1363267-1363344	1363344	1363267	[R1]Oc1cc(cc(c1)Oc2ccc(cc2)C(=N)N)C(=O)NC3CCC(CC3)N	[R1]Cc1ccc(nc1)Br	[R1]c1ccc(cc1)C(=N)N	5.4	5.68	0.27999999999999936	-1	158.0
408	1363267-1363598	1363598	1363267	[R1]Oc1cc(cc(c1)Oc2ccc(cc2)C(=N)N)C(=O)NC3CCC(CC3)N	[R1]Cc1ccc(cc1)Br	[R1]c1ccc(cc1)C(=N)N	5.4	5.68	0.27999999999999936	-1	158.0
409	1363267-1363599	1363599	1363267	[R1]c1ccc(cc1)Oc2cc(cc(c2)Oc3ccc(cc3)C(=N)N)C(=O)NC4CCC(CC4)N	[R1]CN	[R1]C(=N)N	5.51	5.68	0.16999999999999993	-1	178.0
410	1363284-1363295	1363284	1363295	[R1]C(=O)c1cc(cc(c1)Oc2ccc(cc2)C(=N)N)Oc3ccc(cc3)C(=N)N	[R1]N1CCC(CC1)CCN	[R1]NCC1CCC(CC1)O	5.39	5.54	0.15000000000000036	-1	200.0
411	1363284-1363319	1363284	1363319	[R1]C(=O)c1cc(cc(c1)Oc2ccc(cc2)C(=N)N)Oc3ccc(cc3)C(=N)N	[R1]N1CCC(CC1)CCN	[R1]N	5.39	5.98	0.5900000000000007	-1	200.0
412	1363284-1363321	1363284	1363321	[R1]C(=O)c1cc(cc(c1)Oc2ccc(cc2)C(=N)N)Oc3ccc(cc3)C(=N)N	[R1]N1CCC(CC1)CCN	[R1]NC1CCCCC1	5.39	5.79	0.4000000000000004	-1	200.0
413	1363284-1363322	1363284	1363322	[R1]C(=O)c1cc(cc(c1)Oc2ccc(cc2)C(=N)N)Oc3ccc(cc3)C(=N)N	[R1]N1CCC(CC1)CCN	[R1]NCC1CCCCC1	5.39	5.62	0.23000000000000045	-1	200.0
414	1363284-1363323	1363284	1363323	[R1]C(=O)c1cc(cc(c1)Oc2ccc(cc2)C(=N)N)Oc3ccc(cc3)C(=N)N	[R1]N1CCC(CC1)CCN	[R1]NC1CCC(CC1)C	5.39	6.13	0.7400000000000002	-1	200.0
415	1363284-1363324	1363284	1363324	[R1]C(=O)c1cc(cc(c1)Oc2ccc(cc2)C(=N)N)Oc3ccc(cc3)C(=N)N	[R1]N1CCC(CC1)CCN	[R1]NC1CCC(CC1)O	5.39	5.91	0.5200000000000005	-1	200.0
416	1363284-1363325	1363284	1363325	[R1]C(=O)c1cc(cc(c1)Oc2ccc(cc2)C(=N)N)Oc3ccc(cc3)C(=N)N	[R1]N1CCC(CC1)CCN	[R1]NC1CCN(CC1)CCO	5.39	5.75	0.3600000000000003	-1	200.0
417	1363284-1363326	1363284	1363326	[R1]C(=O)c1cc(cc(c1)Oc2ccc(cc2)C(=N)N)Oc3ccc(cc3)C(=N)N	[R1]N1CCC(CC1)CCN	[R1]NC1CCN(CC1)CCCN	5.39	5.89	0.5	-1	200.0
418	1363284-1363327	1363284	1363327	[R1]C(=O)c1cc(cc(c1)Oc2ccc(cc2)C(=N)N)Oc3ccc(cc3)C(=N)N	[R1]N1CCC(CC1)CCN	[R1]N1CCC2CCCCC2C1	5.39	6.3	0.91	-1	200.0
419	1363284-1363328	1363284	1363328	[R1]C(=O)c1cc(cc(c1)Oc2ccc(cc2)C(=N)N)Oc3ccc(cc3)C(=N)N	[R1]N1CCC(CC1)CCN	[R1]N1CCc2ccccc2C1	5.39	5.81	0.4199999999999999	-1	200.0
420	1363284-1363329	1363284	1363329	[R1]C(=O)c1cc(cc(c1)Oc2ccc(cc2)C(=N)N)Oc3ccc(cc3)C(=N)N	[R1]N1CCC(CC1)CCN	[R1]Nc1ccc(cc1)F	5.39	5.68	0.29000000000000004	-1	200.0
421	1363284-1363330	1363284	1363330	[R1]c1cc(cc(c1)Oc2ccc(cc2)C(=N)N)Oc3ccc(cc3)C(=N)N	[R1]C(=O)N1CCC(CC1)CCN	[R1]NC(=O)C1CCC(CC1)C	5.39	5.63	0.2400000000000002	-1	179.0
422	1363284-1363332	1363284	1363332	[R1]c1cc(cc(c1)Oc2ccc(cc2)C(=N)N)Oc3ccc(cc3)C(=N)N	[R1]C(=O)N1CCC(CC1)CCN	[R1]NC(=O)C1CCN(CC1)CCN	5.39	5.6	0.21	-1	179.0
423	1363284-1363333	1363284	1363333	[R1]c1cc(cc(c1)Oc2ccc(cc2)C(=N)N)Oc3ccc(cc3)C(=N)N	[R1]C(=O)N1CCC(CC1)CCN	[R1]NC(=O)C1CCC(CC1)N	5.39	5.65	0.2600000000000007	-1	179.0
424	1363284-1363334	1363334	1363284	[R1]c1cc(cc(c1)Oc2ccc(cc2)C(=N)N)Oc3ccc(cc3)C(=N)N	[R1]NC(=O)C1CCN(CC1)CCO	[R1]C(=O)N1CCC(CC1)CCN	5.38	5.39	0.009999999999999787	-1	179.0
