	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125
accuracy	0.9437751004016064	0.9521531100478469	0.9223300970873787	0.8571428571428571	0.9203539823008849	0.7684210526315789	0.7711864406779662	0.44166666666666665	0.6060606060606061	0.759493670886076	0.5870967741935483	0.9333333333333333	0.9317073170731708	0.8385416666666666	0.900523560209424	0.9645669291338582	0.915057915057915	0.9740791268758526	0.8526315789473684	0.8939393939393939	0.8170391061452514	0.8691588785046729	0.8897338403041825	0.7110091743119266	0.9518072289156626	0.9051094890510949	0.9357142857142857	0.8343815513626834	0.7409470752089137	0.8700440528634361	0.9182692307692307	0.8917525773195877	0.8609625668449198	0.900709219858156	0.9020979020979021	0.8974358974358975	0.6820512820512821	0.7828571428571428	0.7952380952380952	0.8068669527896996	0.8536585365853658	0.8571428571428571	0.8634361233480177	0.8349514563106796	0.7679558011049724	0.8835978835978836	0.8245614035087719	0.7972350230414746	0.8609467455621301	0.9068100358422939	0.8716216216216216	0.9387254901960784	0.9120521172638436	0.8082191780821918	0.9254658385093167	0.9038461538461539	0.9620991253644315	0.9185606060606061	0.9484004127966976	0.9453599306157849	0.8243727598566308	0.8392857142857143	0.8769230769230769	0.8814016172506739	0.8742857142857143	0.9255014326647565	0.9337979094076655	0.8515625	0.9481481481481482	0.7875457875457875	0.8528301886792453	0.6892430278884463	0.8633093525179856	0.7751479289940828	0.8751835535976505	0.8474295190713101	0.9514415781487102	0.9290780141843972	0.8181818181818182	0.8228571428571428	0.7161290322580646	0.7874015748031497	0.8333333333333334	0.8913043478260869	0.9097222222222222	0.81	0.8708487084870848	0.8958333333333334	0.9306569343065694	0.8797814207650273	0.9306930693069307	0.9270833333333334	0.7215189873417721	0.8035714285714286	0.9	0.8969072164948454	0.7617021276595745	0.9076923076923077	0.8333333333333334	0.7943368107302533	0.8935837245696401	0.8093922651933702	0.8449612403100775	0.8421052631578947	0.8943089430894309	0.8811369509043928	0.9166666666666666	0.8796296296296297	0.8823529411764706	0.8242811501597445	0.8102409638554217	0.9177489177489178	0.9013452914798207	0.8275862068965517	0.9080459770114943	0.9555555555555556	0.9382716049382716	0.8031496062992126	0.4370860927152318	0.5089285714285714	0.96	0.9823008849557522	0.9830508474576272	0.8505154639175257	0.9257425742574258	0.900709219858156
precision	0.0	0.8333333333333334	0.5	0.36363636363636365	0.5	0.25	0.1111111111111111	0.12	0.1875	0.0	0.03571428571428571	0.0	0.1111111111111111	0.2926829268292683	0.3684210526315789	0.6301369863013698	0.5662650602409639	0.8043478260869565	0.2631578947368421	0.39285714285714285	0.1917808219178082	0.30434782608695654	0.45161290322580644	0.225	0.6470588235294118	0.42857142857142855	0.5714285714285714	0.2391304347826087	0.2018348623853211	0.25	0.3125	0.3	0.2608695652173913	0.2857142857142857	0.29411764705882354	0.3333333333333333	0.11475409836065574	0.26666666666666666	0.23076923076923078	0.07317073170731707	0.15555555555555556	0.13725490196078433	0.10344827586206896	0.08823529411764706	0.05405405405405406	0.4666666666666667	0.2222222222222222	0.1875	0.21818181818181817	0.2857142857142857	0.29411764705882354	0.3793103448275862	0.47368421052631576	0.2375	0.5	0.5517241379310345	0.5555555555555556	0.3939393939393939	0.5	0.6428571428571429	0.26	0.2857142857142857	0.2	0.34210526315789475	0.07692307692307693	0.68	0.2857142857142857	0.0	0.125	0.12244897959183673	0.28205128205128205	0.17045454545454544	0.29473684210526313	0.2023121387283237	0.27058823529411763	0.32061068702290074	0.6521739130434783	0.6086956521739131	0.09090909090909091	0.13793103448275862	0.025	0.17391304347826086	0.125	0.3333333333333333	0.3225806451612903	0.10714285714285714	0.2631578947368421	0.2727272727272727	0.37037037037037035	0.26865671641791045	0.5454545454545454	0.3333333333333333	0.2413793103448276	0.13333333333333333	0.4	0.375	0.203125	0.5882352941176471	0.325	0.16883116883116883	0.3283582089552239	0.21804511278195488	0.2916666666666667	0.3333333333333333	0.25	0.2608695652173913	0.36	0.38461538461538464	0.17391304347826086	0.16666666666666666	0.10204081632653061	0.5333333333333333	0.125	0.2631578947368421	0.3333333333333333	0.6	0.6666666666666666	0.047619047619047616	0.1414141414141414	0.13333333333333333	0.6923076923076923	0.8333333333333334	0.6	0.07692307692307693	0.16666666666666666	0.1
recall	0.0	0.35714285714285715	0.25	0.8888888888888888	0.7777777777777778	0.875	0.5	0.9	1.0	0.0	0.16666666666666666	0.0	0.14285714285714285	0.8571428571428571	0.5	1.0	0.6103896103896104	0.7872340425531915	0.6818181818181818	0.6346153846153846	0.6829268292682927	0.3684210526315789	0.5384615384615384	0.9473684210526315	0.8461538461538461	0.9	1.0	0.7096774193548387	0.7857142857142857	0.5172413793103449	0.45454545454545453	0.17647058823529413	0.4	0.5	0.7142857142857143	0.7142857142857143	0.4666666666666667	0.7058823529411765	0.4090909090909091	0.3	0.6363636363636364	0.7777777777777778	0.375	0.5	0.2222222222222222	0.3333333333333333	0.4	0.6428571428571429	0.75	0.35294117647058826	0.8823529411764706	0.6111111111111112	0.72	0.6785714285714286	0.5833333333333334	0.8888888888888888	0.6666666666666666	0.6	0.46	0.6206896551724138	0.52	0.6666666666666666	0.2	0.40625	0.030303030303030304	0.4857142857142857	0.3076923076923077	0.0	0.125	0.2857142857142857	0.5	0.75	0.5	0.7142857142857143	0.5	0.9333333333333333	0.6521739130434783	0.7636363636363637	0.6	0.4	0.16666666666666666	0.3333333333333333	0.18181818181818182	0.07142857142857142	0.6666666666666666	0.46153846153846156	0.5882352941176471	0.42857142857142855	0.3225806451612903	0.5142857142857142	0.75	0.75	1.0	0.18181818181818182	0.16666666666666666	0.375	0.7222222222222222	0.47619047619047616	0.5416666666666666	0.7222222222222222	0.4888888888888889	0.4603174603174603	0.7	0.38461538461538464	0.09090909090909091	0.5	0.5625	0.7407407407407407	0.16	0.34782608695652173	0.20833333333333334	0.4	0.0625	0.45454545454545453	0.3333333333333333	1.0	0.3333333333333333	0.16666666666666666	1.0	0.7272727272727273	1.0	1.0	1.0	0.2857142857142857	0.2857142857142857	0.16666666666666666
f1	0.0	0.5	0.3333333333333333	0.5161290322580644	0.6086956521739131	0.3888888888888889	0.1818181818181818	0.21176470588235294	0.3157894736842105	0.0	0.058823529411764705	0.0	0.125	0.4363636363636364	0.4242424242424242	0.773109243697479	0.5875	0.795698924731183	0.3797468354430379	0.4852941176470588	0.29946524064171126	0.3333333333333333	0.4912280701754386	0.36363636363636365	0.7333333333333334	0.5806451612903225	0.7272727272727273	0.3577235772357724	0.32116788321167883	0.33707865168539325	0.3703703703703703	0.22222222222222224	0.31578947368421056	0.36363636363636365	0.4166666666666667	0.4545454545454545	0.18421052631578946	0.3870967741935483	0.29508196721311475	0.11764705882352941	0.25	0.23333333333333334	0.16216216216216217	0.15	0.08695652173913043	0.3888888888888889	0.2857142857142857	0.2903225806451613	0.3380281690140845	0.31578947368421056	0.4411764705882352	0.46808510638297873	0.5714285714285714	0.35185185185185186	0.5384615384615384	0.6808510638297872	0.606060606060606	0.47560975609756095	0.4791666666666667	0.6315789473684211	0.3466666666666667	0.4	0.20000000000000004	0.3714285714285715	0.043478260869565216	0.5666666666666667	0.29629629629629634	0.0	0.125	0.1714285714285714	0.36065573770491804	0.2777777777777778	0.37086092715231783	0.31531531531531537	0.35114503816793896	0.47727272727272724	0.6521739130434783	0.6774193548387097	0.15789473684210525	0.20512820512820515	0.04347826086956522	0.22857142857142854	0.14814814814814814	0.11764705882352941	0.4347826086956521	0.17391304347826086	0.3636363636363636	0.33333333333333326	0.3448275862068965	0.3529411764705882	0.631578947368421	0.46153846153846156	0.3888888888888889	0.15384615384615383	0.23529411764705882	0.375	0.3170731707317073	0.5263157894736842	0.40624999999999994	0.2736842105263158	0.3928571428571429	0.29591836734693877	0.4117647058823529	0.3571428571428571	0.13333333333333333	0.3428571428571428	0.43902439024390244	0.5063291139240507	0.16666666666666666	0.22535211267605634	0.136986301369863	0.4571428571428572	0.08333333333333333	0.3333333333333333	0.3333333333333333	0.7499999999999999	0.4444444444444444	0.07407407407407407	0.24778761061946902	0.22535211267605634	0.8181818181818181	0.9090909090909091	0.7499999999999999	0.12121212121212123	0.2105263157894737	0.125
auc_roc	0.5297872340425531	0.8036630036630035	0.8065789473684211	0.8842592592592592	0.9049145299145299	0.8793103448275862	0.78125	0.7799999999999999	0.8469135802469137	0.4135135135135135	0.44522144522144524	0.39087301587301587	0.4567099567099567	0.9177367576243981	0.7328490718321226	0.9962351226621327	0.9326530612244897	0.9424043173500403	0.8342848777631388	0.8207236842105263	0.805022583559169	0.8588394062078272	0.8977604673807206	0.8553292779687913	0.9939668174962293	0.9732283464566929	0.9908854166666666	0.8686532619702011	0.8106387570133794	0.7569979716024341	0.8504845408398708	0.5922233300099701	0.684108527131783	0.7377819548872181	0.8823529411764706	0.9285714285714286	0.7777777777777779	0.8466120625465376	0.7272727272727273	0.6013452914798206	0.7559288537549407	0.9211927582534611	0.5936073059360731	0.7683333333333333	0.7228682170542635	0.6537698412698412	0.6170940170940171	0.7480647431386348	0.889751552795031	0.6118096093399191	0.9464473961627662	0.8696581196581197	0.848368794326241	0.7621873675286139	0.8264821029082774	0.9445450885668277	0.9766260162601627	0.9230303500737406	0.8592818280739936	0.8680910482844881	0.7817322834645669	0.8506532422390027	0.688125	0.7588495575221239	0.6443934614281618	0.8028207461328482	0.7577203818079731	0.37363387978142076	0.538645038167939	0.7452758881330309	0.7166105499438831	0.8	0.7966968477531858	0.8020050125313283	0.781752824375214	0.9555157307845479	0.8868536775657847	0.8580103589926773	0.8994152046783626	0.6654545454545455	0.4977628635346756	0.7333333333333333	0.8754473872584109	0.38248847926267276	0.8634920634920635	0.8201554543017958	0.7385363594256601	0.8252442566675469	0.6941099394771324	0.7990550305725402	0.7540322580645161	0.7364130434782609	0.9007936507936508	0.18361836183618363	0.25105932203389825	0.7991573033707865	0.7539682539682541	0.8199233716475096	0.7132352941176471	0.789676290463692	0.7888140665918443	0.7214177652906851	0.8831932773109245	0.8712871287128714	0.7321428571428572	0.8176078971533517	0.9427884615384616	0.8270357899987529	0.4138412698412699	0.550824587706147	0.48850108225108224	0.6424170616113745	0.4900362318840579	0.642965367965368	0.5637860082304527	0.992063492063492	0.6511111111111111	0.5785123966942148	0.830031282586027	0.6570657065706571	0.9902319902319902	0.9922330097087378	1.0	0.6363636363636364	0.5560439560439561	0.5777777777777778
matthews_coeff	0.0	0.5270094709004625	0.31717201346336016	0.511125761069682	0.583851104062881	0.385938009523627	0.14942181724814022	0.17126976771553507	0.32596012026013244	-0.12063587589525163	-0.11736492294617461	0.0	0.09081496896159048	0.4404449979279884	0.37635509162272973	0.7787007367253466	0.5407009575215391	0.7819138572330936	0.3604755254595631	0.44518888447845095	0.29301470975074767	0.2629908726290785	0.4320193462247468	0.37208879155815416	0.7150559920007278	0.5816143741734224	0.7288689868556626	0.34533013518735767	0.3049349080302891	0.29702346438696275	0.334868025302651	0.175096397428684	0.24907223841725865	0.32862586519735015	0.4173669467787115	0.4422319942582257	0.09578848732436682	0.33678312970427293	0.19649842492205724	0.06897677236285411	0.2633061795276201	0.2876744529735031	0.14156232799577306	0.156280947687564	0.010097884796078545	0.3321819194149599	0.20588302628633695	0.2667921961056526	0.3546647318892844	0.26809651479030255	0.4641285923112272	0.45150810411867837	0.539043134427669	0.3200915481635363	0.49993341412390074	0.6526351989740277	0.5890153301351172	0.44481071391082094	0.4525067774368404	0.6021886769044333	0.27876585383677105	0.36289160386585906	0.13333333333333333	0.3078629233786287	-0.011669543403516208	0.5360897077022433	0.2618091541001717	-0.07456215745473746	0.0982824427480916	0.07990709194465474	0.29966311617146213	0.24629650599227865	0.3130888050390176	0.2936423814157303	0.3055275411604331	0.49313422880428376	0.626072771118519	0.6433286635955064	0.18071682129971953	0.15511952199091392	-0.041915171791380545	0.12769322454533188	0.060556656739775686	0.1144903441976245	0.4228075885835328	0.1501389015562473	0.3338094407226606	0.28827909890223263	0.3092230229346456	0.3126957748789092	0.603567289005947	0.4694569257103907	0.40941973703376455	0.04640486200184632	0.21259760138109354	0.3188202247191011	0.2910614084845524	0.4790678675339522	0.33026921358461836	0.27898201128215117	0.34502628104683924	0.22052891343377665	0.3828598080930685	0.26855650592579605	0.10316164554650593	0.30282255773058026	0.40789105766725964	0.47662342465996654	0.1035978700254796	0.15199229164273564	0.04780497823073936	0.4186414498196625	0.039802854384662044	0.25428471165079025	0.2839506172839506	0.7559289460184545	0.4437601569801833	0.0007866274721987349	0.23167960751165478	0.12675867079697573	0.8135579788518505	0.903964658357765	0.7678315032553069	0.08615015878583539	0.1813912063603829	0.07863336509949341
#tr	390	438	556	242	233	255	220	222	243	288	294	258	308	341	334	1296	1282	1354	1346	1349	1245	464	414	457	265	309	304	815	968	859	352	369	380	248	246	276	380	412	375	657	605	559	372	395	423	413	433	372	667	749	737	610	755	686	688	693	648	2081	2215	1992	699	641	728	685	732	735	515	560	535	497	488	514	1308	1330	1330	1355	1281	1364	296	299	329	292	282	285	573	557	578	1103	1146	1109	166	168	184	196	172	211	416	469	424	1356	1393	1293	250	259	258	673	793	738	508	543	519	516	525	525	187	182	197	279	253	294	250	247	233	386	377	437
#ac_tr	14	13	19	10	10	11	14	10	11	12	11	11	23	17	17	102	58	107	94	86	92	28	22	27	15	18	16	37	40	38	25	18	21	11	12	12	29	28	22	27	27	29	15	17	14	14	21	20	42	40	40	38	29	29	35	18	44	149	169	122	28	22	33	62	58	55	13	16	19	30	27	30	73	85	85	69	67	56	17	12	15	15	18	15	26	28	22	58	64	59	11	15	12	11	10	14	29	28	22	99	93	68	17	14	16	36	44	33	16	23	21	32	35	30	11	12	12	17	10	11	11	10	17	12	12	13
target	CHEMBL1075323	CHEMBL1075323	CHEMBL1075323	CHEMBL1800	CHEMBL1800	CHEMBL1800	CHEMBL1862	CHEMBL1862	CHEMBL1862	CHEMBL1902	CHEMBL1902	CHEMBL1902	CHEMBL2034	CHEMBL2034	CHEMBL2034	CHEMBL204	CHEMBL204	CHEMBL204	CHEMBL205	CHEMBL205	CHEMBL205	CHEMBL214	CHEMBL214	CHEMBL214	CHEMBL2147	CHEMBL2147	CHEMBL2147	CHEMBL217	CHEMBL217	CHEMBL217	CHEMBL218	CHEMBL218	CHEMBL218	CHEMBL222	CHEMBL222	CHEMBL222	CHEMBL224	CHEMBL224	CHEMBL224	CHEMBL228	CHEMBL228	CHEMBL228	CHEMBL2326	CHEMBL2326	CHEMBL2326	CHEMBL233	CHEMBL233	CHEMBL233	CHEMBL234	CHEMBL234	CHEMBL234	CHEMBL236	CHEMBL236	CHEMBL236	CHEMBL237	CHEMBL237	CHEMBL237	CHEMBL244	CHEMBL244	CHEMBL244	CHEMBL251	CHEMBL251	CHEMBL251	CHEMBL253	CHEMBL253	CHEMBL253	CHEMBL255	CHEMBL255	CHEMBL255	CHEMBL256	CHEMBL256	CHEMBL256	CHEMBL261	CHEMBL261	CHEMBL261	CHEMBL264	CHEMBL264	CHEMBL264	CHEMBL267	CHEMBL267	CHEMBL267	CHEMBL2820	CHEMBL2820	CHEMBL2820	CHEMBL284	CHEMBL284	CHEMBL284	CHEMBL3242	CHEMBL3242	CHEMBL3242	CHEMBL335	CHEMBL335	CHEMBL335	CHEMBL3371	CHEMBL3371	CHEMBL3371	CHEMBL344	CHEMBL344	CHEMBL344	CHEMBL3594	CHEMBL3594	CHEMBL3594	CHEMBL3729	CHEMBL3729	CHEMBL3729	CHEMBL3837	CHEMBL3837	CHEMBL3837	CHEMBL3880	CHEMBL3880	CHEMBL3880	CHEMBL3991	CHEMBL3991	CHEMBL3991	CHEMBL4072	CHEMBL4072	CHEMBL4072	CHEMBL4409	CHEMBL4409	CHEMBL4409	CHEMBL4523	CHEMBL4523	CHEMBL4523	CHEMBL4657	CHEMBL4657	CHEMBL4657
