	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29
accuracy	0.8345177664974619	0.7918781725888325	0.8243654822335026	0.9541284403669725	0.9174311926605505	0.9663608562691132	0.6146496815286624	0.6050955414012739	0.7372611464968153	0.7235387045813586	0.8041074249605056	0.7203791469194313	0.8073248407643312	0.06528662420382166	0.8057324840764332	0.8465346534653465	0.8564356435643564	0.8481848184818482	0.7376425855513308	0.6901140684410646	0.7889733840304183	0.757396449704142	0.8875739644970414	0.8254437869822485	0.7163814180929096	0.7383863080684596	0.9486552567237164	0.7522658610271903	0.7583081570996979	0.7129909365558912
precision	0.2714285714285714	0.2261904761904762	0.25	0.6307692307692307	0.46534653465346537	0.7272727272727273	0.12734082397003746	0.12454212454212454	0.14534883720930233	0.1724137931034483	0.16393442622950818	0.11864406779661017	0.12264150943396226	0.06528662420382166	0.15966386554621848	0.23853211009174313	0.26605504587155965	0.26666666666666666	0.1437908496732026	0.10119047619047619	0.14035087719298245	0.2268041237113402	0.4	0.32142857142857145	0.14814814814814814	0.14166666666666666	0.0	0.18811881188118812	0.18556701030927836	0.16071428571428573
recall	0.8507462686567164	0.8507462686567164	0.7910447761194029	0.8723404255319149	1.0	0.851063829787234	0.7906976744186046	0.7906976744186046	0.5813953488372093	0.8333333333333334	0.47619047619047616	0.5	0.3170731707317073	1.0	0.4634146341463415	0.7222222222222222	0.8055555555555556	0.8888888888888888	0.7586206896551724	0.5862068965517241	0.5517241379310345	0.7586206896551724	0.6206896551724138	0.9310344827586207	0.9523809523809523	0.8095238095238095	0.0	1.0	0.9473684210526315	0.9473684210526315
f1	0.41155234657039713	0.3573667711598746	0.3799283154121864	0.7321428571428572	0.6351351351351352	0.7843137254901961	0.21935483870967742	0.21518987341772153	0.23255813953488372	0.28571428571428575	0.24390243902439024	0.1917808219178082	0.1768707482993197	0.12257100149476831	0.23749999999999996	0.3586206896551724	0.4	0.41025641025641024	0.24175824175824173	0.17258883248730966	0.22377622377622375	0.34920634920634924	0.4864864864864865	0.47787610619469023	0.2564102564102564	0.24113475177304966	0.0	0.3166666666666667	0.31034482758620685	0.2748091603053435
auc_roc	0.9363964491269146	0.9211215166000065	0.9165853737846714	0.9638262820288128	0.974692418241088	0.9635809176627291	0.7702643609620354	0.7367521367521368	0.7787716159809184	0.8543630650229634	0.7892998146805253	0.6858834904520184	0.6090497361532388	0.6261270619520505	0.6754061578094486	0.885916179337232	0.9169103313840157	0.928849902534113	0.8113508638035107	0.6333865260528689	0.7747866509401234	0.8602834505077559	0.8355094297511438	0.9465461444035264	0.9264236622484044	0.8534609720176731	0.6591801669121256	0.9178475033738192	0.9261133603238866	0.920715249662618
matthews_coeff	0.42053765055880526	0.3683412499025827	0.3785110877979222	0.7189034326713749	0.6511131435010452	0.7689775677662163	0.20046555441742456	0.19469342331581077	0.18695131956095637	0.2927947998048836	0.19157204652414425	0.13089891834140902	0.10462531075707525	0.0	0.1847270662379655	0.3548771522433411	0.40940442259310394	0.4356858442024472	0.24878068129779454	0.1382359691765987	0.19640053800828333	0.31941202811192715	0.43966179108726805	0.4838284229022063	0.3078789762048185	0.26371369066981043	0.0	0.3723940510687418	0.3547496259640898	0.3176242172054941
#tr	310	310	310	220	220	220	200	200	200	198	198	198	194	194	194	166	166	166	138	138	138	138	138	138	100	100	100	90	90	90
#ac_tr	155	155	155	110	110	110	100	100	100	99	99	99	97	97	97	83	83	83	69	69	69	69	69	69	50	50	50	45	45	45
target	CHEMBL244	CHEMBL244	CHEMBL244	CHEMBL204	CHEMBL204	CHEMBL204	CHEMBL205	CHEMBL205	CHEMBL205	CHEMBL3594	CHEMBL3594	CHEMBL3594	CHEMBL261	CHEMBL261	CHEMBL261	CHEMBL264	CHEMBL264	CHEMBL264	CHEMBL3242	CHEMBL3242	CHEMBL3242	CHEMBL253	CHEMBL253	CHEMBL253	CHEMBL217	CHEMBL217	CHEMBL217	CHEMBL3837	CHEMBL3837	CHEMBL3837
